worker,duration,output.relations_lemma.count,job,judgment,unit,wqs,wqs_initial
44232898,93.0769230769,8.03846153846,1,52,52,0.601844773,0.429395763822
40488533,92.3,4.95,1,20,20,0.602964620165,0.330490118881
43584008,45.2857142857,1.0,1,7,7,0.607023021483,0.303167677383
44203888,102.276190476,7.75238095238,1,105,105,0.608638559815,0.436844069749
44305715,58.640776699,7.65048543689,1,103,103,0.61043306896,0.452633431711
44277809,71.6395348837,8.37209302326,1,86,86,0.612972589321,0.450852635724
42393622,321.5,3.0,1,4,4,0.614318754931,0.370015026713
44307472,53.0,7.34042553191,1,47,47,0.617863082131,0.468118673946
42660466,43.5,3.5,1,2,2,0.620955715636,0.20894693121
36166698,33.3333333333,2.83333333333,1,6,6,0.623615106589,0.344731975854
6352345,34.8333333333,1.83333333333,1,6,6,0.623969935682,0.344189764877
43799342,40.8,3.0,1,10,10,0.624852316227,0.460391089947
44258019,79.350877193,7.85964912281,1,57,57,0.625121484585,0.460230229648
31508822,41.5,2.3,1,10,10,0.629954633658,0.337764647075
44305965,8.0,2.0,1,2,2,0.639224831631,0.526041915404
44257917,122.222222222,5.11111111111,1,9,9,0.643392829499,0.488629424198
43656720,63.7142857143,3.0,1,7,7,0.650864835814,0.399949842334
39797332,100.5,1.5,1,4,4,0.655696961585,0.356494428216
33946118,165.3,2.1,1,10,10,0.668589109185,0.347641574465
43608685,78.6666666667,4.0,1,15,15,0.67054787618,0.397397789673
44293157,48.1666666667,3.33333333333,1,6,6,0.672338352928,0.477383314023
42609241,141.333333333,1.33333333333,1,3,3,0.678517365125,0.462367207758
44216020,181.0,2.0,1,1,1,0.694519291,0.594812398704
44282542,84.0,3.0,1,1,1,0.720095116855,0.408118171597
43982188,15.0,1.0,1,2,2,0.764184162203,0.544555591199
35551850,43.2,2.8,1,5,5,0.769600885143,0.534395712708
44229653,42.0,1.0,1,1,1,0.787545869485,0.650026564117
44067545,683.0,1.0,1,2,2,0.787960651356,0.629731439413
19638651,38.0,2.0,1,1,1,0.838122071467,0.642750392024
36518845,22.0,1.0,1,2,2,0.878588760488,0.797587122193
37946325,33.0,1.0,1,1,1,0.887843518464,0.681044706604
35256604,74.0,1.0,1,1,1,0.953900243954,0.794530049532
38806465,15.0,1.0,1,1,1,0.953900243954,0.794530049532
15004831,18.0,1.0,1,1,1,0.975220190361,0.897096050111
