unit,duration,input.events1,input.index,input.number,input.pair1,input.pair1_lemma,input.pair1_noOffset,input.pair2,input.pair2_lemma,input.pair2_noOffset,input.pair3,input.pair3_lemma,input.pair3_noOffset,input.pair4,input.pair4_lemma,input.pair4_noOffset,input.pair5,input.pair5_lemma,input.pair5_noOffset,input.pair6,input.pair6_lemma,input.pair6_noOffset,input.relations,input.relations_noOffset,input.sentence1,input.sentence1_id,job,metrics.avg_annotations,metrics.avg_cos_clarity,metrics.avg_unique_annotations,output.relations_lemma.annotations,output.relations_lemma.cos_clarity,output.relations_lemma.unique_annotations,worker,uqs,uqs_initial,event-event_pair,no_of_annotations,event-event_pair_final_score,event-event_pair_initial_score
1303753913,44.93333333333333,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,112,"marred_45_51, hit_227_230","hit, mar","hit, marred","marred_45_51, thrown_287_293","mar, throw","marred, thrown","marred_45_51, arrests_349_356","arrest, mar","arrests, marred","conduct_381_388, hit_227_230","conduct, hit","conduct, hit","conduct_381_388, thrown_287_293","conduct, throw","conduct, thrown","conduct_381_388, arrests_349_356","arrest, conduct","arrests, conduct","marred_45_51--hit_227_230
marred_45_51--thrown_287_293
marred_45_51--arrests_349_356
conduct_381_388-r-hit_227_230","hit-r-marred
marred--thrown
arrests-r-marred
conduct-r-hit","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,35.0,0.68853037265909633,13.0,35,0.68853037265909633,13,15,0.32966603794684773,0.20941252719383399,mar-r-throw,1,0.07731996865178725,0.06666666666666667
1303753913,44.93333333333333,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,112,"marred_45_51, hit_227_230","hit, mar","hit, marred","marred_45_51, thrown_287_293","mar, throw","marred, thrown","marred_45_51, arrests_349_356","arrest, mar","arrests, marred","conduct_381_388, hit_227_230","conduct, hit","conduct, hit","conduct_381_388, thrown_287_293","conduct, throw","conduct, thrown","conduct_381_388, arrests_349_356","arrest, conduct","arrests, conduct","marred_45_51--hit_227_230
marred_45_51--thrown_287_293
marred_45_51--arrests_349_356
conduct_381_388-r-hit_227_230","hit-r-marred
marred--thrown
arrests-r-marred
conduct-r-hit","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,35.0,0.68853037265909633,13.0,35,0.68853037265909633,13,15,0.32966603794684773,0.20941252719383399,arrest--mar,2,0.16280785522699023,0.13333333333333333
1303753913,44.93333333333333,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,112,"marred_45_51, hit_227_230","hit, mar","hit, marred","marred_45_51, thrown_287_293","mar, throw","marred, thrown","marred_45_51, arrests_349_356","arrest, mar","arrests, marred","conduct_381_388, hit_227_230","conduct, hit","conduct, hit","conduct_381_388, thrown_287_293","conduct, throw","conduct, thrown","conduct_381_388, arrests_349_356","arrest, conduct","arrests, conduct","marred_45_51--hit_227_230
marred_45_51--thrown_287_293
marred_45_51--arrests_349_356
conduct_381_388-r-hit_227_230","hit-r-marred
marred--thrown
arrests-r-marred
conduct-r-hit","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,35.0,0.68853037265909633,13.0,35,0.68853037265909633,13,15,0.32966603794684773,0.20941252719383399,arrest-r-mar,4,0.23974718912951432,0.26666666666666666
1303753913,44.93333333333333,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,112,"marred_45_51, hit_227_230","hit, mar","hit, marred","marred_45_51, thrown_287_293","mar, throw","marred, thrown","marred_45_51, arrests_349_356","arrest, mar","arrests, marred","conduct_381_388, hit_227_230","conduct, hit","conduct, hit","conduct_381_388, thrown_287_293","conduct, throw","conduct, thrown","conduct_381_388, arrests_349_356","arrest, conduct","arrests, conduct","marred_45_51--hit_227_230
marred_45_51--thrown_287_293
marred_45_51--arrests_349_356
conduct_381_388-r-hit_227_230","hit-r-marred
marred--thrown
arrests-r-marred
conduct-r-hit","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,35.0,0.68853037265909633,13.0,35,0.68853037265909633,13,15,0.32966603794684773,0.20941252719383399,conduct--hit,3,0.21004730272268166,0.2
1303753913,44.93333333333333,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,112,"marred_45_51, hit_227_230","hit, mar","hit, marred","marred_45_51, thrown_287_293","mar, throw","marred, thrown","marred_45_51, arrests_349_356","arrest, mar","arrests, marred","conduct_381_388, hit_227_230","conduct, hit","conduct, hit","conduct_381_388, thrown_287_293","conduct, throw","conduct, thrown","conduct_381_388, arrests_349_356","arrest, conduct","arrests, conduct","marred_45_51--hit_227_230
marred_45_51--thrown_287_293
marred_45_51--arrests_349_356
conduct_381_388-r-hit_227_230","hit-r-marred
marred--thrown
arrests-r-marred
conduct-r-hit","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,35.0,0.68853037265909633,13.0,35,0.68853037265909633,13,15,0.32966603794684773,0.20941252719383399,conduct-r-hit,2,0.20124265564471067,0.13333333333333333
1303753913,44.93333333333333,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,112,"marred_45_51, hit_227_230","hit, mar","hit, marred","marred_45_51, thrown_287_293","mar, throw","marred, thrown","marred_45_51, arrests_349_356","arrest, mar","arrests, marred","conduct_381_388, hit_227_230","conduct, hit","conduct, hit","conduct_381_388, thrown_287_293","conduct, throw","conduct, thrown","conduct_381_388, arrests_349_356","arrest, conduct","arrests, conduct","marred_45_51--hit_227_230
marred_45_51--thrown_287_293
marred_45_51--arrests_349_356
conduct_381_388-r-hit_227_230","hit-r-marred
marred--thrown
arrests-r-marred
conduct-r-hit","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,35.0,0.68853037265909633,13.0,35,0.68853037265909633,13,15,0.32966603794684773,0.20941252719383399,conduct--throw,3,0.21004730272268166,0.2
1303753913,44.93333333333333,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,112,"marred_45_51, hit_227_230","hit, mar","hit, marred","marred_45_51, thrown_287_293","mar, throw","marred, thrown","marred_45_51, arrests_349_356","arrest, mar","arrests, marred","conduct_381_388, hit_227_230","conduct, hit","conduct, hit","conduct_381_388, thrown_287_293","conduct, throw","conduct, thrown","conduct_381_388, arrests_349_356","arrest, conduct","arrests, conduct","marred_45_51--hit_227_230
marred_45_51--thrown_287_293
marred_45_51--arrests_349_356
conduct_381_388-r-hit_227_230","hit-r-marred
marred--thrown
arrests-r-marred
conduct-r-hit","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,35.0,0.68853037265909633,13.0,35,0.68853037265909633,13,15,0.32966603794684773,0.20941252719383399,conduct-r-throw,2,0.17525800456887294,0.13333333333333333
1303753913,44.93333333333333,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,112,"marred_45_51, hit_227_230","hit, mar","hit, marred","marred_45_51, thrown_287_293","mar, throw","marred, thrown","marred_45_51, arrests_349_356","arrest, mar","arrests, marred","conduct_381_388, hit_227_230","conduct, hit","conduct, hit","conduct_381_388, thrown_287_293","conduct, throw","conduct, thrown","conduct_381_388, arrests_349_356","arrest, conduct","arrests, conduct","marred_45_51--hit_227_230
marred_45_51--thrown_287_293
marred_45_51--arrests_349_356
conduct_381_388-r-hit_227_230","hit-r-marred
marred--thrown
arrests-r-marred
conduct-r-hit","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,35.0,0.68853037265909633,13.0,35,0.68853037265909633,13,15,0.32966603794684773,0.20941252719383399,arrest--conduct,2,0.1267671190462827,0.13333333333333333
1303753913,44.93333333333333,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,112,"marred_45_51, hit_227_230","hit, mar","hit, marred","marred_45_51, thrown_287_293","mar, throw","marred, thrown","marred_45_51, arrests_349_356","arrest, mar","arrests, marred","conduct_381_388, hit_227_230","conduct, hit","conduct, hit","conduct_381_388, thrown_287_293","conduct, throw","conduct, thrown","conduct_381_388, arrests_349_356","arrest, conduct","arrests, conduct","marred_45_51--hit_227_230
marred_45_51--thrown_287_293
marred_45_51--arrests_349_356
conduct_381_388-r-hit_227_230","hit-r-marred
marred--thrown
arrests-r-marred
conduct-r-hit","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,35.0,0.68853037265909633,13.0,35,0.68853037265909633,13,15,0.32966603794684773,0.20941252719383399,arrest-r-conduct,8,0.6151076508757447,0.5333333333333333
1303753913,44.93333333333333,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,112,"marred_45_51, hit_227_230","hit, mar","hit, marred","marred_45_51, thrown_287_293","mar, throw","marred, thrown","marred_45_51, arrests_349_356","arrest, mar","arrests, marred","conduct_381_388, hit_227_230","conduct, hit","conduct, hit","conduct_381_388, thrown_287_293","conduct, throw","conduct, thrown","conduct_381_388, arrests_349_356","arrest, conduct","arrests, conduct","marred_45_51--hit_227_230
marred_45_51--thrown_287_293
marred_45_51--arrests_349_356
conduct_381_388-r-hit_227_230","hit-r-marred
marred--thrown
arrests-r-marred
conduct-r-hit","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,35.0,0.68853037265909633,13.0,35,0.68853037265909633,13,15,0.32966603794684773,0.20941252719383399,no_relation,3,0.1420499018861087,0.2
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,draw--splintered off,3,0.21611853864323086,0.2
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,draw-r-splintered off,8,0.6097243375540977,0.5333333333333333
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,draw--trash,3,0.18638751110054858,0.2
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,draw-r-trash,2,0.1579667276744803,0.13333333333333333
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,draw--march,0,0.0,0.0
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,draw-r-march,2,0.11168984572929248,0.13333333333333333
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,splintered off--trash,5,0.38017150034585456,0.3333333333333333
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,splintered off-r-trash,0,0.0,0.0
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,march--splintered off,5,0.3798117459246548,0.3333333333333333
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,march-r-splintered off,0,0.0,0.0
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,march--trash,0,0.0,0.0
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,march-r-trash,0,0.0,0.0
1303753821,61.600000000000001,drawing_147_154###splintered off_130_144###trashed_173_180###marching_43_51,3,59,"drawing_147_154, splintered off_130_144","draw, splintered off","drawing, splintered off","drawing_147_154, trashed_173_180","draw, trash","drawing, trashed","drawing_147_154, marching_43_51","draw, march","drawing, marching","splintered off_130_144, trashed_173_180","splintered off, trash","splintered off, trashed","splintered off_130_144, marching_43_51","march, splintered off","marching, splintered off","trashed_173_180, marching_43_51","march, trash","marching, trashed","drawing_147_154--splintered off_130_144
drawing_147_154--trashed_173_180","drawing--splintered off
drawing--trashed",On Monday a group of about 130 people were marching toward the 67th Police Precinct station when about two dozen young protesters splintered off — drawing riot police — and trashed a Rite Aid .,19_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset_lemma,29.0,0.67372153685321523,8.0,29,0.67372153685321523,8,15,0.33247426022301096,0.24750203409695409,no_relation,1,0.06713878693229719,0.06666666666666667
1303532507,49.93333333333333,attack_67_73###transiting_94_104###capturing_132_141###confiscating_188_200###foiled_39_45###pirate_60_66,2,24,"confiscating_188_200, foiled_39_45","confiscate, foiled","confiscating, foiled","confiscating_188_200, pirate_60_66","confiscate, pirate","confiscating, pirate","foiled_39_45, pirate_60_66","foiled, pirate","foiled, pirate",nan,nan,nan,nan,nan,nan,nan,nan,nan,no_relation,no_relation,New Delhi / Mumbai : An Indian warship foiled a five - boat pirate attack on merchant vessels transiting the Gulf of Aden on Friday capturing 26 Somani brigands on three of the skiffs and confiscating their weapons .,12_4ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset_lemma,22.0,0.71443450831176036,7.0,22,0.71443450831176036,7,15,0.33363415910997757,0.25307397815277599,confiscate--foiled,5,0.32568813578431105,0.3333333333333333
1303532507,49.93333333333333,attack_67_73###transiting_94_104###capturing_132_141###confiscating_188_200###foiled_39_45###pirate_60_66,2,24,"confiscating_188_200, foiled_39_45","confiscate, foiled","confiscating, foiled","confiscating_188_200, pirate_60_66","confiscate, pirate","confiscating, pirate","foiled_39_45, pirate_60_66","foiled, pirate","foiled, pirate",nan,nan,nan,nan,nan,nan,nan,nan,nan,no_relation,no_relation,New Delhi / Mumbai : An Indian warship foiled a five - boat pirate attack on merchant vessels transiting the Gulf of Aden on Friday capturing 26 Somani brigands on three of the skiffs and confiscating their weapons .,12_4ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset_lemma,22.0,0.71443450831176036,7.0,22,0.71443450831176036,7,15,0.33363415910997757,0.25307397815277599,confiscate-r-foiled,7,0.5355986972322686,0.4666666666666667
1303532507,49.93333333333333,attack_67_73###transiting_94_104###capturing_132_141###confiscating_188_200###foiled_39_45###pirate_60_66,2,24,"confiscating_188_200, foiled_39_45","confiscate, foiled","confiscating, foiled","confiscating_188_200, pirate_60_66","confiscate, pirate","confiscating, pirate","foiled_39_45, pirate_60_66","foiled, pirate","foiled, pirate",nan,nan,nan,nan,nan,nan,nan,nan,nan,no_relation,no_relation,New Delhi / Mumbai : An Indian warship foiled a five - boat pirate attack on merchant vessels transiting the Gulf of Aden on Friday capturing 26 Somani brigands on three of the skiffs and confiscating their weapons .,12_4ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset_lemma,22.0,0.71443450831176036,7.0,22,0.71443450831176036,7,15,0.33363415910997757,0.25307397815277599,confiscate--pirate,2,0.0934170557516216,0.13333333333333333
1303532507,49.93333333333333,attack_67_73###transiting_94_104###capturing_132_141###confiscating_188_200###foiled_39_45###pirate_60_66,2,24,"confiscating_188_200, foiled_39_45","confiscate, foiled","confiscating, foiled","confiscating_188_200, pirate_60_66","confiscate, pirate","confiscating, pirate","foiled_39_45, pirate_60_66","foiled, pirate","foiled, pirate",nan,nan,nan,nan,nan,nan,nan,nan,nan,no_relation,no_relation,New Delhi / Mumbai : An Indian warship foiled a five - boat pirate attack on merchant vessels transiting the Gulf of Aden on Friday capturing 26 Somani brigands on three of the skiffs and confiscating their weapons .,12_4ecbplus.xml_3,crowdflower/causal_relations_preliminary_noOffset_lemma,22.0,0.71443450831176036,7.0,22,0.71443450831176036,7,15,0.33363415910997757,0.25307397815277599,confiscate-r-pirate,2,0.16427203145331512,0.13333333333333333
