unit,duration,input.events1,input.index,input.number,input.pair1,input.pair1_noOffset,input.pair2,input.pair2_noOffset,input.pair3,input.pair3_noOffset,input.pair4,input.pair4_noOffset,input.pair5,input.pair5_noOffset,input.pair6,input.pair6_noOffset,input.sentence1,input.sentence1_id,job,metrics.avg_annotations,metrics.avg_cos_clarity,metrics.avg_unique_annotations,output.relations_noOffset.annotations,output.relations_noOffset.cos_clarity,output.relations_noOffset.unique_annotations,worker,uqs,uqs_initial,event-event_pair,no_of_annotations,event-event_pair_final_score,event-event_pair_initial_score
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,another-r-marred,1,0.05596868623505666,0.06666666666666667
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,another--conduct,0,0.0,0.0
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,another-r-conduct,0,0.0,0.0
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,another--hit,4,0.3386083908004453,0.26666666666666666
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,another-r-hit,0,0.0,0.0
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,another--thrown,5,0.394577077035502,0.3333333333333333
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,another-r-thrown,0,0.0,0.0
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,another--arrests,3,0.2674198474847832,0.2
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,another-r-arrests,0,0.0,0.0
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,thrashing--vigil,0,0.0,0.0
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,thrashing-r-vigil,6,0.4346613301525375,0.4
1303753909,76.799999999999997,anger_14_19###another_158_165###thrashing_75_84###vigil_39_44###protest_129_136###marred_45_51###conduct_381_388###hit_227_230###thrown_287_293###arrests_349_356,4,108,"another_158_165, marred_45_51","another, marred","another_158_165, conduct_381_388","another, conduct","another_158_165, hit_227_230","another, hit","another_158_165, thrown_287_293","another, thrown","another_158_165, arrests_349_356","another, arrests","thrashing_75_84, vigil_39_44","thrashing, vigil","Then came the anger : a Monday evening vigil marred by an unruly young mob thrashing its way through local businesses ; a second protest the next night ; and another on Wednesday night , after which , the police said , someone hit an officer in the face with a brick , another brick was thrown through the window of a police van , and there were 46 arrests — mostly for disorderly conduct .",19_7ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,23.0,0.59119756689857594,6.0,23,0.59119756689857594,6,15,0.28034765703473158,0.25002270550723565,no_relation,4,0.1744739036491916,0.26666666666666666
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,operation--patrol,5,0.47582681809877697,0.3333333333333333
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,operation-r-patrol,3,0.27515426613978333,0.2
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,conducted--operation,3,0.10738156780845007,0.2
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,conducted-r-operation,3,0.2778234769930051,0.2
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,mission--operation,6,0.43091629289234873,0.4
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,mission-r-operation,5,0.3777672051210409,0.3333333333333333
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,conducted--patrol,2,0.1048517125430402,0.13333333333333333
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,conducted-r-patrol,2,0.09938869977178859,0.13333333333333333
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,mission--patrol,5,0.3804519078704803,0.3333333333333333
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,mission-r-patrol,1,0.09685884450637872,0.06666666666666667
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,conducted--mission,1,0.10871899858596851,0.06666666666666667
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,conducted-r-mission,1,0.09685884450637872,0.06666666666666667
1303532503,94.066666666666663,operation_43_52###patrol_107_113###conducted_53_62###mission_114_121,3,20,"operation_43_52, patrol_107_113","operation, patrol","operation_43_52, conducted_53_62","conducted, operation","operation_43_52, mission_114_121","mission, operation","patrol_107_113, conducted_53_62","conducted, patrol","patrol_107_113, mission_114_121","mission, patrol","conducted_53_62, mission_114_121","conducted, mission","This is the fifth successful anti - piracy operation conducted by INS Sukanya in the course of her ongoing patrol mission in the Gulf of Aden that commenced in September , the navy said .",12_3ecbplus.xml_8,crowdflower/causal_relations_preliminary_noOffset,39.0,0.48507125007266594,13.0,39,0.48507125007266594,13,15,0.281617875315054,0.20454502287020768,no_relation,2,0.05459552564681241,0.13333333333333333
1303754180,63.06666666666667,struck_28_34###6 . 1 - magnitude quake_4_27###depth of just 10 kilometers_47_74,5,252,"struck_28_34, 6 . 1 - magnitude quake_4_27","6 . 1 - magnitude quake, struck","struck_28_34, depth of just 10 kilometers_47_74","depth of just 10 kilometers, struck","6 . 1 - magnitude quake_4_27, depth of just 10 kilometers_47_74","6 . 1 - magnitude quake, depth of just 10 kilometers",nan,nan,nan,nan,nan,nan,"The 6 . 1 - magnitude quake struck inland at a depth of just 10 kilometers in the mountainous Bener Meriah district in the heart of Aceh , the US Geological Survey said .",37_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,21.0,0.7419985160044521,7.0,21,0.7419985160044521,7,15,0.28171693879342419,0.23437695849651513,6 . 1 - magnitude quake--struck,7,0.4888487617437245,0.4666666666666667
1303754180,63.06666666666667,struck_28_34###6 . 1 - magnitude quake_4_27###depth of just 10 kilometers_47_74,5,252,"struck_28_34, 6 . 1 - magnitude quake_4_27","6 . 1 - magnitude quake, struck","struck_28_34, depth of just 10 kilometers_47_74","depth of just 10 kilometers, struck","6 . 1 - magnitude quake_4_27, depth of just 10 kilometers_47_74","6 . 1 - magnitude quake, depth of just 10 kilometers",nan,nan,nan,nan,nan,nan,"The 6 . 1 - magnitude quake struck inland at a depth of just 10 kilometers in the mountainous Bener Meriah district in the heart of Aceh , the US Geological Survey said .",37_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,21.0,0.7419985160044521,7.0,21,0.7419985160044521,7,15,0.28171693879342419,0.23437695849651513,6 . 1 - magnitude quake-r-struck,2,0.13531007354506833,0.13333333333333333
1303754180,63.06666666666667,struck_28_34###6 . 1 - magnitude quake_4_27###depth of just 10 kilometers_47_74,5,252,"struck_28_34, 6 . 1 - magnitude quake_4_27","6 . 1 - magnitude quake, struck","struck_28_34, depth of just 10 kilometers_47_74","depth of just 10 kilometers, struck","6 . 1 - magnitude quake_4_27, depth of just 10 kilometers_47_74","6 . 1 - magnitude quake, depth of just 10 kilometers",nan,nan,nan,nan,nan,nan,"The 6 . 1 - magnitude quake struck inland at a depth of just 10 kilometers in the mountainous Bener Meriah district in the heart of Aceh , the US Geological Survey said .",37_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,21.0,0.7419985160044521,7.0,21,0.7419985160044521,7,15,0.28171693879342419,0.23437695849651513,depth of just 10 kilometers--struck,1,0.06677293362809274,0.06666666666666667
1303754180,63.06666666666667,struck_28_34###6 . 1 - magnitude quake_4_27###depth of just 10 kilometers_47_74,5,252,"struck_28_34, 6 . 1 - magnitude quake_4_27","6 . 1 - magnitude quake, struck","struck_28_34, depth of just 10 kilometers_47_74","depth of just 10 kilometers, struck","6 . 1 - magnitude quake_4_27, depth of just 10 kilometers_47_74","6 . 1 - magnitude quake, depth of just 10 kilometers",nan,nan,nan,nan,nan,nan,"The 6 . 1 - magnitude quake struck inland at a depth of just 10 kilometers in the mountainous Bener Meriah district in the heart of Aceh , the US Geological Survey said .",37_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,21.0,0.7419985160044521,7.0,21,0.7419985160044521,7,15,0.28171693879342419,0.23437695849651513,depth of just 10 kilometers-r-struck,1,0.06677293362809274,0.06666666666666667
1303754180,63.06666666666667,struck_28_34###6 . 1 - magnitude quake_4_27###depth of just 10 kilometers_47_74,5,252,"struck_28_34, 6 . 1 - magnitude quake_4_27","6 . 1 - magnitude quake, struck","struck_28_34, depth of just 10 kilometers_47_74","depth of just 10 kilometers, struck","6 . 1 - magnitude quake_4_27, depth of just 10 kilometers_47_74","6 . 1 - magnitude quake, depth of just 10 kilometers",nan,nan,nan,nan,nan,nan,"The 6 . 1 - magnitude quake struck inland at a depth of just 10 kilometers in the mountainous Bener Meriah district in the heart of Aceh , the US Geological Survey said .",37_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,21.0,0.7419985160044521,7.0,21,0.7419985160044521,7,15,0.28171693879342419,0.23437695849651513,6 . 1 - magnitude quake--depth of just 10 kilometers,4,0.2809716214253598,0.26666666666666666
1303754180,63.06666666666667,struck_28_34###6 . 1 - magnitude quake_4_27###depth of just 10 kilometers_47_74,5,252,"struck_28_34, 6 . 1 - magnitude quake_4_27","6 . 1 - magnitude quake, struck","struck_28_34, depth of just 10 kilometers_47_74","depth of just 10 kilometers, struck","6 . 1 - magnitude quake_4_27, depth of just 10 kilometers_47_74","6 . 1 - magnitude quake, depth of just 10 kilometers",nan,nan,nan,nan,nan,nan,"The 6 . 1 - magnitude quake struck inland at a depth of just 10 kilometers in the mountainous Bener Meriah district in the heart of Aceh , the US Geological Survey said .",37_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,21.0,0.7419985160044521,7.0,21,0.7419985160044521,7,15,0.28171693879342419,0.23437695849651513,6 . 1 - magnitude quake-r-depth of just 10 kilometers,3,0.09067549229263056,0.2
1303754180,63.06666666666667,struck_28_34###6 . 1 - magnitude quake_4_27###depth of just 10 kilometers_47_74,5,252,"struck_28_34, 6 . 1 - magnitude quake_4_27","6 . 1 - magnitude quake, struck","struck_28_34, depth of just 10 kilometers_47_74","depth of just 10 kilometers, struck","6 . 1 - magnitude quake_4_27, depth of just 10 kilometers_47_74","6 . 1 - magnitude quake, depth of just 10 kilometers",nan,nan,nan,nan,nan,nan,"The 6 . 1 - magnitude quake struck inland at a depth of just 10 kilometers in the mountainous Bener Meriah district in the heart of Aceh , the US Geological Survey said .",37_1ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,21.0,0.7419985160044521,7.0,21,0.7419985160044521,7,15,0.28171693879342419,0.23437695849651513,no_relation,3,0.24605754358533163,0.2
1303754188,48.133333333333333,hit_50_53###quake_44_49###depth of 10 kilometers ( 6 miles_59_91,4,260,"hit_50_53, quake_44_49","hit, quake","hit_50_53, depth of 10 kilometers ( 6 miles_59_91","depth of 10 kilometers ( 6 miles, hit","quake_44_49, depth of 10 kilometers ( 6 miles_59_91","depth of 10 kilometers ( 6 miles, quake",nan,nan,nan,nan,nan,nan,"According to the US Geological Survey , the quake hit at a depth of 10 kilometers ( 6 miles ) in the Northern Province of Aceh .",37_2ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,17.0,0.7559289460184544,6.0,17,0.7559289460184544,6,15,0.28682105824987925,0.19394248600646596,hit--quake,0,0.0,0.0
1303754188,48.133333333333333,hit_50_53###quake_44_49###depth of 10 kilometers ( 6 miles_59_91,4,260,"hit_50_53, quake_44_49","hit, quake","hit_50_53, depth of 10 kilometers ( 6 miles_59_91","depth of 10 kilometers ( 6 miles, hit","quake_44_49, depth of 10 kilometers ( 6 miles_59_91","depth of 10 kilometers ( 6 miles, quake",nan,nan,nan,nan,nan,nan,"According to the US Geological Survey , the quake hit at a depth of 10 kilometers ( 6 miles ) in the Northern Province of Aceh .",37_2ecbplus.xml_4,crowdflower/causal_relations_preliminary_noOffset,17.0,0.7559289460184544,6.0,17,0.7559289460184544,6,15,0.28682105824987925,0.19394248600646596,hit-r-quake,6,0.5264571832831721,0.4
