index,output.relations_lemma,aqs,aqs_initial
issue-r-scramble,10155,0.142325491224,0.0714285714286
issue--seacom,10155,0.142325491224,0.0714285714286
issue--online,10155,0.142325491224,0.0714285714286
estimate--take,10155,0.142479135359,0.0714285714286
perform-r-require,10155,0.142511826788,0.114285714286
approve--fly,10155,0.142642467617,0.142857142857
convict--steal,10155,0.142653996751,0.142857142857
check-r-see,10155,0.143142535029,0.0714285714286
decide-r-see,10155,0.143142535029,0.0714285714286
check into-r-jail time,10155,0.143230726139,0.142857142857
cut--cut,10155,0.143484854888,0.108695652174
change-r-travel,10155,0.143591024591,0.142857142857
landing--tactic,10155,0.143669691616,0.047619047619
left--third,10155,0.143669691616,0.047619047619
knockout--round,10155,0.143814496891,0.0571428571429
judgment-r-terminate,10155,0.143994118079,0.142857142857
burglary-r-theft,10155,0.1440364606,0.107142857143
receive--surface,10155,0.14435343505,0.142857142857
capacity-r-remain,10155,0.144398929236,0.142857142857
check into-r-know,10155,0.144492500611,0.214285714286
force--unharmed,10155,0.14462338866,0.0714285714286
force-r-unharmed,10155,0.14462338866,0.0714285714286
drive-r-handcuff,10155,0.14462338866,0.0714285714286
drive--handcuff,10155,0.14462338866,0.0714285714286
fire--find,10155,0.144882782126,0.142857142857
fire--out,10155,0.144933300234,0.142857142857
convict-r-recapture,10155,0.144950750023,0.0714285714286
disciplinary-r-house,10155,0.144950750023,0.0714285714286
convict--recapture,10155,0.144950750023,0.0714285714286
disciplinary--house,10155,0.144950750023,0.0714285714286
drama--stay,10155,0.145538367204,0.285714285714
check into-r-enter,10155,0.145676863505,0.142857142857
bring-r-up to 83 %,10155,0.145945695879,0.0892857142857
arrival-r-permit,10155,0.146797008962,0.142857142857
escape--receive,10155,0.146900011124,0.142857142857
defensive-r-find,10155,0.147357282634,0.0714285714286
depend--weather condition,10155,0.147659230595,0.126984126984
drive-r-pull,10155,0.147749505467,0.142857142857
fix--in,10155,0.147793297404,0.142857142857
attorney-r-decide,10155,0.147823639222,0.0714285714286
appearance--rehire,10155,0.147823639222,0.0714285714286
probation-r-stir,10155,0.147823639222,0.0714285714286
walk-r-walk,10155,0.147823639222,0.0714285714286
blindside--send,10155,0.147823639222,0.0714285714286
decide-r-publish,10155,0.147823639222,0.0714285714286
jail time--risk,10155,0.147823639222,0.0714285714286
sentence-r-transfer,10155,0.147989740543,0.0714285714286
rear - end--tell,10155,0.148186335057,0.0714285714286
outage--service,10155,0.148309509091,0.105504587156
check out--commit,10155,0.148313178205,0.0714285714286
investigate--need,10155,0.148552886189,0.0714285714286
face--house,10155,0.14907314643,0.0714285714286
face--fallout,10155,0.14907314643,0.0714285714286
face--recapture,10155,0.14907314643,0.0714285714286
face-r-house,10155,0.14907314643,0.0714285714286
estimate--grab,10155,0.14918501126,0.0714285714286
banking-r-play,10155,0.149439829862,0.142857142857
action-r-retire,10155,0.149668174297,0.0714285714286
at large--hungry,10155,0.150482726242,0.142857142857
crash--grab,10155,0.150559779237,0.142857142857
call-r-permit,10155,0.150584599473,0.142857142857
attorney-r-have enough,10155,0.1506275061,0.142857142857
get into--help,10155,0.150742929731,0.0714285714286
altercation-r-get into,10155,0.150742929731,0.0714285714286
get into-r-seek,10155,0.150742929731,0.0714285714286
associate--repair,10155,0.150838668892,0.119047619048
finalize-r-receive,10155,0.150843141582,0.114285714286
fire--suspect,10155,0.150863877273,0.0714285714286
beat-r-look,10155,0.150967853863,0.142857142857
assist-r-fire,10155,0.150980663398,0.166666666667
run--take,10155,0.151154923551,0.0714285714286
arrive--fire,10155,0.151421665326,0.111940298507
attack-r-break up,10155,0.151458623699,0.0714285714286
attack-r-suffer,10155,0.151458623699,0.0714285714286
convict--suffer,10155,0.151458623699,0.0714285714286
break up--convict,10155,0.151458623699,0.0714285714286
break up-r-receive,10155,0.151458623699,0.0714285714286
break up--sentence,10155,0.151458623699,0.0714285714286
break up-r-convict,10155,0.151458623699,0.0714285714286
break up--receive,10155,0.151458623699,0.0714285714286
accept--unclear,10155,0.151488123032,0.214285714286
handcuff-r-unharmed,10155,0.151533517065,0.142857142857
escape--move,10155,0.151795438885,0.142857142857
experience-r-repair,10155,0.15215221067,0.142857142857
cause--ongoing,10155,0.152291648801,0.0714285714286
hand down--sentence,10155,0.152434961043,0.0714285714286
attack--sentence,10155,0.152598915812,0.142857142857
identify--use,10155,0.15286531891,0.0714285714286
investigation-r-use,10155,0.15286531891,0.0714285714286
call-r-cause,10155,0.15343530886,0.0714285714286
action-r-elect,10155,0.153769214913,0.142857142857
arrive-r-fight,10155,0.153839813579,0.142857142857
argue-r-object,10155,0.154183950621,0.0952380952381
83 %-r-restore,10155,0.154248897222,0.142857142857
spend time--sue,10155,0.154265674131,0.142857142857
accuse-r-stay,10155,0.15470231962,0.142857142857
decide--publish,10155,0.154704885701,0.0714285714286
publish-r-stay,10155,0.154704885701,0.0714285714286
argue--settle in,10155,0.154901793392,0.0714285714286
allow-r-stay,10155,0.154901793392,0.0714285714286
approve--settle in,10155,0.154901793392,0.0714285714286
allow--stay,10155,0.154901793392,0.0714285714286
a rehab facility-r-enter,10155,0.154915944463,0.0714285714286
problem-r-provide,10155,0.155165687917,0.0714285714286
connect-r-use,10155,0.155193202338,0.0754716981132
handcuffs--run,10155,0.155221993016,0.142857142857
capacity--manage,10155,0.155392758839,0.142857142857
burn--house,10155,0.155462244075,0.0714285714286
house-r-run,10155,0.155462244075,0.0714285714286
add--sentence,10155,0.155494631812,0.0714285714286
conference-r-introduce,10155,0.155497881189,0.214285714286
rehab-r-transfer,10155,0.155907698564,0.0714285714286
ensure--traffic,10155,0.155912890569,0.0714285714286
ensure-r-traffic,10155,0.155912890569,0.0714285714286
access-r-use,10155,0.15625709366,0.142857142857
cooperation--service,10155,0.156441140199,0.0714285714286
capacity-r-cooperation,10155,0.156441140199,0.0714285714286
check into-r-remain,10155,0.156514385669,0.214285714286
ask-r-find,10155,0.156578320048,0.0714285714286
at large-r-wet,10155,0.156578320048,0.0714285714286
ask-r-hungry,10155,0.156578320048,0.0714285714286
ask--at large,10155,0.156578320048,0.0714285714286
ask--hungry,10155,0.156578320048,0.0714285714286
break-r-take,10155,0.156630776587,0.142857142857
convict-r-try,10155,0.156874787623,0.142857142857
flight--on she way,10155,0.15691769973,0.142857142857
loss-r-result,10155,0.156943225847,0.114285714286
remain-r-unknown,10155,0.157061356324,0.0714285714286
handcuff--take,10155,0.157115188457,0.114285714286
break-r-fix,10155,0.157129296564,0.142857142857
finish-r-round,10155,0.157478510192,0.0714285714286
finish--round,10155,0.157478510192,0.0714285714286
break down--punch,10155,0.157513510821,0.142857142857
bring back--eliminate,10155,0.157562596696,0.142857142857
call - out--notify,10155,0.157650670761,0.114285714286
choose--rehab,10155,0.157721198526,0.142857142857
duty--play,10155,0.157825773036,0.142857142857
connect--implement,10155,0.157861724702,0.0714285714286
connect--plan,10155,0.157861724702,0.0714285714286
round--stir,10155,0.158366745834,0.0555555555556
attorney-r-check into,10155,0.158684061801,0.232142857143
call-r-receive,10155,0.158687223593,0.0714285714286
restore-r-return,10155,0.158760710481,0.0714285714286
restore--traffic priority,10155,0.158760710481,0.0714285714286
extinguish--fire,10155,0.159213875543,0.107142857143
keep-r-treatment,10155,0.15977580582,0.285714285714
arrive--fight,10155,0.159892742369,0.142857142857
ask--change,10155,0.160027851956,0.125
escape-r-paralyzed,10155,0.160145515306,0.214285714286
probation-r-violate,10155,0.160227070026,0.142857142857
impact-r-sub - sea repair,10155,0.160400676447,0.142857142857
admit-r-check in,10155,0.160604588395,0.142857142857
crime--serve,10155,0.160627928692,0.142857142857
crime--sentence,10155,0.160627928692,0.142857142857
conviction-r-violate,10155,0.160860894092,0.142857142857
floor--round,10155,0.161236855866,0.0816326530612
case-r-perform,10155,0.161258481673,0.0714285714286
case-r-treatment,10155,0.161258481673,0.0714285714286
case-r-receive,10155,0.161258481673,0.0714285714286
rehab--sentence,10155,0.161258481673,0.0714285714286
case-r-require,10155,0.161258481673,0.0714285714286
grab-r-set fire,10155,0.161362873188,0.0714285714286
drive--set fire,10155,0.161362873188,0.0714285714286
grab--set fire,10155,0.161362873188,0.0714285714286
approve-r-argue,10155,0.161383117217,0.214285714286
blaze--help,10155,0.16148873831,0.0714285714286
face--problem,10155,0.161630947822,0.142857142857
affect--affect,10155,0.161763095991,0.0714285714286
blindside--say,10155,0.161981958844,0.142857142857
additional--secure,10155,0.162129741882,0.0714285714286
additional-r-cooperation,10155,0.162129741882,0.0714285714286
additional--cooperation,10155,0.162129741882,0.0714285714286
arrangement--check into,10155,0.162388128669,0.214285714286
attribute-r-problem,10155,0.162478927584,0.171428571429
affect--cut,10155,0.162697143924,0.135738831615
heist--string,10155,0.162712799401,0.142857142857
depend--indicate,10155,0.163032460359,0.142857142857
placement--send,10155,0.163365616543,0.183673469388
affect-r-experienced,10155,0.163735468353,0.142857142857
landing-r-left,10155,0.163766767436,0.107142857143
issue-r-online,10155,0.163769702961,0.142857142857
expect-r-weather,10155,0.163862261795,0.142857142857
impact-r-weather,10155,0.163933913485,0.214285714286
hate-r-show up,10155,0.164174394641,0.285714285714
return--work,10155,0.164270516165,0.0714285714286
choice--ensconce,10155,0.164271767158,0.142857142857
enter-r-stay,10155,0.164304762264,0.142857142857
contingency plan-r-implement,10155,0.164707404198,0.142857142857
normal-r-restore,10155,0.164791578727,0.142857142857
approve-r-unclear,10155,0.165017276121,0.0714285714286
break--change,10155,0.165194367868,0.136363636364
decide--see,10155,0.165286014707,0.142857142857
dissolve--run,10155,0.165341395316,0.0714285714286
move to--run,10155,0.165341395316,0.0714285714286
custody-r-escape,10155,0.165469519116,0.142857142857
warn--weigh,10155,0.165469519116,0.142857142857
fire--know,10155,0.165494625185,0.0714285714286
lie--should,10155,0.165696167379,0.0714285714286
know--lie,10155,0.165696167379,0.0714285714286
lie-r-should,10155,0.165696167379,0.0714285714286
flow-r-normally,10155,0.165702710647,0.142857142857
convict--try,10155,0.166459855999,0.142857142857
check into-r-sanction,10155,0.166822432753,0.0714285714286
check into--order,10155,0.166822432753,0.0714285714286
check into--sanction,10155,0.166822432753,0.0714285714286
fire--use,10155,0.166891311482,0.107142857143
fire-r-left,10155,0.167044468745,0.0714285714286
decide-r-left,10155,0.167044468745,0.0714285714286
job--playoff,10155,0.167044468745,0.0714285714286
fire--left,10155,0.167044468745,0.0714285714286
belief-r-return,10155,0.167044468745,0.0714285714286
fight-r-win,10155,0.167374886991,0.0714285714286
attack--receive,10155,0.167948306534,0.142857142857
set fire--worth,10155,0.168079173283,0.142857142857
brief--outage,10155,0.168215135164,0.142857142857
arrest--check in,10155,0.16866962518,0.0714285714286
check in--deadline,10155,0.16866962518,0.0714285714286
deadline--make,10155,0.16866962518,0.0714285714286
arrest-r-check in,10155,0.16866962518,0.0714285714286
affect--damage,10155,0.168676405548,0.142857142857
arrest--order,10155,0.168793310731,0.0714285714286
replacement--spin,10155,0.168794847295,0.142857142857
investigation--under way,10155,0.168857368344,0.142857142857
beat--count,10155,0.168961238748,0.142857142857
contest-r-hit,10155,0.169209276306,0.142857142857
appearance-r-rehire,10155,0.169272596755,0.0714285714286
check out-r-probation,10155,0.169272596755,0.0714285714286
mobility--use,10155,0.169371251845,0.142857142857
change--treatment,10155,0.169402533947,0.0714285714286
victory-r-win,10155,0.16942226669,0.285714285714
a rehab facility-r-flout,10155,0.169706631272,0.142857142857
history--replace,10155,0.169817015861,0.142857142857
contingency--use,10155,0.170143218099,0.0714285714286
contingency--scramble,10155,0.170143218099,0.0714285714286
cost-r-playoff,10155,0.170475940413,0.0714285714286
firing-r-replace,10155,0.170475940413,0.0714285714286
cost--stubbornness,10155,0.170475940413,0.0714285714286
fan--replace,10155,0.170475940413,0.0714285714286
cost-r-return,10155,0.170475940413,0.0714285714286
be--replace,10155,0.170475940413,0.0714285714286
belief-r-cost,10155,0.170475940413,0.0714285714286
be-r-replace,10155,0.170475940413,0.0714285714286
fan-r-replace,10155,0.170475940413,0.0714285714286
check into--treatment,10155,0.170914098311,0.114285714286
use-r-wet,10155,0.171101201681,0.142857142857
end--round,10155,0.17112969351,0.0714285714286
farm-r-try they hand,10155,0.171863413481,0.0714285714286
farm--try they hand,10155,0.171863413481,0.0714285714286
call--on fire,10155,0.171926401388,0.232142857143
ensure--flow,10155,0.172148875021,0.142857142857
crash--stint,10155,0.172606615946,0.142857142857
rehab--transfer,10155,0.172765179422,0.142857142857
burn--pattern,10155,0.173085056487,0.142857142857
current-r-factor,10155,0.173778536208,0.142857142857
believe-r-surprising,10155,0.173926461305,0.142857142857
decide--order,10155,0.173960361688,0.142857142857
burn-r-suspect,10155,0.174039682731,0.0714285714286
arson--chance,10155,0.174039682731,0.0714285714286
chance--suspect,10155,0.174039682731,0.0714285714286
arson-r-chance,10155,0.174039682731,0.0714285714286
check in--hearing,10155,0.174039682731,0.0714285714286
confirmation--receive,10155,0.174039682731,0.0714285714286
arson-r-burn,10155,0.174039682731,0.0714285714286
check in--receive,10155,0.174039682731,0.0714285714286
confirmation-r-receive,10155,0.174039682731,0.0714285714286
burn--suspect,10155,0.174039682731,0.0714285714286
barefoot--catch,10155,0.17407490022,0.214285714286
probation-r-violation,10155,0.174114234971,0.181318681319
factor--sub - sea repair,10155,0.174331643399,0.142857142857
crash-r-stint,10155,0.174388921335,0.0714285714286
crash-r-hand down,10155,0.174388921335,0.0714285714286
case--crash,10155,0.174388921335,0.0714285714286
case--drive,10155,0.17448513428,0.30612244898
risk-r-stir,10155,0.174519552769,0.142857142857
a rehab facility-r-order,10155,0.175115901863,0.142857142857
foul play-r-pattern,10155,0.175373305502,0.142857142857
lawyer-r-sign off,10155,0.175665411501,0.142857142857
approve--argue,10155,0.175855357,0.142857142857
floor-r-round,10155,0.175898830036,0.0816326530612
hearing--should,10155,0.176130677304,0.142857142857
escape--use,10155,0.17622307881,0.142857142857
burn--dissolve,10155,0.176250764731,0.214285714286
fan-r-firing,10155,0.176483378773,0.142857142857
factor-r-repair,10155,0.176522530928,0.142857142857
fire--under way,10155,0.176624558504,0.142857142857
arson--deny,10155,0.176712638514,0.189655172414
affect--outage,10155,0.176858443889,0.141891891892
remain-r-work,10155,0.177434562521,0.142857142857
settle in-r-stay,10155,0.177637439107,0.142857142857
question-r-use,10155,0.177666969909,0.142857142857
set fire-r-worth,10155,0.177706838372,0.171428571429
attorney--handle,10155,0.178040441058,0.142857142857
close-r-win,10155,0.178075815515,0.214285714286
check into--left,10155,0.17839792835,0.183673469388
damage-r-loss,10155,0.178405923133,0.142857142857
move-r-try,10155,0.178477883531,0.142857142857
arrest--drive,10155,0.178667416746,0.142857142857
head to--rehire,10155,0.178750699059,0.142857142857
floor--right hand,10155,0.178904073715,0.114285714286
current-r-sub - sea repair,10155,0.178938686269,0.142857142857
close-r-stop,10155,0.179067267991,0.142857142857
barefoot-r-escape,10155,0.179614468392,0.142857142857
concern-r-keep,10155,0.179951809865,0.142857142857
rape--rape,10155,0.1799616172,0.0714285714286
check into--enter,10155,0.180272064846,0.142857142857
check--decide,10155,0.180439928847,0.142857142857
disciplinary--elect,10155,0.180567697322,0.142857142857
check into--leaf,10155,0.1807260639,0.214285714286
left-r-move,10155,0.1807260639,0.214285714286
burn--run,10155,0.181136811076,0.125
attack-r-charge,10155,0.181207818552,0.142857142857
interested-r-know,10155,0.18129459428,0.214285714286
can-r-hire,10155,0.181392953687,0.214285714286
arrest-r-probation,10155,0.181645529783,0.153846153846
determine-r-fire,10155,0.181722222749,0.214285714286
arson-r-fire,10155,0.181931866848,0.166149068323
capacity-r-restore,10155,0.181983174527,0.170731707317
burn-r-run,10155,0.182011805007,0.120967741935
expect-r-sub - sea repair,10155,0.182065375408,0.142857142857
enter--stay,10155,0.182090721644,0.142857142857
scoop up--set fire,10155,0.182143680631,0.186666666667
arrive--saw,10155,0.182234838137,0.142857142857
corner-r-punch,10155,0.182382809927,0.142857142857
capacity-r-return,10155,0.18254141298,0.142857142857
complain--problem,10155,0.182619740159,0.107142857143
feel-r-go,10155,0.182761538393,0.0714285714286
ask-r-feel,10155,0.182761538393,0.0714285714286
ask-r-go,10155,0.182761538393,0.0714285714286
run-r-wear,10155,0.182992880443,0.214285714286
hit--string,10155,0.18303986987,0.142857142857
check into--hand down,10155,0.183079699525,0.0714285714286
case-r-stint,10155,0.183079699525,0.0714285714286
shopping-r-unlicensed,10155,0.183406533462,0.214285714286
affect-r-restore,10155,0.183623622716,0.158536585366
6--execution,10155,0.18370755309,0.214285714286
check in .-r-shopping,10155,0.183832622346,0.142857142857
rehab--sign,10155,0.183895482295,0.142857142857
p2p traffic-r-use,10155,0.184021811493,0.142857142857
end-r-round,10155,0.184025688073,0.142857142857
downtime--issue,10155,0.184134295585,0.142857142857
associate-r-weather,10155,0.184153479617,0.142857142857
contain-r-fire,10155,0.184235890773,0.142857142857
ask-r-cause,10155,0.18492708197,0.142857142857
find--find,10155,0.185376284666,0.142857142857
risk--stir,10155,0.185960023948,0.0714285714286
disciplinary-r-recapture,10155,0.186231685721,0.142857142857
ask-r-think,10155,0.186233573827,0.142857142857
accept-r-unclear,10155,0.186251165953,0.142857142857
datum link-r-provide,10155,0.186368394269,0.183673469388
arrival--receive,10155,0.186482688604,0.118644067797
arrest--check - in,10155,0.186995140073,0.0714285714286
altercation-r-help,10155,0.187036876385,0.142857142857
receive-r-repair,10155,0.187264122206,0.114285714286
meet--round,10155,0.187380677458,0.214285714286
mobility--on foot,10155,0.187712189746,0.142857142857
mobility-r-on foot,10155,0.187712189746,0.142857142857
check into--violate,10155,0.187758654115,0.153846153846
burn-r-house,10155,0.187769072624,0.142857142857
drama-r-sentence,10155,0.189073070219,0.114285714286
choose-r-remain,10155,0.189209607202,0.214285714286
check out--mess around,10155,0.189222916221,0.142857142857
attorney-r-rehire,10155,0.189320377191,0.224489795918
fit-r-job,10155,0.189635713188,0.214285714286
drive--treatment,10155,0.18982977303,0.142857142857
fool-r-pretend,10155,0.189863093062,0.230769230769
know-r-lie,10155,0.189922461734,0.142857142857
receive-r-receive,10155,0.189946218539,0.142857142857
make off-r-worth,10155,0.189988328473,0.183673469388
victory--win,10155,0.190237521411,0.285714285714
anonymous-r-grab,10155,0.190266702801,0.108527131783
house-r-on the run,10155,0.190358552403,0.142857142857
right-r-round,10155,0.190557706198,0.102040816327
file--judgment,10155,0.190706704357,0.142857142857
drive--run,10155,0.190734011544,0.166666666667
corner-r-land,10155,0.191211176108,0.171428571429
normal-r-traffic priority,10155,0.191729304028,0.142857142857
check into--flee,10155,0.191871766926,0.285714285714
normal-r-work,10155,0.191903631962,0.142857142857
altercation-r-seek,10155,0.192191872451,0.142857142857
landing--step up,10155,0.192442787256,0.142857142857
break-r-traffic,10155,0.19269961231,0.142857142857
own by-r-service,10155,0.192759556403,0.107142857143
bring--bring,10155,0.193331064417,0.131578947368
experienced--problem,10155,0.193500660293,0.125
online--up to 83 %,10155,0.193513209541,0.142857142857
hand-r-put down,10155,0.193667401608,0.0714285714286
need--work,10155,0.193735082804,0.142857142857
check out-r-jail time,10155,0.194226741401,0.214285714286
rehab-r-sign,10155,0.194648651449,0.142857142857
call--mobilization,10155,0.194734524061,0.142857142857
a rehab facility--enter,10155,0.194903586681,0.0714285714286
one--pull off,10155,0.195034927148,0.142857142857
attribute-r-experienced,10155,0.195168830654,0.142857142857
arson-r-charge,10155,0.195238629396,0.220779220779
fire--suspicion,10155,0.19530003424,0.142857142857
call - out--permit,10155,0.195872650808,0.142857142857
knock out--round,10155,0.195911889554,0.0714285714286
flight--get,10155,0.196118140921,0.142857142857
fire--move,10155,0.196140268249,0.142857142857
problem-r-resolve,10155,0.196210750232,0.234234234234
outage-r-service,10155,0.196582562158,0.142276422764
check out-r-risk,10155,0.196656787475,0.142857142857
arrival-r-receive,10155,0.196890303607,0.183908045977
receive--suffer,10155,0.197320334953,0.142857142857
arrest-r-check - in,10155,0.197434872316,0.142857142857
charge--indecency,10155,0.197841671865,0.102150537634
imprison--rape,10155,0.198866706614,0.0974576271186
flee--on foot,10155,0.198946526025,0.166666666667
dissolve--move to,10155,0.199252116997,0.214285714286
duty-r-serve,10155,0.199265276292,0.142857142857
fire--identify,10155,0.199300064437,0.142857142857
approve-r-check into,10155,0.199351555909,0.357142857143
chance-r-suspect,10155,0.199409876637,0.142857142857
check in-r-hearing,10155,0.199409876637,0.142857142857
check in-r-receive,10155,0.199409876637,0.142857142857
capacity--work,10155,0.199584629567,0.114285714286
extend--run,10155,0.199609253525,0.214285714286
adsl internet connection--state - own,10155,0.199849074746,0.142857142857
repair time--weather condition,10155,0.200476433493,0.114285714286
happier-r-play,10155,0.200523687701,0.142857142857
move-r-need,10155,0.200588700396,0.142857142857
sentence-r-stint,10155,0.200727275725,0.142857142857
call-r-investigation,10155,0.200808809697,0.142857142857
chant--round,10155,0.200949582741,0.1
allow-r-transfer,10155,0.201753135243,0.142857142857
outage-r-unplanned,10155,0.202603037627,0.214285714286
check into-r-unapproved,10155,0.202679231746,0.357142857143
flee--use,10155,0.20304529964,0.142857142857
downtime-r-downtime,10155,0.203505044663,0.142857142857
mobilization-r-notify,10155,0.203521477811,0.16
landing--third,10155,0.203605875753,0.0714285714286
landing-r-third,10155,0.203605875753,0.0714285714286
connection--fire,10155,0.203640349844,0.285714285714
commit-r-know,10155,0.204170273849,0.0714285714286
break up-r-sentence,10155,0.204406068838,0.142857142857
appear--frame,10155,0.20447364662,0.0714285714286
look--round,10155,0.20447364662,0.0714285714286
appear-r-frame,10155,0.20447364662,0.0714285714286
frame--look,10155,0.20447364662,0.0714285714286
frame-r-look,10155,0.20447364662,0.0714285714286
round-r-survive,10155,0.20447364662,0.0714285714286
charge-r-sentence,10155,0.204663404357,0.106837606838
serve-r-without,10155,0.204703389949,0.142857142857
decide-r-name,10155,0.204850747164,0.142857142857
check out--probation,10155,0.204850747164,0.142857142857
ensure--monitor,10155,0.204928909417,0.142857142857
make off--value,10155,0.204993926837,0.238095238095
break up--survive,10155,0.205141333329,0.142857142857
get--mess around,10155,0.205798000541,0.142857142857
order-r-sanction,10155,0.205988668404,0.142857142857
convict--receive,10155,0.205995859859,0.142857142857
downtime--experienced,10155,0.206698206482,0.161904761905
loss-r-telecommunications,10155,0.206937012088,0.146341463415
monitor--normally,10155,0.207259500346,0.142857142857
permit-r-receive,10155,0.20731436344,0.117647058824
placement-r-send,10155,0.207369908255,0.107142857143
recommend--termination,10155,0.207864886433,0.142857142857
6-r-stop,10155,0.208070117305,0.142857142857
action-r-on the run,10155,0.208431856159,0.214285714286
up to 83 %-r-update,10155,0.208652883245,0.214285714286
capacity--secure,10155,0.208891029221,0.214285714286
adsl internet connection--responsible,10155,0.208951986445,0.142857142857
make off--worth,10155,0.209150254322,0.214285714286
have enough--stay,10155,0.209229524457,0.142857142857
hire-r-rehab,10155,0.209407811432,0.214285714286
hold hostage--pull on,10155,0.209728387612,0.142857142857
datum link-r-problem,10155,0.210045129989,0.142857142857
add-r-serve,10155,0.210126422589,0.142857142857
crash--sentence,10155,0.210533456616,0.0714285714286
capacity--normal,10155,0.210755683578,0.214285714286
fire-r-hook up,10155,0.21079263995,0.285714285714
perform--treatment,10155,0.211035885277,0.114285714286
conviction-r-serve,10155,0.211085924872,0.142857142857
stable-r-traffic,10155,0.211090255945,0.142857142857
blaze-r-tackle,10155,0.211206766314,0.214285714286
decide--rehire,10155,0.211354364454,0.142857142857
check into-r-drive,10155,0.211525451223,0.166666666667
hold hostage--sentence,10155,0.211609633164,0.142857142857
register--treatment,10155,0.211785280886,0.142857142857
jump-r-spook,10155,0.211814198015,0.214285714286
enter-r-order,10155,0.211958809869,0.214285714286
defeat--round,10155,0.212122353791,0.214285714286
arrest--violate,10155,0.21226055721,0.214285714286
commit-r-imprison,10155,0.212716841056,0.107142857143
additional-r-restoration,10155,0.212991638207,0.142857142857
hit-r-string,10155,0.213183595761,0.142857142857
heist-r-string,10155,0.213183595761,0.142857142857
custody--escape,10155,0.21353989017,0.214285714286
implement--use,10155,0.213597132352,0.166666666667
grab--wish,10155,0.213884709078,0.118644067797
drive-r-stay,10155,0.213902697863,0.214285714286
stir-r-violation,10155,0.213918563886,0.142857142857
overpower--steal,10155,0.213957558409,0.142857142857
problem-r-telecom service,10155,0.214256195851,0.142857142857
allow--smoking,10155,0.214335136989,0.214285714286
fire-r-investigate,10155,0.214579943235,0.214285714286
p2p traffic-r-without,10155,0.214589021045,0.214285714286
fight-r-right,10155,0.214607430114,0.0714285714286
register-r-travel,10155,0.215121328398,0.142857142857
pull off-r-receive,10155,0.215157759381,0.142857142857
disciplinary--retire,10155,0.215181773846,0.142857142857
action--escape,10155,0.215421684871,0.107142857143
damage--face,10155,0.217207760437,0.142857142857
affect--attribute,10155,0.217208646162,0.142857142857
a rehab facility--flout,10155,0.217465838384,0.214285714286
allow--approve,10155,0.218161740361,0.142857142857
serve-r-transport,10155,0.218428832579,0.142857142857
call in--help,10155,0.21849054516,0.214285714286
arrest-r-flout,10155,0.218579942882,0.142857142857
hand--round,10155,0.219064669058,0.12987012987
arrest-r-order,10155,0.219067733529,0.142857142857
receive--treatment,10155,0.219259792782,0.230496453901
count--punch,10155,0.220217024989,0.142857142857
beat--round,10155,0.220462540783,0.142857142857
capacity--return,10155,0.220691736979,0.142857142857
escape-r-recommend,10155,0.220862359182,0.142857142857
current-r-weather,10155,0.220887087589,0.214285714286
indecency-r-sentence,10155,0.220946326849,0.123376623377
risk--violation,10155,0.221042755404,0.214285714286
knock out-r-round,10155,0.221058332635,0.114285714286
capacity--online,10155,0.221149313468,0.142857142857
affect-r-cable cut,10155,0.221403461508,0.142857142857
building-r-treatment,10155,0.221735458834,0.107142857143
right--round,10155,0.221972605672,0.15873015873
estimate-r-wish,10155,0.222191339857,0.114285714286
change-r-negotiate,10155,0.222989647591,0.285714285714
sentence-r-supervision,10155,0.223007387101,0.107142857143
find--wet,10155,0.223148305302,0.142857142857
grateful--receive,10155,0.223166497417,0.214285714286
grab--make off,10155,0.223219089348,0.214285714286
suffer-r-survive,10155,0.223229074431,0.142857142857
plan-r-use,10155,0.223241733187,0.142857142857
burn-r-pattern,10155,0.223450686064,0.214285714286
depend-r-problem,10155,0.223528063476,0.107142857143
ask--go,10155,0.22356737749,0.142857142857
attribute--downtime,10155,0.223952099427,0.142857142857
appear--beat,10155,0.223982326348,0.142857142857
flee--life in prison,10155,0.224031840868,0.142857142857
datum link--problem,10155,0.224138667005,0.224489795918
charge-r-supervision,10155,0.224426460434,0.114285714286
escape-r-restrain,10155,0.224616154369,0.142857142857
escape-r-smuggle,10155,0.224828011517,0.238095238095
escape-r-find,10155,0.225073814387,0.183673469388
disciplinary--termination,10155,0.225174524702,0.214285714286
burn--fire,10155,0.225256614325,0.238095238095
blow--corner,10155,0.225331432608,0.114285714286
action-r-drive,10155,0.225582811127,0.214285714286
restore--return,10155,0.225584140108,0.214285714286
disciplinary--escape,10155,0.225685363634,0.142857142857
cooperation-r-secure,10155,0.22578226549,0.142857142857
secure--work,10155,0.22578226549,0.142857142857
capacity--cooperation,10155,0.22578226549,0.142857142857
cooperation-r-service,10155,0.22578226549,0.142857142857
beat-r-survive,10155,0.225897731622,0.214285714286
check into-r-exit,10155,0.226132662695,0.142857142857
incident-r-stab,10155,0.226173941203,0.114285714286
additional-r-service,10155,0.226255311867,0.142857142857
convict--disciplinary,10155,0.22676579375,0.214285714286
sentence--violation,10155,0.22688598822,0.114285714286
case-r-crash,10155,0.227121779025,0.142857142857
cut-r-limited,10155,0.22724924709,0.142857142857
fire--keep,10155,0.227314973903,0.214285714286
interested-r-see,10155,0.227738700494,0.142857142857
check into-r-comply,10155,0.227838871268,0.142857142857
spread--survey,10155,0.227839189634,0.214285714286
online--seacom,10155,0.227882079489,0.214285714286
