_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,browser,browser_height,browser_width,feedback,tags,time_after,time_before,time_during,time_total,duration,id,url
975235266,6/14/2016 16:26:46,2021470928,6/14/2016 16:26:01,FALSE,clixsense,0.6646,36530035,CAN,ON,Scarborough,135.23.147.117,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"cracker, sofa, vacuum, crumbs, ad",16.8,22.4,4.9,44.3,5,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
975235266,6/14/2016 16:30:33,2021472563,6/14/2016 16:30:13,FALSE,fusioncash,0.6325,22139728,CAN,ON,Toronto,99.245.212.75,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0E; .NET4.0C; GWX:DOWNLOADED; GWX:RESERVED; GWX:QUALIFIED; rv:11.0) like Gecko,644,1366,No,"Sofa, Granola",7.4,6.5,5,18.9,5,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
975235266,6/14/2016 16:48:33,2021481063,6/14/2016 16:48:13,FALSE,prodege,0.3768,15326481,USA,IL,Blue Island,108.90.173.63,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",767,1440,,"cookie, couch, vaccuum",9.2,4.8,5,19.1,5,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
975235266,6/14/2016 17:21:26,2021496771,6/14/2016 17:21:02,FALSE,instagc,0.3903,23287154,USA,CA,San Jose,50.184.60.102,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,971,1920,Short timer but it was simple image.,"couch, vorwerk, crackers",12.2,5.5,5,22.7,5,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
975235266,6/14/2016 17:21:59,2021497084,6/14/2016 17:16:43,FALSE,clixsense,0.2575,6336109,CAN,,,198.254.194.246,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36",958,1079,,"crackers, sofa, holes",9.7,35.5,4.9,50.2,5,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
975235266,6/14/2016 17:28:53,2021500121,6/14/2016 17:28:11,FALSE,prodege,0.375,37195588,CAN,ON,Woodstock,142.114.84.248,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MAAR; InfoPath.2; .NET4.0C; .NET CLR 1.1.4322; .NET4.0E; GWX:QUALIFIED; rv:11.0) like Gecko,897,1821,,"couch, crackers, brown, texture",11.5,22,4.5,38,5,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
975235266,6/14/2016 17:30:24,2021500840,6/14/2016 17:29:57,FALSE,keeprewarding,0.4642,29139615,CAN,ON,North Bay,70.31.22.110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"couch, made, from, foam",15,6,5,26,5,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
975235266,6/14/2016 17:52:31,2021511618,6/14/2016 17:51:48,FALSE,elite,0.3922,37840831,USA,FL,Fort Lauderdale,104.2.253.44,"Mozilla/5.0 (X11; CrOS armv7l 8172.47.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",595,1242,no,"cookies, graham cookies, brown, chocolate",28.4,6.8,5,40.2,5,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
975235266,6/14/2016 17:53:16,2021512076,6/14/2016 17:52:47,FALSE,neodev,0.2841,37734529,USA,CA,Saratoga,45.33.138.19,"Mozilla/5.0 (X11; U; Linux x86_64; es-es) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 Puffin/4.7.3.2441AT Chrome/49.0.2623",620,1280,,"sofa, sandwich, cookie",14.6,8.5,4.9,28.1,5,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
975235266,6/14/2016 17:54:16,2021512612,6/14/2016 17:53:50,FALSE,instagc,0.3515,36851940,CAN,,,104.205.183.120,"Mozilla/5.0 (Linux; Android 5.0.2; SM-T350 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36",903,768,,"Biscuit, sofa, cleaner",11.2,5.5,5,21.7,5,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
975235267,6/14/2016 16:31:05,2021472809,6/14/2016 16:30:34,FALSE,fusioncash,0.6325,22139728,CAN,ON,Toronto,99.245.212.75,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0E; .NET4.0C; GWX:DOWNLOADED; GWX:RESERVED; GWX:QUALIFIED; rv:11.0) like Gecko,644,1366,No,"Drawing, Black and White, Boy",17,10.3,0.9,28.3,1,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
975235267,6/14/2016 16:48:48,2021481160,6/14/2016 16:48:33,FALSE,prodege,0.3768,15326481,USA,IL,Blue Island,108.90.173.63,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",767,1440,,drawing,8.7,4.8,1,14.6,1,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
975235267,6/14/2016 17:22:00,2021497092,6/14/2016 17:21:27,FALSE,instagc,0.3903,23287154,USA,CA,San Jose,50.184.60.102,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,971,1920,Very fast timer and hard to see objects in that timeframe.,"key, piano, falling, comic",24.6,5.9,1,31.6,1,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
975235267,6/14/2016 17:29:35,2021500415,6/14/2016 17:28:54,FALSE,prodege,0.375,37195588,CAN,ON,Woodstock,142.114.84.248,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MAAR; InfoPath.2; .NET4.0C; .NET CLR 1.1.4322; .NET4.0E; GWX:QUALIFIED; rv:11.0) like Gecko,897,1821,,"cartoon, male, piano falling",20,16.2,1,37.3,1,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
975235267,6/14/2016 17:31:22,2021501334,6/14/2016 17:30:25,FALSE,keeprewarding,0.4642,29139615,CAN,ON,North Bay,70.31.22.110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"a, man, standing, under, a, piano, that, is, falling, down, on, him",49.2,5.7,1,55.9,1,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
975235267,6/14/2016 17:53:27,2021512195,6/14/2016 17:52:32,FALSE,elite,0.3922,37840831,USA,FL,Fort Lauderdale,104.2.253.44,"Mozilla/5.0 (X11; CrOS armv7l 8172.47.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",595,1242,no,"guy, standing, under, piano, rope,",45.2,6.1,1,52.3,1,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
975235267,6/14/2016 17:54:04,2021512551,6/14/2016 17:53:40,FALSE,neodev,0.2841,37734529,USA,CA,Saratoga,45.33.138.19,"Mozilla/5.0 (X11; U; Linux x86_64; es-es) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 Puffin/4.7.3.2441AT Chrome/49.0.2623",620,1280,,"piano, people, street",15.5,6,0.9,22.6,1,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
975235267,6/14/2016 17:54:47,2021512933,6/14/2016 17:54:16,FALSE,instagc,0.3515,36851940,CAN,,,104.205.183.120,"Mozilla/5.0 (Linux; Android 5.0.2; SM-T350 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36",903,768,,"Locked, road crossing, peole",20.9,5.6,1,27.5,1,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
975235267,6/14/2016 17:54:56,2021513033,6/14/2016 17:54:34,FALSE,clixsense,0.4119,21665495,CAN,QC,Montr̩al,24.105.73.198,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",643,1366,no,bus stop,10.7,9.2,1,21,1,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
975235267,6/14/2016 18:07:14,2021519907,6/14/2016 18:06:36,FALSE,neodev,0.4328,32987272,CAN,ON,Kingston,130.15.35.105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",626,1280,,"piano, falling, lock, chains, horror",16.9,15.6,1,33.6,1,8,http://www.vismet.org/VisMet/images/full/image_55.jpg
975235268,6/14/2016 16:31:27,2021473046,6/14/2016 16:31:06,FALSE,fusioncash,0.6325,22139728,CAN,ON,Toronto,99.245.212.75,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0E; .NET4.0C; GWX:DOWNLOADED; GWX:RESERVED; GWX:QUALIFIED; rv:11.0) like Gecko,644,1366,No,"Car, Fox",9.3,5.4,5,19.8,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
975235268,6/14/2016 16:49:09,2021481302,6/14/2016 16:48:49,FALSE,prodege,0.3768,15326481,USA,IL,Blue Island,108.90.173.63,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",767,1440,,"VW ad, wolf, pigs, car",10.1,4.5,5,19.7,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
975235268,6/14/2016 17:22:47,2021497517,6/14/2016 17:22:00,FALSE,instagc,0.3903,23287154,USA,CA,San Jose,50.184.60.102,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,971,1920,Fast timer but easy to discern objects.,"car, animals, volkswagen",12,10.7,5,27.7,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
975235268,6/14/2016 17:30:27,2021500889,6/14/2016 17:29:36,FALSE,prodege,0.375,37195588,CAN,ON,Woodstock,142.114.84.248,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MAAR; InfoPath.2; .NET4.0C; .NET CLR 1.1.4322; .NET4.0E; GWX:QUALIFIED; rv:11.0) like Gecko,897,1821,,"cartoon, fox, pig in car, pig safe,",25.4,17.6,4.9,48,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
975235268,6/14/2016 17:32:03,2021501669,6/14/2016 17:31:23,FALSE,keeprewarding,0.4642,29139615,CAN,ON,North Bay,70.31.22.110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"three, pigs, in, a, car, driving, toward, a, wolf, waiting, for, them",29.7,5,5,39.8,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
975235268,6/14/2016 17:54:12,2021512583,6/14/2016 17:53:28,FALSE,elite,0.3922,37840831,USA,FL,Fort Lauderdale,104.2.253.44,"Mozilla/5.0 (X11; CrOS armv7l 8172.47.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",595,1242,no,"pigs, wolf, man, wolf man, car, hay",27.8,8.7,5,41.4,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
975235268,6/14/2016 17:54:30,2021512782,6/14/2016 17:54:04,FALSE,neodev,0.2841,37734529,USA,CA,Saratoga,45.33.138.19,"Mozilla/5.0 (X11; U; Linux x86_64; es-es) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 Puffin/4.7.3.2441AT Chrome/49.0.2623",620,1280,,"wolf, pigs, car",10.9,9.1,4.9,24.9,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
975235268,6/14/2016 17:55:14,2021513195,6/14/2016 17:54:56,FALSE,clixsense,0.4119,21665495,CAN,QC,Montr̩al,24.105.73.198,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",643,1366,no,wolf,7.3,5.1,5,17.4,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
975235268,6/14/2016 17:55:21,2021513333,6/14/2016 17:54:47,FALSE,instagc,0.3515,36851940,CAN,,,104.205.183.120,"Mozilla/5.0 (Linux; Android 5.0.2; SM-T350 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36",903,768,,"Car, Volkswagen, pig, wolf",17.6,8.6,5,31.2,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
975235268,6/14/2016 18:07:41,2021520095,6/14/2016 18:07:15,FALSE,neodev,0.4328,32987272,CAN,ON,Kingston,130.15.35.105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",626,1280,,"three pigs, wolf, vehicle, three little pigs",14.5,5.8,5,25.3,5,9,http://www.vismet.org/VisMet/images/full/image_51.jpg
975235269,6/14/2016 16:32:01,2021473458,6/14/2016 16:31:28,FALSE,fusioncash,0.6325,22139728,CAN,ON,Toronto,99.245.212.75,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0E; .NET4.0C; GWX:DOWNLOADED; GWX:RESERVED; GWX:QUALIFIED; rv:11.0) like Gecko,644,1366,No,"Underwater, Spoons",6.6,5.4,20,32,20,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
975235269,6/14/2016 17:23:30,2021497797,6/14/2016 17:22:47,FALSE,instagc,0.3903,23287154,USA,CA,San Jose,50.184.60.102,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0,971,1920,Good long timer to get all the tags in.,"spoons, wwf, underwater, plant, plastic, ocean, sea, pollution",11.2,5.1,20,36.3,20,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
975235269,6/14/2016 17:31:35,2021501432,6/14/2016 17:30:28,FALSE,prodege,0.375,37195588,CAN,ON,Woodstock,142.114.84.248,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MAAR; InfoPath.2; .NET4.0C; .NET CLR 1.1.4322; .NET4.0E; GWX:QUALIFIED; rv:11.0) like Gecko,897,1821,,"WWF, ocean, plastic spoons, pollution, 70 percent,",34.5,8.7,18.4,61.7,20,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
975235269,6/14/2016 17:32:52,2021501961,6/14/2016 17:32:18,FALSE,keeprewarding,0.4642,29139615,CAN,ON,North Bay,70.31.22.110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"an, underwater, plant, that, is, blue",7.2,5.9,20,33.2,20,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
975235269,6/14/2016 17:54:56,2021513040,6/14/2016 17:54:12,FALSE,elite,0.3922,37840831,USA,FL,Fort Lauderdale,104.2.253.44,"Mozilla/5.0 (X11; CrOS armv7l 8172.47.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",595,1242,no,"spoons, blue, ocean, coral reef, rocks",8.3,10,19.9,38.3,20,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
975235269,6/14/2016 17:55:04,2021513116,6/14/2016 17:54:31,FALSE,neodev,0.2841,37734529,USA,CA,Saratoga,45.33.138.19,"Mozilla/5.0 (X11; U; Linux x86_64; es-es) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 Puffin/4.7.3.2441AT Chrome/49.0.2623",620,1280,,"spoon, water",6.1,6.7,19.8,32.7,20,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
975235269,6/14/2016 17:55:53,2021513606,6/14/2016 17:55:15,FALSE,clixsense,0.4119,21665495,CAN,QC,Montr̩al,24.105.73.198,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",643,1366,no,environment,7,6,19.9,33,20,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
975235269,6/14/2016 17:56:08,2021513693,6/14/2016 17:55:22,FALSE,instagc,0.3515,36851940,CAN,,,104.205.183.120,"Mozilla/5.0 (Linux; Android 5.0.2; SM-T350 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36",903,768,,"Wwf, seabed, debris, cleaning",10,5.7,20,35.7,20,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
975235269,6/14/2016 18:08:14,2021520413,6/14/2016 18:07:42,FALSE,neodev,0.4328,32987272,CAN,ON,Kingston,130.15.35.105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",626,1280,,"wwf, underwater, spoons, sea, contamination",4.9,6,20,31,20,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
975235269,6/14/2016 18:22:15,2021528003,6/14/2016 18:21:22,FALSE,prodege,0.3038,37079883,GBR,B7,Bristol,90.200.88.172,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",955,1920,,"#plastic,#waste,#sea,#pollution,#ocean,#spoons",17.7,14.1,20,51.9,20,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
975235270,6/14/2016 17:32:13,2021501692,6/14/2016 17:31:35,FALSE,prodege,0.375,37195588,CAN,ON,Woodstock,142.114.84.248,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; MAAR; InfoPath.2; .NET4.0C; .NET CLR 1.1.4322; .NET4.0E; GWX:QUALIFIED; rv:11.0) like Gecko,897,1821,,"political cartoon, Obama, beheading, America wins",14.5,4.8,15,34.4,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
975235270,6/14/2016 17:33:56,2021502461,6/14/2016 17:32:52,FALSE,keeprewarding,0.4642,29139615,CAN,ON,North Bay,70.31.22.110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"Obama, holding, severed, head, of, terrorist, cut, from, a, hydra, that, has, heads, of, other, terrorists",42.2,5.1,15,62.3,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
975235270,6/14/2016 17:55:54,2021513607,6/14/2016 17:54:57,FALSE,elite,0.3922,37840831,USA,FL,Fort Lauderdale,104.2.253.44,"Mozilla/5.0 (X11; CrOS armv7l 8172.47.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",595,1242,no,"obama, american flag, dragon, blood, heads",31.3,8.4,14.9,54.7,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
975235270,6/14/2016 17:56:26,2021513844,6/14/2016 17:55:05,FALSE,neodev,0.2841,37734529,USA,CA,Saratoga,45.33.138.19,"Mozilla/5.0 (X11; U; Linux x86_64; es-es) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 Puffin/4.7.3.2441AT Chrome/49.0.2623",620,1280,,"obama, bin laden",57.1,8.1,14.8,80.1,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
975235270,6/14/2016 17:56:54,2021514089,6/14/2016 17:56:28,FALSE,clixsense,0.4119,21665495,CAN,QC,Montr̩al,24.105.73.198,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",643,1366,,terror,3.6,5.1,15,23.9,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
975235270,6/14/2016 17:57:04,2021514165,6/14/2016 17:56:09,FALSE,instagc,0.3515,36851940,CAN,,,104.205.183.120,"Mozilla/5.0 (Linux; Android 5.0.2; SM-T350 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36",903,768,,"Obama, Osama, terrorist",31.2,5.8,14.9,52.1,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
975235270,6/14/2016 18:08:40,2021520648,6/14/2016 18:08:15,FALSE,neodev,0.4328,32987272,CAN,ON,Kingston,130.15.35.105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",626,1280,,"obama, serpent, bin laden, triumph, USA",4.7,4.8,15,24.6,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
975235270,6/14/2016 18:22:42,2021528213,6/14/2016 18:22:16,FALSE,prodege,0.3038,37079883,GBR,B7,Bristol,90.200.88.172,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",955,1920,,"#cartoon,#obama,#monster,#many-headed",4.6,4.6,15,24.2,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
975235270,6/14/2016 18:24:44,2021529375,6/14/2016 18:24:13,FALSE,superrewards,0.6345,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",652,1280,,"satire, patriotic, obama, osama bin laden, dragon",8.2,6.2,15,29.4,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
975235270,6/14/2016 18:39:32,2021537213,6/14/2016 18:38:59,FALSE,prodege,0.3879,33208985,USA,MA,Sharon,209.37.168.34,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",712,1378,,"cartoon, obama, terrorists, american flag",10.4,6.2,15,31.7,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
975235271,6/14/2016 17:34:31,2021502824,6/14/2016 17:33:56,FALSE,keeprewarding,0.4642,29139615,CAN,ON,North Bay,70.31.22.110,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",955,1920,,"elephants, with, trumpets, for, trunks",27.7,5.4,1,34.2,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235271,6/14/2016 17:56:46,2021513999,6/14/2016 17:55:55,FALSE,elite,0.3922,37840831,USA,FL,Fort Lauderdale,104.2.253.44,"Mozilla/5.0 (X11; CrOS armv7l 8172.47.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36",595,1242,no,"elephant, trombone, elephant trombone face",35.8,11.9,1,48.7,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235271,6/14/2016 17:57:07,2021514210,6/14/2016 17:56:55,FALSE,clixsense,0.4119,21665495,CAN,QC,Montr̩al,24.105.73.198,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",643,1366,,elephants,5.5,5,1,11.6,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235271,6/14/2016 17:57:22,2021514391,6/14/2016 17:56:50,FALSE,neodev,0.2841,37734529,USA,CA,Saratoga,45.33.138.19,"Mozilla/5.0 (X11; U; Linux x86_64; es-es) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 Puffin/4.7.3.2441AT Chrome/49.0.2623",620,1280,,"elephant, trumpet",24.5,5.9,0.9,31.5,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235271,6/14/2016 17:58:22,2021514986,6/14/2016 17:57:05,FALSE,instagc,0.3515,36851940,CAN,,,104.205.183.120,"Mozilla/5.0 (Linux; Android 5.0.2; SM-T350 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.81 Safari/537.36",903,768,,"Elephant, art, violin",54.4,8.2,1,63.6,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235271,6/14/2016 18:08:56,2021520822,6/14/2016 18:08:41,FALSE,neodev,0.4328,32987272,CAN,ON,Kingston,130.15.35.105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",626,1280,,"elephant, tuba, music",6.8,5.3,1,13.2,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235271,6/14/2016 18:23:03,2021528465,6/14/2016 18:22:43,FALSE,prodege,0.3038,37079883,GBR,B7,Bristol,90.200.88.172,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",955,1920,,"#elephants,#brass,#musical instruments",13.2,4.6,1,18.9,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235271,6/14/2016 18:25:05,2021529545,6/14/2016 18:24:45,FALSE,superrewards,0.6345,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",652,1280,,"elephant, tuba, surrealism",12.1,6.6,1,19.7,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235271,6/14/2016 18:39:51,2021537368,6/14/2016 18:39:32,FALSE,prodege,0.3879,33208985,USA,MA,Sharon,209.37.168.34,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",712,1378,,"Elephants, brass instruments, sky",11.5,5.4,1,18,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
975235271,6/14/2016 18:50:26,2021543559,6/14/2016 18:49:37,FALSE,fusioncash,0.4749,35242242,USA,KY,Owensboro,75.81.241.7,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.84 Safari/537.36",899,1280,,elephants with trumpets,30.3,16.2,0.9,47.5,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
