_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,keyframeid,selected_answer,selectedtags_desc,selectedtags_subs,selectedtags_tags,ctunitid,description,descriptiontags,hiddeninput_gold,imagelocation,imagetags,keyframeid_gold,selected_answer_gold,selectedtags_desc_gold,selectedtags_subs_gold,selectedtags_tags_gold,subtitles,subtitletags,videolocation
1856543844,8/29/2018 13:19:40,4013610567,8/29/2018 13:19:30,false,neodev,1,41746613,GBR,H3,Leeds,90.241.37.139,,entity/admin/unit/8640,"[""i0_###_paper""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 13:46:35,4013660099,8/29/2018 13:46:11,false,keeprewarding,1,44637936,CAN,NS,Halifax,142.134.22.124,,entity/admin/unit/8640,"[""0_###_Austen"",""1_###_Emma"",""c4_###_handwritten"",""i1_###_document""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 13:55:02,4013677190,8/29/2018 13:54:44,false,clixsense,1,6432269,USA,OH,Macedonia,104.230.115.153,,entity/admin/unit/8640,"[""None_###_None of the Above""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 14:03:57,4013694978,8/29/2018 14:03:43,false,grabpoints,1,39021485,USA,ME,Lewiston,108.176.227.241,,entity/admin/unit/8640,"[""0_###_Austen"",""1_###_Emma"",""2_###_themes"",""3_###_social class"",""c0_###_paper"",""c3_###_no person"",""i0_###_paper"",""i1_###_document"",""i2_###_texture""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 14:05:38,4013698150,8/29/2018 14:05:18,false,instagc,1,30398579,USA,MA,Winchendon,24.2.253.50,,entity/admin/unit/8640,"[""0_###_Austen"",""1_###_Emma"",""c0_###_paper"",""c1_###_retro"",""i0_###_paper"",""i1_###_document"",""i4_###_design""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 14:05:58,4013698898,8/29/2018 14:05:06,false,prodege,1,11131207,CAN,ON,Ajax,99.231.237.220,,entity/admin/unit/8640,"[""c3_###_no person""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 14:26:31,4013748827,8/29/2018 14:26:18,false,instagc,1,26024737,GBR,F6,Romford,92.7.135.74,,entity/admin/unit/8640,"[""0_###_Austen"",""1_###_Emma""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 14:26:33,4013748888,8/29/2018 14:26:17,false,instagc,1,39127197,GBR,N9,Swindon,151.228.218.179,,entity/admin/unit/8640,"[""0_###_Austen"",""1_###_Emma"",""c0_###_paper"",""c3_###_no person"",""i1_###_document""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 14:36:53,4013772327,8/29/2018 14:36:42,false,prodege,1,15965551,GBR,D8,Durham,109.181.10.192,,entity/admin/unit/8640,"[""c4_###_handwritten""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 15:07:49,4013845552,8/29/2018 15:07:34,false,clixsense,1,42820715,GBR,C3,Cambridge,2.30.51.148,,entity/admin/unit/8640,"[""c3_###_no person"",""i0_###_paper""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 15:44:57,4013935939,8/29/2018 15:42:25,false,prodege,1,38548574,USA,ME,Limestone,98.13.82.121,,entity/admin/unit/8640,"[""0_###_Austen"",""1_###_Emma"",""2_###_themes"",""3_###_social class"",""i0_###_paper"",""i1_###_document""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 16:09:16,4013995689,8/29/2018 16:07:52,false,elite,1,39017656,CAN,BC,Kelowna,24.71.170.141,,entity/admin/unit/8640,"[""1_###_Emma"",""c0_###_paper"",""i0_###_paper""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 16:16:17,4014012481,8/29/2018 16:16:05,false,elite,1,44378354,USA,CO,Colorado Springs,174.24.50.107,,entity/admin/unit/8640,"[""None_###_None of the Above""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543844,8/29/2018 16:17:12,4014014609,8/29/2018 16:16:59,false,prodege,1,3587109,CAN,NS,Whycocomagh,99.192.22.99,,entity/admin/unit/8640,"[""0_###_Austen"",""1_###_Emma"",""i1_###_document""]",,,,entity/admin/unit/8640,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856543845,8/28/2018 14:48:02,4010743307,8/28/2018 14:47:52,false,instagc,1,39127197,GBR,N9,Swindon,151.228.218.179,,entity/admin/unit/8645,"[""2_###_Duff"",""c0_###_woman"",""c2_###_people"",""c3_###_adult"",""i0_###_people"",""i4_###_adult""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 15:52:10,4010940220,8/28/2018 15:51:50,false,prodege,1,40988797,CAN,NS,Mabou,142.134.65.174,,entity/admin/unit/8645,"[""i0_###_people"",""i1_###_attractive"",""i4_###_adult""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 15:57:17,4010953155,8/28/2018 15:56:46,false,prodege,1,11131207,CAN,ON,Ajax,99.231.237.220,,entity/admin/unit/8645,"[""1_###_friend"",""c0_###_woman"",""c2_###_people"",""c3_###_adult"",""i0_###_people"",""i4_###_adult""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 17:09:39,4011146429,8/28/2018 17:09:27,false,neodev,1,41746613,GBR,B7,Bristol,90.253.179.82,,entity/admin/unit/8645,"[""c2_###_people""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 17:46:52,4011249154,8/28/2018 17:46:45,false,prodege,1,15965551,GBR,D8,Durham,109.181.10.192,,entity/admin/unit/8645,"[""c2_###_people""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 17:51:00,4011263970,8/28/2018 17:50:41,false,clixsense,1,42820715,GBR,C3,Cambridge,2.30.51.148,,entity/admin/unit/8645,"[""c0_###_woman"",""c1_###_indoors"",""c2_###_people"",""c3_###_adult"",""i0_###_people"",""i4_###_adult""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 18:17:55,4011335249,8/28/2018 18:17:38,false,clixsense,1,19495345,USA,AL,Huntsville,74.237.180.157,,entity/admin/unit/8645,"[""1_###_friend"",""c0_###_woman"",""c1_###_indoors"",""c2_###_people"",""c3_###_adult"",""i0_###_people"",""i4_###_adult""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 18:38:52,4011396859,8/28/2018 18:37:22,false,keeprewarding,1,44637936,CAN,NS,Halifax,142.134.22.124,,entity/admin/unit/8645,"[""1_###_friend"",""c2_###_people"",""i0_###_people""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 19:28:01,4011544020,8/28/2018 19:27:52,false,prodege,1,4316379,CAN,ON,Windsor,24.57.73.123,,entity/admin/unit/8645,"[""c0_###_woman"",""c2_###_people""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 21:59:00,4011945377,8/28/2018 21:58:35,false,clixsense,1,6339764,CAN,NS,Sydney,24.89.253.79,,entity/admin/unit/8645,"[""1_###_friend"",""c1_###_indoors"",""c2_###_people""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 22:26:58,4012012384,8/28/2018 22:26:27,false,instagc,1,23287154,USA,CA,Napa,73.252.177.127,,entity/admin/unit/8645,"[""0_###_fat"",""1_###_friend"",""c2_###_people"",""c3_###_adult""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/28/2018 23:47:34,4012201354,8/28/2018 23:47:06,false,clixsense,1,6377879,USA,IA,Council Bluffs,24.252.53.236,,entity/admin/unit/8645,"[""1_###_friend"",""c0_###_woman"",""c2_###_people"",""c3_###_adult"",""i1_###_attractive""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/29/2018 01:27:33,4012419727,8/29/2018 01:27:21,false,neodev,1,11026968,CAN,ON,Ottawa,108.168.125.27,,entity/admin/unit/8645,"[""0_###_fat"",""1_###_friend""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/29/2018 01:55:20,4012476861,8/29/2018 01:54:49,false,prodege,1,1855113,USA,PA,Elizabethtown,173.240.233.249,,entity/admin/unit/8645,"[""1_###_friend"",""c0_###_woman"",""c2_###_people"",""c3_###_adult"",""i0_###_people"",""i1_###_attractive"",""i4_###_adult""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/29/2018 02:17:59,4012525391,8/29/2018 02:17:37,false,keeprewarding,1,30315390,CAN,ON,Havelock,66.103.38.28,,entity/admin/unit/8645,"[""c1_###_indoors"",""c2_###_people""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/29/2018 02:39:38,4012569238,8/29/2018 02:39:12,false,elite,1,44378354,USA,CO,Colorado Springs,174.24.50.107,,entity/admin/unit/8645,"[""c0_###_woman"",""c2_###_people"",""c3_###_adult"",""Other_###_Other""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/29/2018 03:43:22,4012701732,8/29/2018 03:42:52,false,instagc,1,34534543,USA,NY,Staten Island,100.37.15.137,,entity/admin/unit/8645,"[""c0_###_woman"",""c2_###_people"",""c3_###_adult"",""i0_###_people"",""i4_###_adult""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/29/2018 04:58:51,4012839867,8/29/2018 04:57:57,false,clixsense,1,6576528,CAN,SK,Regina,24.72.133.122,,entity/admin/unit/8645,"[""1_###_friend"",""2_###_Duff"",""c0_###_woman"",""c1_###_indoors"",""c2_###_people"",""i1_###_attractive""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543845,8/29/2018 06:03:37,4012952062,8/29/2018 06:03:04,false,clixsense,1,6367365,USA,LA,Monroe,144.163.206.32,,entity/admin/unit/8645,"[""0_###_fat"",""c1_###_indoors"",""c2_###_people""]",,,,entity/admin/unit/8645,,,,https://joran.org/ct/entity.admin.unit.2643/8645.png,woman__c0_###_indoors__c1_###_people__c2_###_adult__c3_###_portrait__c4_###_people__i0_###_attractive__i1_###_happy__i2_###_smiling__i3_###_adult__i4_###_,,,,,,designated ugly fat friend the Duff,fat__0_###_friend__1_###_Duff__2_###_,https://joran.org/ct/entity.admin.unit.2643/8645.mp4
1856543846,8/28/2018 14:47:02,4010740759,8/28/2018 14:46:51,false,instagc,1,39127197,GBR,N9,Swindon,151.228.218.179,,entity/admin/unit/8649,"[""c3_###_outdoors"",""i2_###_adult"",""i3_###_people"",""i4_###_caucasian""]",,,,entity/admin/unit/8649,,,,https://joran.org/ct/entity.admin.unit.2643/8649.png,people__c0_###_adult__c1_###_man__c2_###_outdoors__c3_###_portrait__c4_###_male__i0_###_man__i1_###_adult__i2_###_people__i3_###_caucasian__i4_###_,,,,,,I'm disgusting I'm a I'm a Swamp Thing I'm a regular Bela Lugosi,Swamp Thing__0_###_regular__1_###_Bela Lugosi__2_###_,https://joran.org/ct/entity.admin.unit.2643/8649.mp4
1856543846,8/28/2018 15:50:23,4010935472,8/28/2018 15:50:04,false,prodege,1,40988797,CAN,NS,Mabou,142.134.65.174,,entity/admin/unit/8649,"[""i2_###_adult"",""i3_###_people"",""i4_###_caucasian""]",,,,entity/admin/unit/8649,,,,https://joran.org/ct/entity.admin.unit.2643/8649.png,people__c0_###_adult__c1_###_man__c2_###_outdoors__c3_###_portrait__c4_###_male__i0_###_man__i1_###_adult__i2_###_people__i3_###_caucasian__i4_###_,,,,,,I'm disgusting I'm a I'm a Swamp Thing I'm a regular Bela Lugosi,Swamp Thing__0_###_regular__1_###_Bela Lugosi__2_###_,https://joran.org/ct/entity.admin.unit.2643/8649.mp4
1856543846,8/28/2018 15:53:55,4010944543,8/28/2018 15:53:22,false,prodege,1,11131207,CAN,ON,Ajax,99.231.237.220,,entity/admin/unit/8649,"[""c0_###_people"",""c1_###_adult"",""c2_###_man"",""i0_###_male"",""i1_###_man"",""i2_###_adult"",""i3_###_people""]",,,,entity/admin/unit/8649,,,,https://joran.org/ct/entity.admin.unit.2643/8649.png,people__c0_###_adult__c1_###_man__c2_###_outdoors__c3_###_portrait__c4_###_male__i0_###_man__i1_###_adult__i2_###_people__i3_###_caucasian__i4_###_,,,,,,I'm disgusting I'm a I'm a Swamp Thing I'm a regular Bela Lugosi,Swamp Thing__0_###_regular__1_###_Bela Lugosi__2_###_,https://joran.org/ct/entity.admin.unit.2643/8649.mp4
1856543846,8/28/2018 16:23:26,4011014480,8/28/2018 16:23:02,false,instagc,1,15298546,USA,OH,Lorain,72.160.163.112,,entity/admin/unit/8649,"[""0_###_Swamp Thing"",""1_###_regular"",""2_###_Bela Lugosi"",""c1_###_adult"",""c2_###_man"",""c3_###_outdoors"",""i2_###_adult"",""i4_###_caucasian""]",,,,entity/admin/unit/8649,,,,https://joran.org/ct/entity.admin.unit.2643/8649.png,people__c0_###_adult__c1_###_man__c2_###_outdoors__c3_###_portrait__c4_###_male__i0_###_man__i1_###_adult__i2_###_people__i3_###_caucasian__i4_###_,,,,,,I'm disgusting I'm a I'm a Swamp Thing I'm a regular Bela Lugosi,Swamp Thing__0_###_regular__1_###_Bela Lugosi__2_###_,https://joran.org/ct/entity.admin.unit.2643/8649.mp4
1856543846,8/28/2018 17:07:53,4011141986,8/28/2018 17:04:05,false,neodev,1,41746613,GBR,B7,Bristol,90.253.179.82,,entity/admin/unit/8649,"[""0_###_Swamp Thing""]",,,,entity/admin/unit/8649,,,,https://joran.org/ct/entity.admin.unit.2643/8649.png,people__c0_###_adult__c1_###_man__c2_###_outdoors__c3_###_portrait__c4_###_male__i0_###_man__i1_###_adult__i2_###_people__i3_###_caucasian__i4_###_,,,,,,I'm disgusting I'm a I'm a Swamp Thing I'm a regular Bela Lugosi,Swamp Thing__0_###_regular__1_###_Bela Lugosi__2_###_,https://joran.org/ct/entity.admin.unit.2643/8649.mp4
1856543846,8/28/2018 17:45:52,4011246137,8/28/2018 17:45:37,false,prodege,1,15965551,GBR,D8,Durham,109.181.10.192,,entity/admin/unit/8649,"[""c0_###_people"",""c1_###_adult""]",,,,entity/admin/unit/8649,,,,https://joran.org/ct/entity.admin.unit.2643/8649.png,people__c0_###_adult__c1_###_man__c2_###_outdoors__c3_###_portrait__c4_###_male__i0_###_man__i1_###_adult__i2_###_people__i3_###_caucasian__i4_###_,,,,,,I'm disgusting I'm a I'm a Swamp Thing I'm a regular Bela Lugosi,Swamp Thing__0_###_regular__1_###_Bela Lugosi__2_###_,https://joran.org/ct/entity.admin.unit.2643/8649.mp4
1856543846,8/28/2018 17:46:52,4011249166,8/28/2018 17:46:29,false,clixsense,1,42820715,GBR,C3,Cambridge,2.30.51.148,,entity/admin/unit/8649,"[""c0_###_people"",""c1_###_adult"",""c2_###_man"",""c3_###_outdoors"",""i1_###_man"",""i2_###_adult"",""i3_###_people"",""i4_###_caucasian""]",,,,entity/admin/unit/8649,,,,https://joran.org/ct/entity.admin.unit.2643/8649.png,people__c0_###_adult__c1_###_man__c2_###_outdoors__c3_###_portrait__c4_###_male__i0_###_man__i1_###_adult__i2_###_people__i3_###_caucasian__i4_###_,,,,,,I'm disgusting I'm a I'm a Swamp Thing I'm a regular Bela Lugosi,Swamp Thing__0_###_regular__1_###_Bela Lugosi__2_###_,https://joran.org/ct/entity.admin.unit.2643/8649.mp4
1856543846,8/28/2018 18:11:14,4011317534,8/28/2018 18:10:56,false,clixsense,1,19495345,USA,AL,Huntsville,74.237.180.157,,entity/admin/unit/8649,"[""2_###_Bela Lugosi"",""c0_###_people"",""c1_###_adult"",""c2_###_man"",""c3_###_outdoors"",""i0_###_male"",""i1_###_man"",""i2_###_adult"",""i3_###_people"",""i4_###_caucasian""]",,,,entity/admin/unit/8649,,,,https://joran.org/ct/entity.admin.unit.2643/8649.png,people__c0_###_adult__c1_###_man__c2_###_outdoors__c3_###_portrait__c4_###_male__i0_###_man__i1_###_adult__i2_###_people__i3_###_caucasian__i4_###_,,,,,,I'm disgusting I'm a I'm a Swamp Thing I'm a regular Bela Lugosi,Swamp Thing__0_###_regular__1_###_Bela Lugosi__2_###_,https://joran.org/ct/entity.admin.unit.2643/8649.mp4
