_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,e_abort,e_canplay,e_canplaythrough,e_durationchange,e_emptied,e_ended,e_error,e_loadeddata,e_loadedmetadata,e_loadstart,e_pause,e_play,e_playing,e_progress,e_ratechange,e_seeked,e_seeking,e_stalled,e_suspend,e_timeupdate,e_volumechange,e_waiting,hiddeninput,keyframeid,keywords,ctunitid,description,descriptiontags,e_abort_gold,e_canplay_gold,e_canplaythrough_gold,e_durationchange_gold,e_emptied_gold,e_ended_gold,e_error_gold,e_loadeddata_gold,e_loadedmetadata_gold,e_loadstart_gold,e_pause_gold,e_play_gold,e_playing_gold,e_progress_gold,e_ratechange_gold,e_seeked_gold,e_seeking_gold,e_stalled_gold,e_suspend_gold,e_timeupdate_gold,e_volumechange_gold,e_waiting_gold,hiddeninput_gold,imagelocation,imagetags,keyframeid_gold,keywords_gold,subtitles,subtitletags,videolocation
1856665499,9/2/2018 20:01:57,4024887462,9/2/2018 20:01:41,false,elite,1,31883685,GBR,I2,Manchester,2.98.53.46,0,1,1,1,0,1,0,1,1,0,1,1,1,4,0,0,0,0,4,13,0,0,,entity/admin/unit/8625,"[""men"",""males""]",entity/admin/unit/8625,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8625.png,people__c0_###_portrait__c1_###_man__c2_###_adult__c3_###_wear__c4_###_man__i0_###_male__i1_###_adult__i2_###_business__i3_###_people__i4_###_,,,what I tell you hot right yeah baby number three their friends convince them,hot__0_###_baby__1_###_number__2_###_friends__3_###_,https://joran.org/ct/entity.admin.unit.2643/8625.mp4
1856665499,9/2/2018 21:26:41,4025000869,9/2/2018 21:26:09,false,clixsense,1,40925305,CAN,QC,Montréal,69.159.171.115,0,1,1,1,0,1,0,1,1,0,1,1,1,2,0,0,0,0,2,13,0,0,,entity/admin/unit/8625,"[""celebrity"",""actor"",""white-toothed"",""glamor""]",entity/admin/unit/8625,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8625.png,people__c0_###_portrait__c1_###_man__c2_###_adult__c3_###_wear__c4_###_man__i0_###_male__i1_###_adult__i2_###_business__i3_###_people__i4_###_,,,what I tell you hot right yeah baby number three their friends convince them,hot__0_###_baby__1_###_number__2_###_friends__3_###_,https://joran.org/ct/entity.admin.unit.2643/8625.mp4
1856665499,9/2/2018 21:34:50,4025010475,9/2/2018 21:34:26,false,instagc,1,29289135,CAN,QC,Saint-hubert,174.91.248.167,0,1,1,1,0,1,0,1,1,1,1,1,1,5,0,0,0,0,2,15,0,1,,entity/admin/unit/8625,"[""Men"",""Actors""]",entity/admin/unit/8625,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8625.png,people__c0_###_portrait__c1_###_man__c2_###_adult__c3_###_wear__c4_###_man__i0_###_male__i1_###_adult__i2_###_business__i3_###_people__i4_###_,,,what I tell you hot right yeah baby number three their friends convince them,hot__0_###_baby__1_###_number__2_###_friends__3_###_,https://joran.org/ct/entity.admin.unit.2643/8625.mp4
1856665499,9/2/2018 23:14:22,4025143642,9/2/2018 23:14:02,false,prodege,1,38479796,USA,IL,Chicago,50.4.138.3,0,1,1,1,0,1,0,1,1,1,1,1,1,4,0,0,0,0,2,15,0,1,,entity/admin/unit/8625,"[""Tan man""]",entity/admin/unit/8625,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8625.png,people__c0_###_portrait__c1_###_man__c2_###_adult__c3_###_wear__c4_###_man__i0_###_male__i1_###_adult__i2_###_business__i3_###_people__i4_###_,,,what I tell you hot right yeah baby number three their friends convince them,hot__0_###_baby__1_###_number__2_###_friends__3_###_,https://joran.org/ct/entity.admin.unit.2643/8625.mp4
1856665500,9/1/2018 18:44:02,4023159347,9/1/2018 18:43:42,false,prodege,1,3587109,CAN,NS,Whycocomagh,99.192.18.105,0,1,1,2,0,1,0,1,1,0,1,1,1,11,0,0,0,0,3,28,0,0,,entity/admin/unit/8636,"[""girl"",""man""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/1/2018 18:48:54,4023165876,9/1/2018 18:47:56,false,prodege,1,11131207,CAN,ON,Ajax,99.231.237.220,0,1,1,1,0,1,0,1,0,0,1,1,1,2,0,0,0,1,1,28,0,0,,entity/admin/unit/8636,"[""teenager""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/1/2018 19:05:37,4023187850,9/1/2018 19:04:54,false,elite,1,44242038,USA,FL,Port Saint Lucie,73.0.27.74,0,1,1,1,0,1,0,1,1,0,1,1,1,9,0,0,0,0,8,29,0,0,,entity/admin/unit/8636,"[""girl"",""guy"",""white"",""adult"",""male"",""female""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/1/2018 19:12:54,4023197592,9/1/2018 19:11:27,false,prodege,1,38202325,USA,ME,Limestone,98.13.82.121,0,2,3,1,0,2,0,1,1,0,2,2,2,13,0,1,1,1,4,59,0,1,,entity/admin/unit/8636,"[""Girl"",""Teen"",""Actress"",""Man"",""Steve Carell"",""Actress"",""Makeover""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/1/2018 19:48:05,4023250616,9/1/2018 19:47:09,false,keeprewarding,1,44637936,CAN,NS,Halifax,142.134.22.124,0,3,3,1,0,3,0,1,1,0,3,3,3,9,0,2,2,0,3,89,0,2,,entity/admin/unit/8636,"[""girl"",""people"",""man""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/1/2018 20:39:01,4023345691,9/1/2018 20:36:47,false,elite,1,43852630,USA,FL,Miami,38.132.120.77,0,3,1,1,0,1,0,1,1,0,1,1,3,29,0,0,0,1,2,33,0,3,,entity/admin/unit/8636,"[""women""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/1/2018 21:34:23,4023440659,9/1/2018 21:33:43,false,neodev,1,44633232,USA,MN,Saint Paul,192.119.168.94,0,3,2,1,0,1,0,1,1,0,1,1,3,22,0,0,0,1,3,35,0,2,,entity/admin/unit/8636,"[""man""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/1/2018 23:08:12,4023587622,9/1/2018 23:07:47,false,clixsense,1,42820715,GBR,C3,Cambridge,2.30.51.148,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,29,0,0,,entity/admin/unit/8636,"[""woman"",""man"",""people"",""group""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/1/2018 23:09:35,4023588926,9/1/2018 23:08:05,false,gifthunterclub,1,44453708,CAN,BC,Coquitlam,71.19.251.144,0,4,2,1,0,1,0,1,1,0,1,1,4,40,0,0,0,0,1,35,0,3,,entity/admin/unit/8636,"[""beautiful model""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/1/2018 23:12:51,4023592436,9/1/2018 23:11:05,false,instagc,1,22430315,USA,NM,Albuquerque,73.26.174.122,0,1,1,1,0,1,0,1,1,0,1,1,1,13,0,0,0,0,3,29,0,0,,entity/admin/unit/8636,"[""people""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/1/2018 23:56:00,4023632319,9/1/2018 23:53:32,false,bitcoinget,1,44497770,USA,MN,Saint Paul,192.119.168.109,0,3,2,1,0,2,0,1,1,0,2,2,3,14,0,1,1,0,2,60,0,2,,entity/admin/unit/8636,"[""dress"",""woman"",""men"",""actor"",""actor"",""party""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/2/2018 00:02:49,4023638233,9/2/2018 00:02:12,false,prodege,1,4316379,CAN,ON,Windsor,24.57.73.123,0,1,2,1,0,1,0,1,1,0,1,1,1,18,0,0,0,0,3,29,0,0,,entity/admin/unit/8636,"[""Female""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/2/2018 00:27:24,4023661077,9/2/2018 00:27:02,false,instagc,1,13900808,USA,FL,Branford,173.188.207.248,0,2,2,2,0,1,0,1,1,0,1,1,2,15,0,0,0,0,3,30,0,1,,entity/admin/unit/8636,"[""girl"",""smile"",""man""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/2/2018 00:32:56,4023666026,9/2/2018 00:32:20,false,neodev,1,11026968,CAN,ON,Ottawa,108.168.125.27,0,1,1,1,0,1,0,1,1,0,1,1,1,12,0,0,0,0,3,29,0,0,,entity/admin/unit/8636,"[""woman"",""men""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/2/2018 00:35:03,4023668015,9/2/2018 00:34:31,false,prodege,1,15555970,GBR,C9,Workington,86.175.170.84,0,1,1,1,0,1,0,1,1,0,1,1,1,5,0,0,0,1,5,29,0,0,,entity/admin/unit/8636,"[""female"",""male"",""beautiful""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/2/2018 00:39:53,4023672838,9/2/2018 00:37:25,false,elite,1,39017656,CAN,BC,Kelowna,24.71.170.141,0,2,3,1,0,1,0,1,1,0,1,1,1,20,0,0,0,0,7,30,0,0,,entity/admin/unit/8636,"[""shoes"",""stairs"",""smile"",""suit"",""man"",""woman""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/2/2018 00:42:42,4023675622,9/2/2018 00:41:26,false,elite,1,44378354,USA,CO,Colorado Springs,174.24.60.11,0,5,5,2,0,3,0,1,1,0,3,3,5,11,0,2,2,0,3,88,0,4,,entity/admin/unit/8636,"[""man"",""woman"",""men"",""women"",""models"",""sexy"",""happy""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/2/2018 00:53:49,4023689271,9/2/2018 00:52:45,false,instagc,1,15004831,USA,RI,East Providence,108.12.225.37,0,2,2,1,0,2,0,1,1,0,2,2,2,8,0,1,1,0,7,59,0,1,,entity/admin/unit/8636,"[""lady"",""women"",""man"",""men"",""female"",""females"",""male"",""males""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/2/2018 01:55:19,4023751845,9/2/2018 01:53:21,false,clixsense,1,8261925,USA,NJ,Budd Lake,69.121.148.228,0,12,12,2,0,3,0,1,1,0,10,10,12,14,0,9,27,1,1,148,0,14,,entity/admin/unit/8636,"[""pretty lady reveal"",""Handsome man""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665500,9/2/2018 02:13:55,4023769967,9/2/2018 02:12:30,false,instagc,1,44690955,USA,,,12.164.247.209,0,2,2,2,0,1,0,1,1,0,1,1,2,20,0,0,0,0,3,30,0,1,,entity/admin/unit/8636,"[""sexy"",""beautiful""]",entity/admin/unit/8636,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8636.png,indoors__c0_###_people__c1_###_furniture__c2_###_room__c3_###_woman__c4_###_four-poster__i0_###_bed__i1_###_furniture__i2_###_bedroom furniture__i3_###_home__i4_###_,,,it's occasionally been gender flipped and you have the guy like does his hair,gender__0_###_flipped__1_###_guy__2_###_hair__3_###_,https://joran.org/ct/entity.admin.unit.2643/8636.mp4
1856665501,9/1/2018 18:51:05,4023168621,9/1/2018 18:50:49,false,prodege,1,3587109,CAN,NS,Whycocomagh,99.192.18.105,0,1,1,2,0,1,0,1,1,0,1,1,1,6,0,0,0,0,1,17,0,1,,entity/admin/unit/8640,"[""page"",""book"",""title""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856665501,9/1/2018 19:15:05,4023200564,9/1/2018 19:14:50,false,elite,1,44242038,USA,FL,Port Saint Lucie,73.0.27.74,0,1,1,1,0,1,0,1,1,0,1,1,1,18,0,0,0,0,2,17,0,0,,entity/admin/unit/8640,"[""emma"",""jane austin""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856665501,9/1/2018 19:17:00,4023203159,9/1/2018 19:15:33,false,prodege,1,11131207,CAN,ON,Ajax,99.231.237.220,0,1,1,2,0,1,0,1,1,0,1,1,1,6,0,0,0,0,1,18,0,0,,entity/admin/unit/8640,"[""author""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856665501,9/1/2018 20:01:47,4023270780,9/1/2018 20:00:59,false,keeprewarding,1,44637936,CAN,NS,Halifax,142.134.22.124,0,2,2,1,0,2,0,1,1,0,2,2,2,9,0,1,1,0,3,35,0,1,,entity/admin/unit/8640,"[""book"",""emma"",""novel""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856665501,9/1/2018 21:02:09,4023386816,9/1/2018 21:01:21,false,elite,1,43852630,USA,FL,Miami,38.132.120.77,0,3,1,1,0,1,0,1,1,0,2,2,3,27,0,0,0,2,1,22,0,3,,entity/admin/unit/8640,"[""novel""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856665501,9/1/2018 21:13:51,4023407673,9/1/2018 21:12:48,false,prodege,1,38202325,USA,ME,Limestone,98.13.82.121,0,1,1,1,0,1,0,1,1,0,1,1,1,7,0,0,0,0,3,18,0,0,,entity/admin/unit/8640,"[""Emma"",""Jane Austen"",""Narrator"",""Writer"",""Author""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856665501,9/1/2018 23:26:33,4023605779,9/1/2018 23:26:09,false,neodev,1,44633232,USA,OK,Edmond,104.247.135.163,0,2,2,1,0,1,0,1,1,0,1,1,1,19,0,1,1,1,4,2,0,1,,entity/admin/unit/8640,"[""emma""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856665501,9/2/2018 00:03:55,4023639321,9/2/2018 00:03:22,false,gifthunterclub,1,44453708,CAN,BC,Coquitlam,71.19.251.144,0,1,1,1,0,1,0,1,1,0,1,1,1,22,0,0,0,0,6,19,0,0,,entity/admin/unit/8640,"[""no person""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856665501,9/2/2018 00:32:03,4023665106,9/2/2018 00:31:25,false,bitcoinget,1,44497770,USA,MN,Saint Paul,192.119.168.109,0,1,2,1,0,1,0,1,1,0,1,1,1,22,0,0,0,1,4,18,0,0,,entity/admin/unit/8640,"[""voice"",""men""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856665501,9/2/2018 00:35:28,4023668435,9/2/2018 00:35:19,false,instagc,1,13900808,USA,FL,Branford,173.188.207.248,0,1,1,3,0,1,0,1,1,0,1,1,1,5,0,0,0,0,1,18,0,0,,entity/admin/unit/8640,"[""none""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
1856665501,9/2/2018 00:39:26,4023672245,9/2/2018 00:39:15,false,neodev,1,11026968,CAN,ON,Ottawa,108.168.125.27,0,1,1,1,0,1,0,1,1,0,1,1,1,8,0,0,0,0,2,17,0,0,,entity/admin/unit/8640,"[""no person""]",entity/admin/unit/8640,,,,,,,,,,,,,,,,,,,,,,,,,,https://joran.org/ct/entity.admin.unit.2643/8640.png,paper__c0_###_retro__c1_###_dirty__c2_###_no person__c3_###_handwritten__c4_###_paper__i0_###_document__i1_###_texture__i2_###_blank__i3_###_design__i4_###_,,,Austen novel Emma as it really gets it some of her themes at social class and,Austen__0_###_Emma__1_###_themes__2_###_social class__3_###_,https://joran.org/ct/entity.admin.unit.2643/8640.mp4
