_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,selectedtags_desc,orig__created_at,_pos_tags_vb,orig__unit_id,_updated_at,doc_id,ev0a_gold,ev0a_gold_reason,ev10a_gold,ev10a_gold_reason,ev11a_gold,ev11a_gold_reason,ev12a_gold,ev12a_gold_reason,ev13a_gold,ev13a_gold_reason,ev14a_gold,ev14a_gold_reason,ev15a_gold,ev15a_gold_reason,ev16a_gold,ev16a_gold_reason,ev17a_gold,ev17a_gold_reason,ev18a_gold,ev18a_gold_reason,ev19a_gold,ev19a_gold_reason,ev1a_gold,ev1a_gold_reason,ev20a_gold,ev20a_gold_reason,ev21a_gold,ev21a_gold_reason,ev22a_gold,ev22a_gold_reason,ev23a_gold,ev23a_gold_reason,ev24a_gold,ev24a_gold_reason,ev25a_gold,ev25a_gold_reason,ev26a_gold,ev26a_gold_reason,ev27a_gold,ev27a_gold_reason,ev28a_gold,ev28a_gold_reason,ev29a_gold,ev29a_gold_reason,ev2a_gold,ev2a_gold_reason,ev3a_gold,ev3a_gold_reason,ev4a_gold,ev4a_gold_reason,ev5a_gold,ev5a_gold_reason,ev6a_gold,ev6a_gold_reason,ev7a_gold,ev7a_gold_reason,ev8a_gold,ev8a_gold_reason,ev9a_gold,ev9a_gold_reason,event0_gold,event0_gold_reason,event10_gold,event10_gold_reason,event11_gold,event11_gold_reason,event12_gold,event12_gold_reason,event13_gold,event13_gold_reason,event14_gold,event14_gold_reason,event15_gold,event15_gold_reason,event16_gold,event16_gold_reason,event17_gold,event17_gold_reason,event18_gold,event18_gold_reason,event19_gold,event19_gold_reason,event1_gold,event1_gold_reason,event20_gold,event20_gold_reason,event21_gold,event21_gold_reason,event22_gold,event22_gold_reason,event23_gold,event23_gold_reason,event24_gold,event24_gold_reason,event25_gold,event25_gold_reason,event26_gold,event26_gold_reason,event27_gold,event27_gold_reason,event28_gold,event28_gold_reason,event29_gold,event29_gold_reason,event2_gold,event2_gold_reason,event3_gold,event3_gold_reason,event4_gold,event4_gold_reason,event5_gold,event5_gold_reason,event6_gold,event6_gold_reason,event7_gold,event7_gold_reason,event8_gold,event8_gold_reason,event9_gold,event9_gold_reason,event_lemma,event_tokens,events,events_count,hiddeninput_gold,index,notpossible_gold,notpossible_gold_reason,original_sentence,processed_sentence,selectedtags_desc_gold,sentence,sentence_id,stanford_lemmas,stanford_pos_tags,tokens,validate_verbs
1883297214,8/31/2018 21:10:12,4021236388,8/31/2018 21:09:56,false,instagc,1.0,23287154,USA,CA,Napa,73.252.177.127,,"[""accession__100__109"",""claiming__80__88""]",,,,,XIE19990313.0173.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",,,10,,,39,
1883297214,8/31/2018 21:48:13,4021310000,8/31/2018 21:46:52,false,elite,1.0,43845939,GBR,"","",87.252.108.17,,"[""be__124__126"",""accession__100__109"",""claiming__80__88"",""are__48__51"",""bring__174__179""]",,,,,XIE19990313.0173.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",,,10,,,39,
1883297214,8/31/2018 21:48:26,4021310481,8/31/2018 21:48:01,false,gifthunterclub,1.0,43861575,USA,"","",64.190.117.207,,"[""no_event""]",,,,,XIE19990313.0173.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",,,10,,,39,
1883297214,8/31/2018 23:03:13,4021485704,8/31/2018 23:02:20,false,elite,1.0,44369755,USA,TX,Dallas,198.96.95.182,,"[""are__48__51""]",,,,,XIE19990313.0173.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",,,10,,,39,
1883297214,9/1/2018 05:29:25,4022165770,9/1/2018 05:28:13,false,instagc,1.0,44690955,USA,"","",12.164.247.209,,"[""accession__100__109""]",,,,,XIE19990313.0173.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",,,10,,,39,
1883297214,9/1/2018 10:06:10,4022441402,9/1/2018 10:05:54,false,prodege,1.0,15555970,GBR,C9,Workington,86.175.170.84,,"[""accession__100__109"",""claiming__80__88"",""bring__174__179""]",,,,,XIE19990313.0173.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",,,10,,,39,
1883297214,9/1/2018 14:33:31,4022768533,9/1/2018 14:33:02,false,instagc,1.0,18960682,GBR,C9,Carlisle,86.168.190.217,,"[""accession__100__109"",""claiming__80__88""]",,,,,XIE19990313.0173.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be__124__126###accession__100__109###claiming__80__88###are__48__51###bring__174__179,5,,,,,"But some other parties and social organizations are against NATO's expansion, claiming Hungary's accession to NATO would be detrimental to the country's independence and bring about new problems and economic burdens to the country.","But some other parties and social organizations are against NATO 's expansion , claiming Hungary 's accession to NATO would be detrimental to the country 's independence and bring about new problems and economic burdens to the country . ",,,10,,,39,
1883297215,8/30/2018 09:12:10,4016575188,8/30/2018 09:10:58,false,clixsense,1.0,6481150,AUS,08,Mosman Park,60.224.228.96,,"[""disasters__141__150"",""been__101__105"",""stabilize__60__69"",""helps__51__56"",""Extending__3__12"",""wars__214__218"",""referring__187__196"",""added__179__184""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 09:51:09,4016618254,8/30/2018 09:50:49,false,prodege,1,32850083,GBR,L9,Sheffield,82.40.206.135,,"[""disasters__141__150"",""stabilize__60__69"",""helps__51__56"",""Extending__3__12"",""wars__214__218""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 10:42:25,4016680426,8/30/2018 10:41:46,false,prodege,1.0,27934334,GBR,O6,Altrincham,81.147.170.37,,"[""disasters__141__150"",""stabilize__60__69"",""helps__51__56"",""Extending__3__12"",""wars__214__218"",""referring__187__196"",""added__179__184""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 12:11:57,4016828099,8/30/2018 12:11:26,false,instagc,1.0,29289135,CAN,QC,Brossard,174.91.246.195,,"[""disasters__141__150"",""wars__214__218""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 12:52:47,4016905155,8/30/2018 12:51:46,false,clixsense,1.0,31988217,GBR,P5,Marylebone,81.147.130.77,,"[""disasters__141__150"",""stabilize__60__69"",""helps__51__56"",""wars__214__218""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 14:09:02,4017077447,8/30/2018 14:08:30,false,elite,1,43812869,GBR,R3,Belfast,82.7.141.63,,"[""disasters__141__150"",""wars__214__218""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 14:30:16,4017125462,8/30/2018 14:28:55,false,coinworker,1.0,43960360,USA,WA,Kent,97.126.14.207,,"[""stabilize__60__69"",""Extending__3__12""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 14:50:46,4017171862,8/30/2018 14:49:48,false,prodege,1.0,11131207,CAN,ON,Ajax,99.231.237.220,,"[""disasters__141__150"",""stabilize__60__69"",""helps__51__56"",""Extending__3__12"",""wars__214__218"",""referring__187__196"",""added__179__184""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 14:59:32,4017192643,8/30/2018 14:48:28,false,elite,1.0,31883685,GBR,I2,Manchester,2.98.53.46,,"[""disasters__141__150"",""wars__214__218""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 16:59:03,4017481744,8/30/2018 16:58:45,false,instagc,1.0,14723284,USA,NY,New York,108.54.49.80,,"[""stabilize__60__69"",""wars__214__218""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 18:04:36,4017653233,8/30/2018 18:03:28,false,prodege,1.0,38548574,USA,ME,Limestone,98.13.82.121,,"[""disasters__141__150"",""stabilize__60__69"",""Extending__3__12"",""wars__214__218"",""referring__187__196""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 18:17:17,4017684767,8/30/2018 18:16:37,false,prodege,1.0,4316379,USA,NY,Bronx,199.168.151.87,,"[""Extending__3__12""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 19:14:00,4017838325,8/30/2018 19:13:22,false,clixsense,1,42820715,GBR,C3,Cambridge,2.30.51.148,,"[""wars__214__218""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 19:37:49,4017903806,8/30/2018 19:36:41,false,prodege,1.0,13300986,CAN,AB,Edmonton,174.3.24.150,,"[""Extending__3__12""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 22:40:11,4018381239,8/30/2018 22:39:33,false,elite,1,31690646,CAN,BC,Vancouver,64.85.32.137,,"[""disasters__141__150"",""stabilize__60__69"",""helps__51__56"",""Extending__3__12"",""wars__214__218""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 22:52:12,4018409302,8/30/2018 22:51:33,false,earnably,1,44659825,USA,ME,Lewiston,108.176.227.241,,"[""disasters__141__150""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/30/2018 23:38:18,4018518795,8/30/2018 23:34:24,false,prodege,1.0,38202325,USA,ME,Limestone,98.13.82.121,,"[""disasters__141__150"",""stabilize__60__69"",""Extending__3__12"",""wars__214__218"",""referring__187__196"",""added__179__184""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/31/2018 02:33:37,4019021729,8/31/2018 02:32:52,false,gifthunterclub,1.0,44453708,CAN,BC,Coquitlam,71.19.251.146,,"[""disasters__141__150""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/31/2018 02:37:59,4019031311,8/31/2018 02:37:34,false,instagc,1.0,14054543,USA,PA,Clearfield,96.247.134.193,,"[""disasters__141__150"",""stabilize__60__69"",""helps__51__56"",""Extending__3__12"",""referring__187__196"",""added__179__184""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297215,8/31/2018 02:57:42,4019079902,8/31/2018 02:55:18,false,elite,1.0,44234166,USA,FL,Miami,38.132.120.81,,"[""disasters__141__150"",""been__101__105"",""stabilize__60__69"",""helps__51__56"",""Extending__3__12"",""wars__214__218"",""referring__187__196""]",,,,,XIE19990313.0229.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disasters__141__150###been__101__105###stabilize__60__69###helps__51__56###Extending__3__12###wars__214__218###referring__187__196###added__179__184,8,,,,,"``Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century,'' Solana added, referring to the two world wars.","`` Extending membership to these three democracies helps to stabilize a region that historically has been the staging ground for many of the disasters of this century , '' Solana added , referring to the two world wars . ",,,12,,,39,
1883297216,8/30/2018 09:23:21,4016586753,8/30/2018 09:22:40,false,clixsense,1.0,6481150,AUS,08,Mosman Park,60.224.228.96,,"[""thrust__186__192"",""guard__149__154"",""camped__121__127"",""continued__42__51"",""part__91__95"",""buildup__18__25""]",,,,,AP900815-0044.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thrust__186__192###guard__149__154###camped__121__127###continued__42__51###part__91__95###buildup__18__25,6,,,,,"The U.S. military buildup in Saudi Arabia continued at fever pace, with Syrian troops now part of a multinational force camped out in the desert to guard the Saudi kingdom from any new thrust by Iraq.","The U.S. military buildup in Saudi Arabia continued at fever pace , with Syrian troops now part of a multinational force camped out in the desert to guard the Saudi kingdom from any new thrust by Iraq . ",,,11,,,38,
1883297216,8/30/2018 12:55:17,4016910668,8/30/2018 12:54:40,false,clixsense,1.0,31988217,GBR,P5,Marylebone,81.147.130.77,,"[""thrust__186__192"",""guard__149__154"",""camped__121__127"",""buildup__18__25""]",,,,,AP900815-0044.tml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,thrust__186__192###guard__149__154###camped__121__127###continued__42__51###part__91__95###buildup__18__25,6,,,,,"The U.S. military buildup in Saudi Arabia continued at fever pace, with Syrian troops now part of a multinational force camped out in the desert to guard the Saudi kingdom from any new thrust by Iraq.","The U.S. military buildup in Saudi Arabia continued at fever pace , with Syrian troops now part of a multinational force camped out in the desert to guard the Saudi kingdom from any new thrust by Iraq . ",,,11,,,38,
