worker,worker-cosine,job,output.relations.count,duration,judgment,unit,worker-agreement,spam,wqs,wqs_initial
44062380,0.496583715192,1,1.12429378531,82.3418079096,354,354,0.255376317833,False,0.222927118185,0.163339008939
43847974,0.519650163414,1,1.00537634409,156.715053763,186,186,0.275721740093,False,0.222958649494,0.156960661756
43951421,0.512523712209,1,1.4375,40.0625,16,16,0.216566294226,False,0.223486768776,0.131990433072
6524027,0.491535802329,1,1.57,57.73,100,100,0.286193063328,False,0.225000394813,0.158741513516
34609243,0.486090772694,1,1.26666666667,72.3333333333,15,15,0.240573609324,False,0.225329345147,0.159160929886
42934441,0.508504930038,1,1.35714285714,54.8571428571,14,14,0.33638122733,False,0.226913816251,0.136417898295
43991258,0.419171435622,1,3.0,23.7,10,10,0.243654694071,False,0.227747087933,0.192329000583
44110297,0.484033337207,1,1.88888888889,76.7333333333,45,45,0.224164813909,False,0.227795137082,0.151016584799
44084851,0.551507990054,1,1.36666666667,41.5333333333,30,30,0.284105041385,False,0.228829477923,0.139586340715
1855113,0.476636149218,1,1.88764044944,50.6741573034,89,89,0.282706085852,False,0.22931870018,0.179749395242
43228472,0.415342454322,1,2.6,57.0666666667,15,15,0.225442149082,False,0.229387301839,0.203659445242
44305197,0.522929805363,1,1.26666666667,41.1333333333,15,15,0.341434099055,False,0.229845442167,0.153193504879
44242942,0.486830037061,1,1.0,103.0,2,2,0.294117647059,False,0.229917738363,0.172538986604
44227105,0.480083597552,1,1.95652173913,94.5217391304,46,46,0.25674456232,False,0.229941406305,0.168198477938
44029695,0.464483391432,1,2.53333333333,78.2666666667,15,15,0.313068738179,False,0.231788983543,0.187631297884
44082600,0.490998963812,1,3.875,132.875,8,8,0.142670401494,False,0.232110195638,0.129144175127
43856242,0.498203730941,1,2.21212121212,30.5151515152,33,33,0.272802378684,False,0.232933213581,0.155907895787
12366026,0.38420309668,1,4.22222222222,29.8888888889,9,9,0.19200741891,False,0.232953212748,0.209078669862
44339902,0.391932876936,1,2.25,170.375,8,8,0.197962726757,False,0.234151800473,0.183473951399
18466403,0.448894835235,1,1.25,72.75,4,4,0.336988304094,False,0.234444253389,0.194110855466
44275976,0.453173966642,1,1.06666666667,124.533333333,15,15,0.280113038303,False,0.234680643145,0.195247323102
44225611,0.532994037793,1,1.0,125.45,60,60,0.246037334658,False,0.234964220362,0.134377053937
28577612,0.542183667236,1,1.31818181818,107.909090909,22,22,0.284651244797,False,0.235845502131,0.132499205456
43996498,0.511113820741,1,1.03703703704,69.8148148148,27,27,0.251754204129,False,0.236206709331,0.168228789428
43787258,0.465019679478,1,1.0,59.9444444444,18,18,0.353722920598,False,0.236276424435,0.169333483052
44221734,0.460034462188,1,2.92857142857,42.7619047619,42,42,0.221156757923,False,0.237397233704,0.178140801284
16854635,0.517508781742,1,1.02051282051,64.9076923077,195,195,0.258832025002,False,0.237410110768,0.143690575869
44215950,0.438793578589,1,1.60975609756,146.87804878,41,41,0.214437975816,False,0.237799304564,0.181064162249
43584008,0.449300466007,1,1.0,43.0,5,5,0.252361751152,False,0.238910834532,0.201101573662
19838540,0.49532187022,1,1.19283746556,80.6749311295,363,363,0.268033194338,False,0.239066841795,0.166753644676
44264551,0.484322792881,1,1.07692307692,92.5384615385,13,13,0.26155100044,False,0.239116882691,0.175727666076
44156370,0.484302761994,1,1.0,38.9333333333,15,15,0.280674421065,False,0.239454892654,0.172101279734
38479796,0.535283043937,1,1.0,32.9777777778,90,90,0.23697578458,False,0.240408229711,0.140519249114
44032696,0.541979364598,1,1.0,177.789473684,19,19,0.309783783305,False,0.241433641294,0.160371862971
44164300,0.428865834929,1,3.4,79.8,10,10,0.205791761149,False,0.241453167873,0.17162520928
44202411,0.432668486972,1,1.6,37.7333333333,15,15,0.298589913173,False,0.242319431864,0.192057686443
44325757,0.514353569576,1,2.0,32.1333333333,15,15,0.31599774197,False,0.243328261133,0.152001868069
18972023,0.491953482983,1,1.09677419355,66.9838709677,62,62,0.252463023737,False,0.243902007543,0.167254392175
32850083,0.479341978025,1,1.77443609023,48.3684210526,133,133,0.277113540816,False,0.244632557211,0.165414112285
44080758,0.49460816821,1,2.06896551724,57.7586206897,29,29,0.29017467263,False,0.245141100843,0.170884685329
44220382,0.438457689221,1,2.19166666667,82.4166666667,120,120,0.290864714322,False,0.245225251068,0.192936135141
44277014,0.451827392346,1,1.36666666667,159.433333333,30,30,0.285006830554,False,0.24639075907,0.191956735678
44124794,0.54629207571,1,1.0,87.5,8,8,0.278010697032,False,0.246808303906,0.118802408493
43858672,0.458007680309,1,1.01030927835,29.824742268,97,97,0.273939197476,False,0.247320627719,0.200783203042
43768012,0.557609135071,1,1.66666666667,149.066666667,15,15,0.276165309999,False,0.247916052194,0.141213093193
25756304,0.576608347985,1,1.0,80.5384615385,13,13,0.216997007622,False,0.250191631397,0.132368655899
6413571,0.427614149744,1,1.61538461538,70.3846153846,13,13,0.253667328042,False,0.250662285195,0.203385265091
44261167,0.4515834416,1,1.62857142857,20.5571428571,70,70,0.282199764497,False,0.251225793234,0.188667647767
38082417,0.490569514871,1,1.0,42.4666666667,15,15,0.310620966335,False,0.251405771324,0.181431175848
44266069,0.458227493393,1,1.41666666667,183.083333333,12,12,0.283272283272,False,0.251806284543,0.187508857919
44333710,0.390728204155,1,2.0,7.0,1,1,0.238095238095,False,0.252777339251,0.206396943463
30766630,0.480686332387,1,1.72727272727,58.1363636364,242,242,0.292880338879,False,0.253094863174,0.163329157358
30584198,0.447650592112,1,1.6,57.1,10,10,0.272423088411,False,0.253371921167,0.197848994983
43741430,0.50025271676,1,1.07920792079,23.0891089109,101,101,0.300248595592,False,0.253862397952,0.165120874704
43522574,0.516099011679,1,1.0,87.5925925926,27,27,0.256261675286,False,0.255489704926,0.160103292671
44251435,0.46961105811,1,1.43396226415,44.5660377358,53,53,0.298659995949,False,0.255529325495,0.188253702087
39513281,0.5828922005,1,1.0,42.8,15,15,0.301365001365,False,0.258088334713,0.13518435632
44276910,0.465611447139,1,1.0,113.6,15,15,0.282903439153,False,0.260494119509,0.176925570891
6823072,0.44502019938,1,1.6,105.4,5,5,0.339955357143,False,0.260653429497,0.187611094796
27934334,0.462187140216,1,1.52258064516,50.5032258065,155,155,0.28649554382,False,0.260899448532,0.190063459041
44303307,0.43504177009,1,1.66666666667,205.866666667,30,30,0.259671180833,False,0.261085830346,0.20486199869
43980338,0.50296783391,1,1.5,69.0,4,4,0.199813258637,False,0.261095882214,0.143209498922
11131207,0.469841408454,1,1.28904428904,139.032634033,429,429,0.286004107413,False,0.261565840996,0.181424633487
6342161,0.47289807964,1,1.33333333333,92.6666666667,15,15,0.326288814671,False,0.261591268088,0.16566481785
44000728,0.505465096422,1,1.04255319149,117.606382979,94,94,0.284980859049,False,0.26323878224,0.154740671954
44221674,0.386504341512,1,2.0,59.0,2,2,0.367438271605,False,0.263517307192,0.218268053611
43887010,0.398494351459,1,2.0,83.0,1,1,0.291666666667,False,0.263645536887,0.255511816286
44170407,0.409397161544,1,3.10256410256,38.8376068376,117,117,0.245907671451,False,0.263943489037,0.198305202783
18614189,0.482088523795,1,1.11111111111,34.2777777778,18,18,0.330726855751,False,0.267216478119,0.185249441859
29289135,0.433076577554,1,1.91282051282,71.4307692308,195,195,0.267340193435,False,0.267654752343,0.196123532403
44244416,0.42667289668,1,1.8,27.2666666667,15,15,0.207857068857,False,0.267957029812,0.208810482654
44276056,0.442812812815,1,1.0380952381,99.1714285714,105,105,0.314222442935,False,0.268748385011,0.210234060464
43999669,0.411843813158,1,3.03658536585,37.0731707317,82,82,0.249717925921,False,0.269349387848,0.207304017091
41499434,0.444997896591,1,1.74166666667,31.875,120,120,0.281951170605,False,0.26996435728,0.196973604709
44277360,0.427815404572,1,2.0,80.3333333333,30,30,0.225702930836,False,0.270070865556,0.197164583796
44277951,0.427815404572,1,2.0,79.7,30,30,0.225702930836,False,0.270070865556,0.197164583796
34713230,0.44482508489,1,1.73913043478,45.5217391304,23,23,0.357484678943,False,0.270491348141,0.206495065994
44240152,0.451530769531,1,1.0,55.5384615385,52,52,0.290188538208,False,0.271400147641,0.222876179483
15577915,0.510801754473,1,1.0625,17.4375,16,16,0.300991345819,False,0.272217631018,0.164058270399
44220716,0.443622535622,1,1.18446601942,138.514563107,103,103,0.321831312914,False,0.272908684134,0.203046745749
43906893,0.479817828697,1,2.66666666667,74.0,3,3,0.253846153846,False,0.273088512066,0.14406232187
38202325,0.445299682912,1,1.73978494624,167.391397849,465,465,0.272923353116,False,0.273670746265,0.196193296125
44338739,0.390293492123,1,3.6,118.733333333,15,15,0.21628952887,False,0.273742314766,0.212919025164
44290398,0.320364074207,1,5.0,107.0,3,3,0.183068783069,False,0.274211901314,0.226850185222
44244017,0.44431360694,1,1.18181818182,64.9090909091,22,22,0.26189298503,False,0.274384553299,0.202302933981
44127254,0.44425289418,1,2.0,66.5833333333,12,12,0.246480617184,False,0.276148276862,0.200420631526
43939644,0.474818385197,1,1.33333333333,76.5555555556,9,9,0.334132346632,False,0.276379515515,0.201799771251
44088267,0.469660509246,1,1.61363636364,75.8409090909,44,44,0.31314452069,False,0.276615531987,0.192103291132
44244709,0.386383544149,1,2.77272727273,304.0,22,22,0.265034917155,False,0.27711941789,0.238636802663
44249409,0.35695461805,1,2.0,136.6,15,15,0.32945012195,False,0.277728979516,0.248606623931
19302668,0.515163192199,1,1.0,67.3333333333,3,3,0.225571504519,False,0.278469242845,0.145308992669
3696575,0.420657122591,1,1.5,49.25,4,4,0.337384259259,False,0.282106011059,0.221869442923
18960682,0.445747766405,1,1.74074074074,54.3564814815,216,216,0.280378619429,False,0.284766233817,0.19466559363
31883685,0.425128996619,1,1.49829351536,60.4846416382,293,293,0.314296706091,False,0.285145370574,0.20927721397
44162779,0.404301021765,1,2.05882352941,182.647058824,17,17,0.27070277268,False,0.288026039043,0.201367131594
39017656,0.465355639279,1,1.26666666667,71.7333333333,15,15,0.288062256371,False,0.288587774111,0.177239624277
44303332,0.38285649035,1,2.13333333333,74.4,15,15,0.240498401381,False,0.28861101519,0.236044305226
41835374,0.303473966853,1,1.0,43.0,1,1,0.5,False,0.289108623526,0.348263016573
44086788,0.324911946875,1,6.0,28.0,1,1,0.261904761905,False,0.2892828,0.256113799528
44213031,0.430685299274,1,1.75,72.5,4,4,0.302287581699,False,0.289644953816,0.19630995241
19294877,0.419960021029,1,1.125,146.25,8,8,0.277791461412,False,0.290688248709,0.218515682223
43371725,0.307097671844,1,2.0,81.0,1,1,0.247619047619,False,0.295528323542,0.2583717007
44247585,0.363057399371,1,3.55813953488,144.697674419,43,43,0.237967836945,False,0.297982290906,0.227138697878
43650804,0.545073976911,1,1.125,53.9166666667,24,24,0.349109231948,False,0.298054562604,0.130021086192
6377879,0.423264695226,1,1.68852459016,35.1803278689,244,244,0.303618497778,False,0.298081275677,0.214459820882
44152442,0.495004801016,1,1.37142857143,135.6,35,35,0.258351913519,False,0.29808210373,0.1700219837
44220819,0.434300114901,1,1.06666666667,117.275,120,120,0.315283402944,False,0.298371119419,0.224194957093
1883056,0.403105377513,1,2.16025641026,46.75,156,156,0.260416191387,False,0.298882868959,0.222155489867
5861591,0.413957290283,1,1.875,36.8958333333,48,48,0.282963114869,False,0.298938560541,0.215979418062
34537436,0.40948682379,1,1.76923076923,51.9230769231,13,13,0.261194885362,False,0.299570379918,0.220232150176
44012585,0.405905816833,1,1.01449275362,85.6376811594,69,69,0.284102461863,False,0.30145459679,0.244990668028
44327972,0.302297244509,1,1.0,42.5,2,2,0.347222222222,False,0.301947183157,0.295371905232
40032300,0.412636994433,1,1.71568627451,39.1715686275,204,204,0.294330152141,False,0.303492606079,0.217401773234
35849301,0.310723579633,1,1.0,44.6666666667,3,3,0.34375,False,0.303816169942,0.284965926253
44112578,0.487675080131,1,1.64285714286,74.3214285714,56,56,0.281281806766,False,0.304205318396,0.159123701354
44259837,0.467568044743,1,1.0,163.333333333,15,15,0.294033254327,False,0.304452024978,0.196177588792
43021376,0.412212051085,1,1.18181818182,86.8181818182,11,11,0.346007455507,False,0.30484159316,0.204135897049
44207995,0.418048221385,1,3.09090909091,20.8181818182,11,11,0.220949268596,False,0.304997164109,0.205609764955
44276035,0.371993887928,1,2.0,105.507042254,71,71,0.285803421427,False,0.30528266647,0.253833796464
44053585,0.379662767572,1,2.27027027027,62.2432432432,37,37,0.310669290959,False,0.305553534628,0.236541772002
12115558,0.476262478504,1,1.19512195122,30.4390243902,41,41,0.314443272049,False,0.305814978663,0.1647959151
44231434,0.353204704636,1,3.16129032258,71.5806451613,31,31,0.290970583673,False,0.306028467626,0.243065680381
44133399,0.405344259484,1,2.27067669173,184.15037594,133,133,0.306863399668,False,0.306169266977,0.220183764607
11001780,0.358797216707,1,1.0,89.5,2,2,0.433333333333,False,0.307247947222,0.284286724592
44004954,0.41464799852,1,1.0,118.333333333,6,6,0.310233918129,False,0.307634409682,0.209840916932
29096504,0.461319959184,1,1.39759036145,27.6024096386,83,83,0.305057157638,False,0.307649661101,0.17933982558
44180373,0.314878362715,1,1.0,279.0,4,4,0.366567460317,False,0.30892044229,0.305778782651
40925305,0.410970237668,1,1.94736842105,45.8995215311,209,209,0.323000223247,False,0.309032619546,0.224138743309
44238417,0.491278326198,1,1.44444444444,74.6666666667,18,18,0.308435957567,False,0.309356386847,0.164690364518
44220882,0.405156001304,1,1.57692307692,190.423076923,26,26,0.312953699999,False,0.309800857466,0.20957096475
22496080,0.425541496606,1,1.0,48.6,5,5,0.406823671498,False,0.309953262309,0.231111361941
43859546,0.39853726709,1,2.88888888889,180.703703704,27,27,0.244008528509,False,0.310600025429,0.204971610701
39073124,0.38728350113,1,2.24390243902,36.2032520325,123,123,0.288966691247,False,0.311845153818,0.236777896153
44090708,0.472618965891,1,1.89473684211,108.105263158,76,76,0.252555162591,False,0.312239752336,0.166025700833
38548574,0.405512382528,1,1.96551724138,54.0689655172,58,58,0.321588343124,False,0.312911847111,0.216185714708
43982188,0.44115914913,1,1.0625,20.5625,16,16,0.380469114219,False,0.313267056044,0.203470157493
6336109,0.399934561781,1,1.48148148148,127.990740741,108,108,0.291971102364,False,0.31344571729,0.225832040573
44246740,0.35994343646,1,3.25675675676,102.689189189,74,74,0.285249128388,False,0.314296495608,0.239357258671
18531561,0.410355760801,1,1.55555555556,74.6666666667,18,18,0.346035441008,False,0.315156931641,0.229847058321
44057828,0.382866632284,1,1.7,25.4,10,10,0.265199206349,False,0.315982702237,0.256576987199
44187710,0.472449664985,1,1.30769230769,57.5384615385,13,13,0.334939297439,False,0.316484948527,0.181802985257
24280827,0.477188368313,1,1.04761904762,68.5238095238,21,21,0.320817846369,False,0.31651720142,0.165750379535
43939704,0.356898742479,1,4.25833333333,23.0916666667,120,120,0.24416661387,False,0.317819566023,0.239170169978
39027412,0.357355120451,1,1.98305084746,105.322033898,59,59,0.301017822483,False,0.31784744655,0.246351488196
6330007,0.401946437817,1,1.69696969697,129.151515152,66,66,0.322309456187,False,0.319801973302,0.21924670994
43959305,0.350157998663,1,4.15833333333,22.825,120,120,0.223221653948,False,0.320064254667,0.242621431738
43826288,0.443853528601,1,1.5,67.5,2,2,0.354166666667,False,0.322092170247,0.244224029885
44256721,0.37209792528,1,1.0,103.442622951,61,61,0.296911722276,False,0.323699317687,0.262041608039
44071870,0.403820533365,1,2.08808290155,125.139896373,193,193,0.265526264716,False,0.325129295191,0.223346020309
13300986,0.472064784436,1,1.29032258065,27.2258064516,31,31,0.307874497212,False,0.325414374702,0.181869630033
44308105,0.380908841042,1,1.0,88.5777777778,45,45,0.304205129863,False,0.325661976438,0.254725747173
36313199,0.39128131277,1,1.675,35.3,40,40,0.358128377856,False,0.327788541596,0.216406345312
44276946,0.360306865318,1,1.43333333333,106.866666667,30,30,0.408473260746,False,0.330269064978,0.284477270066
44230328,0.390030472672,1,2.0,40.3636363636,22,22,0.266311041895,False,0.333738829907,0.218281350442
44282542,0.318323251767,1,3.5,160.75,4,4,0.284894755003,False,0.334076247679,0.281511790262
31988217,0.411095193249,1,1.46153846154,35.1692307692,65,65,0.272197742843,False,0.335514174919,0.220024862335
44201185,0.370143228625,1,3.41666666667,172.25,12,12,0.243811287478,False,0.33661691432,0.211467821296
24403612,0.449694369078,1,1.22695035461,46.085106383,141,141,0.32966399122,False,0.336903648768,0.205858392117
43113169,0.292604997155,1,5.22222222222,39.6666666667,9,9,0.21994819224,False,0.337181693727,0.253725523397
41957650,0.364594189823,1,1.25,42.0,8,8,0.381336993446,False,0.338723123035,0.277342061242
43869892,0.3384232572,1,3.05882352941,145.823529412,17,17,0.327863969866,False,0.338842351531,0.242654957462
27674429,0.422047946936,1,1.33333333333,74.8,15,15,0.335363493393,False,0.339233709462,0.238266133719
12874324,0.413741904623,1,1.66666666667,198.0,9,9,0.340413059163,False,0.340210227885,0.223017112514
44232165,0.354078269559,1,2.0,191.0,2,2,0.348669467787,False,0.342371343428,0.317705562729
11767390,0.428571551611,1,1.5,24.0,20,20,0.364873362152,False,0.342587298065,0.225588728523
44118344,0.25771808462,1,5.0,57.1111111111,9,9,0.203935500126,False,0.342617366519,0.272680769673
44064183,0.326129836065,1,1.95238095238,168.571428571,21,21,0.285922321928,False,0.342736383556,0.254966657073
42768322,0.226610808763,1,1.0,46.0,1,1,0.416666666667,False,0.34396719885,0.370048531968
13581319,0.441131437366,1,1.11904761905,25.7142857143,42,42,0.348617060369,False,0.345553618299,0.213923338074
44237743,0.346844658664,1,3.92307692308,61.2307692308,13,13,0.286886255384,False,0.346835578511,0.235726590666
44220760,0.298539461677,1,1.86666666667,81.7333333333,15,15,0.361197112067,False,0.349358268978,0.28953402992
27914150,0.383097623325,1,1.0,19.6,5,5,0.390277777778,False,0.350220544397,0.256345636606
43889159,0.501419412089,1,1.66666666667,226.0,6,6,0.293,False,0.351001564842,0.18514724162
15193250,0.347363448881,1,2.67088607595,47.5949367089,158,158,0.307246704501,False,0.351128141268,0.260713221718
44213102,0.384309303952,1,1.0,80.6666666667,15,15,0.362593369593,False,0.354207898558,0.260544162923
44057528,0.386087502534,1,2.10179640719,112.880239521,167,167,0.280678885795,False,0.354417274564,0.241268175928
11460728,0.387119692701,1,2.1,39.1,20,20,0.293938563188,False,0.354934905373,0.249528580653
44291040,0.342500670544,1,1.0,223.318181818,22,22,0.291967838559,False,0.354996850556,0.292712170419
44303394,0.35674268461,1,1.97435897436,46.8717948718,39,39,0.298458867033,False,0.356397273864,0.270646966133
27106354,0.302859857221,1,3.66666666667,74.8666666667,15,15,0.343381151476,False,0.359979185434,0.287306675425
44235292,0.341495613222,1,2.75675675676,57.0,148,148,0.273843231697,False,0.366339015795,0.275490569654
44235589,0.364911354937,1,1.0,48.9183673469,49,49,0.366220752756,False,0.366853270257,0.299296737496
44287131,0.317745540655,1,4.4,41.9333333333,30,30,0.258465196017,False,0.367327292019,0.270647750043
44218005,0.34676139451,1,1.9880239521,105.628742515,167,167,0.32240707691,False,0.367960319137,0.27983150684
44309696,0.377530769373,1,2.83333333333,16.5,6,6,0.32118902439,False,0.368165743882,0.255425030348
29686407,0.306312024381,1,1.0,68.0,1,1,0.404761904762,False,0.368360810022,0.325484051755
35147304,0.417203166028,1,1.0,31.2857142857,7,7,0.368527966742,False,0.369393317167,0.305530289552
43708576,0.406739711674,1,1.36842105263,91.8947368421,19,19,0.365189141998,False,0.372225455926,0.243582898613
44203820,0.2770979197,1,8.0,140.625,8,8,0.283982683983,False,0.372944134824,0.281101696867
44287673,0.285469572919,1,1.92857142857,40.6428571429,14,14,0.391446364689,False,0.373821389739,0.302477441018
44204650,0.482901299147,1,1.0,38.0,2,2,0.279761904762,False,0.375413142737,0.160645402607
35473680,0.398014039385,1,1.0,178.2,15,15,0.428919257826,False,0.376102038865,0.253567566694
6341779,0.334065336764,1,2.06666666667,40.8666666667,15,15,0.35950470347,False,0.376688719216,0.28166097013
44254972,0.312646448915,1,1.97727272727,110.477272727,44,44,0.292506931271,False,0.379611627694,0.318139046846
44211899,0.319191980533,1,3.28571428571,193.367346939,49,49,0.323600977372,False,0.379756605456,0.297154608401
44161624,0.265916711175,1,4.16666666667,134.944444444,18,18,0.284556579784,False,0.379980286052,0.334493975634
43997601,0.365922754326,1,1.0,190.652173913,23,23,0.433027753282,False,0.380482675703,0.276965146053
44217509,0.33952473943,1,3.42857142857,36.7857142857,14,14,0.291328983516,False,0.381558012149,0.272164436206
41545007,0.320207509539,1,3.60273972603,71.801369863,146,146,0.329136124688,False,0.383927011988,0.280605265556
44142832,0.277028791104,1,2.0,113.483870968,31,31,0.36980763196,False,0.385124568145,0.297987320604
44190030,0.367283165447,1,2.13513513514,97.2612612613,111,111,0.293226256309,False,0.385340962578,0.260575446372
44313556,0.373570614679,1,2.0,141.0,15,15,0.286206349206,False,0.389499968177,0.275710118554
41125622,0.44850830393,1,1.0,108.0,2,2,0.453125,False,0.392461000817,0.272366526036
38846365,0.417380525285,1,1.47058823529,322.970588235,34,34,0.316377506753,False,0.392850389949,0.222388183134
6352345,0.308430426312,1,1.94736842105,34.2105263158,19,19,0.299572510823,False,0.394232371314,0.280741825945
44293099,0.29563927494,1,1.0,69.0,1,1,0.464285714286,False,0.395500836942,0.358284168613
44246595,0.357762693299,1,1.26666666667,21.4666666667,15,15,0.320720598846,False,0.396260655655,0.27875727596
44156451,0.313604285684,1,2.0,94.36,75,75,0.325924617168,False,0.396305408474,0.293712302644
41264988,0.258059173198,1,3.0,71.0,1,1,0.329761904762,False,0.399002523859,0.37428900525
44136987,0.360302042258,1,1.8,70.4666666667,15,15,0.364989456584,False,0.39919318765,0.261184163882
29301997,0.447257470795,1,1.09090909091,36.1818181818,11,11,0.340157126824,False,0.403181661514,0.22030410023
7111544,0.39189802196,1,1.0,19.4285714286,7,7,0.383630952381,False,0.404207720181,0.269583481626
39478708,0.338521649381,1,2.9756097561,127.951219512,41,41,0.439102864296,False,0.404478014114,0.265957734395
44283307,0.340299684948,1,2.0,22.5666666667,30,30,0.354444346741,False,0.408866741132,0.290171646473
44214882,0.306530253224,1,1.9619047619,113.257142857,105,105,0.333251340255,False,0.413208460856,0.322111635757
44182794,0.185523304436,1,2.0,54.5,2,2,0.4,False,0.413220399756,0.428412474752
11014534,0.33846098849,1,1.30769230769,94.1538461538,13,13,0.342362190279,False,0.41363255439,0.290895177175
44064364,0.275281192794,1,3.33333333333,19.6666666667,3,3,0.400980392157,False,0.420600579101,0.357478766546
30330488,0.297504480579,1,2.0,51.2222222222,9,9,0.405105363985,False,0.424526392575,0.307357847061
44292104,0.210456236514,1,7.06666666667,67.5666666667,30,30,0.283748466165,False,0.424718570498,0.362153445892
39147083,0.265875890616,1,3.0,84.2666666667,15,15,0.306908728159,False,0.426427188155,0.339948588652
44255568,0.245170587576,1,2.0,277.0,1,1,0.380952380952,False,0.429000412273,0.421170807903
44216020,0.323890919371,1,1.04545454545,260.272727273,22,22,0.374259874657,False,0.43086399508,0.304584494546
27568181,0.340900022675,1,1.86363636364,63.8636363636,22,22,0.408109939662,False,0.431058836412,0.27938422752
44060023,0.170200762603,1,7.6,97.0,5,5,0.282859848485,False,0.431825915118,0.408445659306
23287154,0.283138905217,1,3.0,50.0666666667,15,15,0.363775108917,False,0.43222982723,0.313118707359
44108479,0.376154917409,1,1.5,105.5,10,10,0.342153635117,False,0.432337456788,0.268493623588
44213555,0.260399738366,1,1.0,84.0,1,1,0.464285714286,False,0.436300783656,0.37620931352
44214553,0.0963038858849,1,6.0,419.0,1,1,0.25,False,0.437121542963,0.380110550779
44013595,0.331219332206,1,2.13333333333,61.4666666667,15,15,0.360957148011,False,0.439173550925,0.296928210624
38158803,0.313162563408,1,1.83333333333,24.2916666667,24,24,0.438393400442,False,0.440594440365,0.319597522669
44039290,0.270211575871,1,1.98333333333,85.4166666667,60,60,0.368653927255,False,0.445590108549,0.360846975962
42927472,0.268021696936,1,1.25,131.25,4,4,0.431286549708,False,0.448020405013,0.370314882742
20312760,0.311147717297,1,1.44444444444,23.5333333333,45,45,0.39691001199,False,0.448714537305,0.323947779454
44183461,0.25739400276,1,7.0,86.4,15,15,0.247612110112,False,0.45200958803,0.321592751698
44182591,0.425742527625,1,1.76923076923,93.0,13,13,0.344753610587,False,0.452807973249,0.233485287233
44192955,0.161152533657,1,9.06666666667,144.133333333,15,15,0.276902110235,False,0.453852335993,0.389007273181
44229830,0.188043749262,1,7.94202898551,64.8695652174,69,69,0.264140215852,False,0.453882896626,0.36305481584
44290944,0.250131806506,1,3.05263157895,124.736842105,38,38,0.382173974619,False,0.455963321388,0.369037231868
44199127,0.35297238185,1,3.53333333333,110.066666667,15,15,0.347039801716,False,0.458275918583,0.256707319909
44188219,0.206568754516,1,2.5,101.5,2,2,0.428571428571,False,0.46039600079,0.412597790738
44157726,0.281602004199,1,4.25,63.5,12,12,0.312889371798,False,0.463860608548,0.321748270717
44259754,0.243812343192,1,3.27272727273,58.8181818182,22,22,0.308106133835,False,0.464244986023,0.366051880397
44198456,0.24717679947,1,6.07692307692,127.615384615,13,13,0.293855807993,False,0.46675330548,0.350655190935
44200697,0.333870155726,1,2.0,458.142857143,7,7,0.429727261275,False,0.470597199501,0.296725642601
44074924,0.182746165476,1,6.33333333333,39.9333333333,15,15,0.289100634956,False,0.473531683162,0.40651390306
36826029,0.286847857162,1,2.26086956522,105.913043478,46,46,0.360017481824,False,0.474829808132,0.309296150199
23977248,0.365968116616,1,1.0,34.2,5,5,0.398,False,0.476911809487,0.287757529828
43799342,0.271858959157,1,2.53333333333,48.6666666667,15,15,0.405203922004,False,0.479696629373,0.362149726367
44260958,0.321946547741,1,2.0,25.4,10,10,0.358608058608,False,0.483089824433,0.338417938299
44203888,0.183916514106,1,8.15290519878,104.0,327,327,0.297470658628,False,0.486987220654,0.378856181823
32173500,0.439516545913,1,2.0,60.7142857143,7,7,0.275294312169,False,0.487372697664,0.203015119155
44021516,0.333279573737,1,3.0,168.75,4,4,0.454791299236,False,0.499438914974,0.322632841048
44302419,0.12662127187,1,8.13793103448,125.586206897,29,29,0.271918884832,False,0.500627092452,0.413027624207
44183400,0.193144342564,1,6.64285714286,74.6428571429,14,14,0.301417820168,False,0.508808259061,0.397794841621
44293157,0.189608930378,1,3.57142857143,43.0,7,7,0.352301793981,False,0.50901535306,0.427319201405
44316968,0.127332992554,1,8.13333333333,86.6666666667,15,15,0.228888248848,False,0.51015348306,0.418721169009
39664721,0.317696817338,1,1.53333333333,91.6,15,15,0.353181531872,False,0.512470557122,0.31143617875
44257917,0.14472092988,1,6.53333333333,119.733333333,15,15,0.328890910677,False,0.513224339343,0.447494131005
37881503,0.234350188193,1,2.76666666667,52.2333333333,30,30,0.43619321437,False,0.513349447634,0.371210444872
41375780,0.263274820173,1,1.0,53.5,2,2,0.479166666667,False,0.513895965379,0.389401994021
44218485,0.157545680166,1,8.91262135922,49.9805825243,103,103,0.286458244631,False,0.515480266144,0.421016992566
44108545,0.192400517043,1,7.13978494624,57.0860215054,93,93,0.287429978606,False,0.517766664524,0.382566055293
38487725,0.171196110138,1,3.0,78.0,1,1,0.379761904762,False,0.522170695964,0.444921252445
44232898,0.133627024864,1,8.18518518519,86.1203703704,108,108,0.294920098646,False,0.524711737157,0.420110203176
44223038,0.130727824035,1,9.40625,63.3958333333,96,96,0.276737765215,False,0.530267336488,0.429437016714
39797332,0.346404465349,1,1.5,100.5,4,4,0.447222222222,False,0.531982523443,0.356494428216
36929821,0.227922480067,1,1.83333333333,39.3333333333,6,6,0.466812865497,False,0.532152611124,0.350086220932
44277314,0.104119879643,1,10.4,67.4,30,30,0.248386688268,False,0.536274027346,0.440046301419
36518845,0.3965637727,1,1.0,35.5,4,4,0.428935185185,False,0.538273372937,0.27801389497
