,duration,job,judgment,output.rellist.count,spam,unit,worker-agreement,worker-cosine,wqs
14848125,45.8064516129,1,31,1.0,False,31,0.89613278878,0.0350755339051,0.905318657419
14861092,27.7037037037,1,54,1.0,False,54,0.849594383107,0.0755828461908,0.865963069335
15117831,25.7837837838,1,185,1.0,False,185,0.791133607467,0.0789581160607,0.842310880961
15287417,26.1046511628,1,172,1.0,False,172,0.801880750654,0.0904913677156,0.824193238647
15577915,20.8356807512,1,213,1.00469483568,False,213,0.781753975731,0.115594624085,0.799800007117
15679569,294.366666667,1,30,1.03333333333,False,30,0.828857055643,0.0666075698686,0.895852555996
15742641,48.3,1,10,1.0,False,10,0.903,0.0127000437454,0.94255786113
15871675,32.9210526316,1,266,1.0,False,266,0.755107579322,0.111380433625,0.800539304793
16465220,35.2670807453,1,322,1.0,False,322,0.806329648163,0.0776820396543,0.839117085387
16654434,73.25,1,8,1.0,False,8,0.4975,0.370693673618,0.365607246081
16717147,27.7902097902,1,143,1.00699300699,False,143,0.713906602333,0.196065648587,0.675095341656
16844474,150.727272727,1,11,1.0,False,11,0.910213243547,0.046553002428,0.884479981593
16854635,71.0976744186,1,430,1.00465116279,False,430,0.79680051863,0.090501512704,0.827672076949
17950689,112.010781671,1,371,1.0,False,371,0.744679433723,0.161181800218,0.741913928262
18050262,40.2,1,20,1.0,False,20,0.758046268153,0.113304701416,0.80093948462
18137958,390.25,1,4,1.25,False,4,0.58908045977,0.515354670337,0.270144564326
18215885,80.6885644769,1,411,1.00243309002,False,411,0.836442364107,0.0561760265552,0.877176061806
18531561,79.598173516,1,438,1.11415525114,False,438,0.779609112682,0.142772709565,0.74897238763
18611009,66.1,1,10,1.0,False,10,0.684083850932,0.221780526404,0.744200425854
18666417,74.0240700219,1,457,1.03938730853,False,457,0.706117769043,0.21775060325,0.634281619294
18672993,208.337883959,1,293,1.0,False,293,0.745384336752,0.172527076469,0.711132492073
18881135,45.3151125402,1,311,1.0,False,311,0.787727935057,0.0993404031629,0.814641091974
18956279,125.666666667,1,3,1.33333333333,False,3,0.708333333333,0.156516917938,0.702669470132
18960682,33.253164557,1,316,1.00949367089,False,316,0.813446208714,0.0617747156006,0.867758951776
18969291,59.568,1,125,1.0,False,125,0.808436179515,0.103386401374,0.801070196719
18972023,108.744186047,1,43,1.0,False,43,0.854517504252,0.0616321398227,0.898824510695
18979155,423.333333333,1,3,1.0,False,3,0.963768115942,0.00482418111581,0.970566738091
19162475,7.5,1,2,1.0,False,2,0.357142857143,0.44252009149,0.243147580593
19294877,69.6086956522,1,46,1.0,False,46,0.825369369303,0.110895438152,0.821671927765
19302668,38.0416666667,1,168,1.18452380952,False,168,0.556043523586,0.334437343472,0.469821341611
19543823,42.8,1,10,1.0,False,10,0.929004329004,0.00842872717887,0.955842742345
19638651,28.611814346,1,237,1.0,False,237,0.827165554884,0.0682917971503,0.862203822024
19740138,72.0833333333,1,12,1.0,False,12,0.667852948086,0.272270936415,0.587417455492
19913374,19.8,1,110,1.0,False,110,0.805753003018,0.10667891481,0.797967757463
19947926,102.071428571,1,14,1.0,False,14,0.87523936091,0.0367965572223,0.889101293273
20057149,83.0909090909,1,11,1.0,False,11,0.949898249898,0.0159386953756,0.955216174848
20270833,34.5,1,20,1.0,False,20,0.664112052164,0.203788935724,0.679937739657
20306047,47.0720524017,1,458,1.00655021834,False,458,0.809558489033,0.0722188466406,0.850931175552
20312760,30.3834586466,1,266,1.01503759398,False,266,0.790453196261,0.121631489319,0.793864156526
20398835,45.852173913,1,115,1.0,False,115,0.786231309796,0.129418514784,0.766550113441
20415133,27.0,1,1,1.0,False,1,0.857142857143,0.0136060761679,0.852178593776
20430407,38.7401574803,1,127,1.0,False,127,0.77959971349,0.142764262016,0.768525551761
20512953,48.3935185185,1,432,1.01851851852,False,432,0.777139102995,0.128764791338,0.75735218711
20845955,32.7142857143,1,21,1.09523809524,False,21,0.768131059008,0.162359446986,0.728607129041
20929875,182.100917431,1,436,1.01834862385,False,436,0.781307986757,0.10254226181,0.809239648785
21017840,31.2307692308,1,26,1.0,False,26,0.7100503663,0.242019650713,0.64735769121
21088425,60.7826086957,1,23,1.0,False,23,0.816932156385,0.110467196462,0.828418886748
21122768,64.1,1,10,1.1,False,10,0.902983032293,0.0390698816764,0.908819960816
21418130,88.1,1,10,1.0,False,10,0.743240740741,0.121686944421,0.760423224312
21457135,50.1666666667,1,6,1.0,False,6,0.900537634409,0.0168896443468,0.925216268176
21490235,92.7968337731,1,379,1.00263852243,False,379,0.784732601417,0.107574050281,0.798023338578
21524451,57.9462365591,1,93,1.11827956989,False,93,0.770921936096,0.124429322493,0.764358707135
21579617,72.16,1,25,1.12,False,25,0.715913120567,0.211455526367,0.617812182576
21665495,21.3376068376,1,234,1.00854700855,False,234,0.746648954251,0.154407252013,0.754127624836
21678835,91.0,1,1,1.0,False,1,0.785714285714,0.0352361787623,0.799952099089
21832799,41.6111111111,1,54,1.0,False,54,0.819825444528,0.142046255385,0.793286388567
21865639,86.7553191489,1,94,1.0,False,94,0.831239504792,0.0481711291811,0.894885774531
21875134,288.569672131,1,488,1.00409836066,False,488,0.804795134421,0.0611491838341,0.873613914866
21963184,46.4415584416,1,154,1.18181818182,False,154,0.646559727832,0.240670707205,0.585611742619
22124254,36.3292682927,1,82,1.0,False,82,0.804501478344,0.0705251199143,0.844376829352
22222103,29.2352941176,1,17,1.0,False,17,0.794282106782,0.150996507069,0.74972299978
22251483,394.5,1,4,1.25,False,4,0.911764705882,0.0385934309673,0.932416683738
22345789,120.192307692,1,26,1.46153846154,False,26,0.651689767174,0.24742945996,0.613080650073
22387641,57.6666666667,1,21,1.04761904762,False,21,0.905996132306,0.0688978056851,0.908833421836
22389656,54.6818181818,1,22,1.04545454545,False,22,0.815110826241,0.101444597401,0.814062532931
22438562,46.1,1,10,1.0,False,10,0.77791858679,0.0337910453594,0.886626071123
22984878,33.64,1,100,1.0,False,100,0.712977829615,0.202329652428,0.644564282216
23017572,87.2268518519,1,432,1.05092592593,False,432,0.780508369116,0.121729073438,0.779346136119
23144069,49.2631578947,1,19,1.0,False,19,0.788776618861,0.0774814055631,0.831437493222
23287154,51.8,1,20,1.25,False,20,0.674540626041,0.192596878055,0.603615664347
23503585,118.39047619,1,105,1.15238095238,False,105,0.728417268338,0.20026233825,0.664743005894
23585686,73.9,1,10,1.0,False,10,0.909001670844,0.00623500620163,0.95629448803
23854490,73.8823529412,1,17,1.05882352941,False,17,0.770580917399,0.252356715118,0.597199651786
23930372,41.1666666667,1,18,1.0,False,18,0.649784223713,0.278872621338,0.558119067987
24043308,120.301587302,1,189,1.04761904762,False,189,0.781383924274,0.169641155641,0.717017143628
24369927,63.0,1,10,1.0,False,10,0.909001670844,0.00623500620163,0.95629448803
24403612,34.3060344828,1,232,1.00431034483,False,232,0.805066250675,0.073015238539,0.861792962862
24460114,68.0496453901,1,141,1.0,False,141,0.780295249734,0.131230345172,0.762999010778
24593639,261.75,1,4,1.25,False,4,0.823529411765,0.0605976288199,0.861085403122
24636399,117.0,1,3,1.33333333333,False,3,0.813725490196,0.0187067308505,0.925427711504
24696098,41.21875,1,160,1.0,False,160,0.714249262859,0.15176797816,0.75472343695
24835873,25.4901960784,1,306,1.0,False,306,0.754424412152,0.115446804779,0.796680615604
25257275,42.6428571429,1,28,1.0,False,28,0.825176999617,0.102224391361,0.812004306973
25295869,156.25,1,4,1.0,False,4,0.847826086957,0.0158377020071,0.936628707708
25358609,47.1933333333,1,150,1.02,False,150,0.76605561407,0.13624891665,0.757392442449
25486037,69.0955882353,1,408,1.0,False,408,0.822252191726,0.0570238926209,0.873528266882
26318060,40.5,1,10,1.0,False,10,0.802882205514,0.122193935853,0.742019627613
26492726,27.1307692308,1,130,1.0,False,130,0.781536803113,0.119011507864,0.779945675633
26531841,64.041322314,1,121,1.0,False,121,0.779355960459,0.11282965005,0.806566739843
26649250,64.4375,1,16,1.0,False,16,0.785357726174,0.109912448583,0.805819471258
26770238,57.0,1,9,1.0,False,9,0.727200577201,0.179939226382,0.732265778086
27238250,82.6666666667,1,21,1.0,False,21,0.79812049062,0.111787250208,0.792500895299
27753923,10.0,1,2,1.0,False,2,0.8,0.0629213619392,0.860581679616
27770607,33.210031348,1,319,1.00940438871,False,319,0.80658881999,0.0963235911086,0.814464756507
27799967,27.7846153846,1,130,1.0,False,130,0.761831218096,0.139741412486,0.745496127802
27836433,73.8153846154,1,65,1.0,False,65,0.777351174865,0.101898301443,0.794403897658
27934334,46.032586558,1,491,1.00610997963,False,491,0.851261755285,0.0532535403344,0.885915029391
28081782,42.4,1,5,1.0,False,5,0.415740740741,0.482644295074,0.279118785617
28103910,57.1,1,10,1.0,False,10,0.943827160494,0.00524284397512,0.969195206199
28301350,31.59375,1,32,1.03125,False,32,0.805978869766,0.108057152503,0.787284245285
28351359,25.9342105263,1,456,1.0,False,456,0.831303231036,0.0670364535035,0.861451494811
28375976,91.0,1,1,1.0,False,1,1.0,0.0,1.0
28457001,56.2222222222,1,9,1.0,False,9,0.801087595532,0.114119956065,0.747700479978
28503763,136.894736842,1,247,1.0,False,247,0.792981821083,0.0962220820677,0.809168751905
28513847,51.375,1,32,1.03125,False,32,0.738062217254,0.122744641622,0.789173313068
28524232,66.0,1,3,1.0,False,3,0.875,0.0312694081338,0.880913051318
28709211,208.0,1,3,1.0,False,3,1.0,0.0,1.0
28774264,34.7674418605,1,43,1.02325581395,False,43,0.727931632332,0.239579256554,0.636431381125
28794143,80.9318181818,1,44,1.25,False,44,0.645046904115,0.252225786435,0.592479158288
28961801,131.8,1,15,1.0,False,15,0.837514518002,0.159762052959,0.755021998026
29275930,118.503816794,1,262,1.0,False,262,0.741901927471,0.175025195399,0.719723798413
29320202,69.8,1,10,1.0,False,10,0.528445165945,0.35326005372,0.513190309707
29363385,84.0,1,20,1.05,False,20,0.878994708995,0.0519319712455,0.88424760371
29411108,38.7017994859,1,389,1.0,False,389,0.819820561898,0.0863527754733,0.834126289095
29738307,63.8,1,10,1.1,False,10,0.608361678005,0.300843865093,0.533699045139
29768955,42.0810810811,1,37,1.10810810811,False,37,0.819573085132,0.101157972526,0.813687971724
29849805,108.8,1,5,1.0,False,5,0.788888888889,0.0454065662005,0.83023202339
29910179,78.3529411765,1,17,1.0,False,17,0.804955531996,0.0979272825608,0.834540357234
30264033,24.6315789474,1,19,1.0,False,19,0.811051818436,0.0700805039315,0.862690802057
30312592,60.7394957983,1,238,1.0,False,238,0.7986721028,0.0875682094939,0.834540593342
30321275,55.2786885246,1,61,1.03278688525,False,61,0.78647950404,0.117925219148,0.790844476573
30398579,36.0,1,10,1.0,False,10,0.954875283447,0.0220042112988,0.943737577001
30475714,77.6,1,5,1.2,False,5,0.518421052632,0.337500571858,0.3101401175
30504276,70.1055045872,1,218,1.00917431193,False,218,0.754310475013,0.100581501902,0.805249853557
30546513,47.7777777778,1,27,1.0,False,27,0.838141106896,0.113591823485,0.777333431834
30586739,51.7,1,10,1.0,False,10,0.925102880658,0.0216004527339,0.94561034739
30627835,33.1111111111,1,54,1.0,False,54,0.827143960354,0.0927580885612,0.838057181283
30681826,90.9333333333,1,375,1.00266666667,False,375,0.815190512484,0.0596575935519,0.876557798973
30762019,81.3,1,10,1.0,False,10,0.768356848912,0.261976815623,0.601679331083
30777913,32.7663316583,1,398,1.05778894472,False,398,0.605845703268,0.271838932968,0.535947587216
30782237,26.8648648649,1,37,1.02702702703,False,37,0.786172495606,0.123754877881,0.799733082009
30901412,34.5923076923,1,130,1.0,False,130,0.751697119421,0.155246564055,0.740439971202
30941227,59.9350649351,1,77,1.01298701299,False,77,0.81143351147,0.111214045753,0.78884099699
30957357,92.4,1,10,1.1,False,10,0.445276497696,0.378961014091,0.363184545944
30962210,55.3720930233,1,43,1.06976744186,False,43,0.778187885299,0.169323025086,0.709676914736
31089452,40.3,1,10,1.0,False,10,0.707731481481,0.197193544919,0.633271702016
31176117,43.0952380952,1,231,1.00432900433,False,231,0.771618109911,0.113331613649,0.791848695594
31184650,35.7575757576,1,66,1.0,False,66,0.662195182036,0.224187756019,0.623326702944
31228275,51.4761904762,1,21,1.0,False,21,0.835188815026,0.124274532226,0.814401959638
31256687,20.8285714286,1,35,1.0,False,35,0.696544890653,0.196427253633,0.682981158377
31260517,99.9,1,10,1.2,False,10,0.637698412698,0.210259353508,0.652281659952
31304413,41.1428571429,1,49,1.0,False,49,0.822226345083,0.141354769693,0.776009177439
31329809,60.4625,1,80,1.0125,False,80,0.856127440812,0.0867988617652,0.851487632531
31345986,94.3,1,10,1.0,False,10,0.892658730159,0.0325842723878,0.936620963028
31383873,24.7142857143,1,7,1.0,False,7,0.746111111111,0.371062753029,0.480762168577
31448050,52.65,1,20,1.0,False,20,0.803643401805,0.101887784697,0.82401101537
31508822,89.7971014493,1,207,1.0,False,207,0.712980551456,0.18723367422,0.672136454795
31650069,35.5270935961,1,203,1.00492610837,False,203,0.780692821083,0.113197836745,0.791171794721
31708939,41.9473684211,1,342,1.01169590643,False,342,0.77435222029,0.138540996902,0.753191613095
31738779,115.52293578,1,436,1.00229357798,False,436,0.792762712868,0.0972724866487,0.820465049981
31743852,26.3166666667,1,60,1.0,False,60,0.834591171223,0.0977743553339,0.840640915152
31883685,55.9423868313,1,486,1.00205761317,False,486,0.823995393815,0.0616632739406,0.865046673249
31948170,39.2,1,10,1.0,False,10,0.856718664477,0.104036550587,0.838779035502
31967679,64.8,1,10,1.0,False,10,0.933717357911,0.0197040741221,0.956447572238
31973624,84.2857142857,1,14,1.0,False,14,0.702407986279,0.232989962114,0.555641805127
31988217,33.6477987421,1,318,1.00628930818,False,318,0.787262872849,0.0990649320229,0.803069011397
32053642,31.0172413793,1,58,1.0,False,58,0.806093484491,0.143148734692,0.759014558031
32055577,196.0,1,1,1.0,False,1,1.0,0.0,1.0
32094044,44.7,1,10,1.0,False,10,0.758101851852,0.0973314926924,0.825863466273
32125821,47.7,1,10,1.0,False,10,0.885175736961,0.043896833456,0.920869161296
32173500,49.972972973,1,148,1.0,False,148,0.830881384554,0.0888732985591,0.83886609482
32196055,247.0,1,2,1.5,False,2,0.696428571429,0.0705221548063,0.82554866958
32292681,112.0,1,1,1.0,False,1,1.0,0.0,1.0
32338429,31.9310344828,1,58,1.0,False,58,0.755021513858,0.187507615982,0.666695584563
32352104,32.0909090909,1,88,1.01136363636,False,88,0.719199741616,0.143020010448,0.77167447504
32356401,66.9090909091,1,11,1.0,False,11,0.759782608696,0.0574530622086,0.889651058212
32363453,34.85,1,20,1.3,False,20,0.455651542902,0.528998353603,0.221919866239
32523974,28.4333333333,1,60,1.0,False,60,0.750476582298,0.181306557765,0.724352543964
32573092,91.6052631579,1,38,1.02631578947,False,38,0.873258153402,0.0521241983592,0.895503806672
32655637,69.4,1,10,1.0,False,10,0.843667328042,0.0996681339578,0.83150332184
32695853,92.7536231884,1,69,1.01449275362,False,69,0.872049373383,0.0761852487385,0.853018341324
32799278,24.3529411765,1,17,1.0,False,17,0.837317810395,0.114130403327,0.837759206175
32850083,52.4,1,10,1.0,False,10,0.959841269841,0.00425369555438,0.972273268744
32987272,29.5901639344,1,61,1.0,False,61,0.754908762106,0.191441923956,0.675421290015
33018272,67.3714285714,1,70,1.0,False,70,0.866731065185,0.0544778018514,0.872775242908
33024386,83.05,1,20,1.05,False,20,0.666170634921,0.195733371947,0.656898291273
33057016,133.888888889,1,36,1.08333333333,False,36,0.853939864252,0.101319297351,0.824516700053
33058612,30.5,1,4,1.0,False,4,0.988095238095,0.000736378624605,0.984766355571
33110177,79.1,1,10,1.1,False,10,0.738726551227,0.0936368674114,0.813274931958
33115750,63.2625,1,80,1.0,False,80,0.801920094636,0.126354466932,0.772569087967
33245009,189.0,1,8,1.0,False,8,0.739766081871,0.119276871205,0.775199823152
33274628,93.0,1,1,1.0,False,1,1.0,0.0,1.0
33280016,162.0,1,1,1.0,False,1,0.714285714286,0.0465374107544,0.703305229445
33330229,62.4,1,10,1.0,False,10,0.771678743961,0.0981075122156,0.83058519019
33402064,108.1,1,10,1.0,False,10,0.878703703704,0.0504779226642,0.910942799966
33427067,27.5,1,20,1.0,False,20,0.860249686996,0.0998671300631,0.82824880605
33432621,70.5492227979,1,193,1.0,False,193,0.638988753513,0.277092508963,0.54700117308
33435788,83.6142857143,1,70,1.0,False,70,0.835779174176,0.1144619896,0.790329837744
33469168,68.4680851064,1,47,1.0,False,47,0.771809862728,0.123350958349,0.768831595709
33565158,71.2560386473,1,207,1.0,False,207,0.840340683833,0.061318097117,0.861085446579
33675808,38.914893617,1,47,1.0,False,47,0.731279296729,0.147330156833,0.712000689527
33684645,143.75,1,4,1.25,False,4,0.583333333333,0.0944030315301,0.662280579382
33708599,92.0,1,115,1.05217391304,False,115,0.775034367367,0.113008734576,0.779047430893
33721681,133.25,1,4,1.0,False,4,0.794270833333,0.159354997843,0.735796828958
33729510,91.0,1,2,1.0,False,2,1.0,0.0,1.0
33753638,66.3333333333,1,9,1.0,False,9,0.803125,0.0539107515223,0.851819024781
33836450,37.0,1,1,1.0,True,1,0.214285714286,0.736882594208,0.0390264319004
33878524,188.107142857,1,28,1.0,False,28,0.904984979617,0.0196926780662,0.923437197297
33915034,9.90909090909,1,11,1.0,False,11,0.493784786642,0.38565878453,0.420937115676
33920167,97.2,1,10,1.1,False,10,0.888888888889,0.0107155847014,0.948571443907
34042603,60.131147541,1,61,1.0,False,61,0.774434895441,0.182371440722,0.706108588079
34070076,111.0,1,1,1.0,False,1,1.0,0.0,1.0
34179439,61.0,1,9,1.0,False,9,0.8429138322,0.0436924652025,0.914536309187
34257798,85.6363636364,1,22,1.09090909091,False,22,0.876957681622,0.0348261742867,0.912282236692
34289442,95.7,1,10,1.0,False,10,0.726358363858,0.185451658986,0.661046720445
34305531,33.4642857143,1,28,1.0,False,28,0.873945484627,0.0596753171876,0.86215274292
34333895,69.7,1,10,1.0,False,10,0.833487654321,0.182477135322,0.719395043751
34537475,142.0,1,3,1.0,False,3,0.955555555556,0.00453535872262,0.957632034992
34650780,31.75,1,20,1.0,False,20,0.869556228726,0.0908313379836,0.849224966848
34701616,120.6,1,30,1.06666666667,False,30,0.773825730194,0.120353205108,0.739356190143
34706258,105.9,1,30,1.03333333333,False,30,0.804042760867,0.0696206528169,0.835956588826
34727841,46.5,1,20,1.0,False,20,0.757193294035,0.237398316478,0.606410799443
34747155,439.0,1,2,1.0,False,2,1.0,0.0,1.0
34788729,142.058823529,1,34,1.14705882353,False,34,0.776509147016,0.139698120825,0.763506746877
34859044,158.2,1,10,1.0,False,10,0.851136363636,0.0312581481807,0.909562548726
34915826,66.6333333333,1,30,1.0,False,30,0.805327903091,0.133717678661,0.744671531116
34928865,101.9,1,20,1.0,False,20,0.740700657367,0.147609383858,0.753170819553
34942809,64.9677419355,1,31,1.0,False,31,0.756885467841,0.113439305275,0.790583606403
35061798,204.0,1,2,1.0,False,2,1.0,0.0,1.0
35103310,97.1666666667,1,6,1.0,False,6,0.831481481481,0.0588401731152,0.817603026646
35118307,58.7,1,10,1.0,False,10,0.865066137566,0.143746163319,0.817499074718
35127109,98.6,1,5,1.0,False,5,0.665,0.368891908916,0.475420935283
35206299,211.0,1,1,1.0,False,1,1.0,0.0,1.0
35242242,80.875,1,16,1.0,False,16,0.866130694702,0.0731354777085,0.879021558843
35308542,252.0,1,1,1.0,False,1,0.785714285714,0.0352361787623,0.786275916368
35320759,56.8,1,10,1.0,False,10,0.86427045177,0.0391510892649,0.864224914146
35394287,24.1726804124,1,388,1.0,False,388,0.795964801881,0.0888454607875,0.830435300735
35407670,24.7096774194,1,62,1.0,False,62,0.782182345211,0.134064861904,0.748154346708
35443078,45.3333333333,1,12,1.0,False,12,0.588050719966,0.237887745391,0.595035329046
35473724,70.2105263158,1,19,1.0,False,19,0.714824263039,0.307195518136,0.542854425425
35496876,60.2790697674,1,215,1.03255813953,False,215,0.720394185273,0.135382826861,0.745218852536
35607359,30.6911764706,1,68,1.02941176471,False,68,0.791413328131,0.0765979333507,0.83620817274
35730547,110.4,1,10,1.0,False,10,0.966567460317,0.0054733283927,0.959411551394
35739727,484.666666667,1,3,1.0,True,3,0.261904761905,0.666666666667,0.116103822852
35751448,36.4857142857,1,35,1.11428571429,False,35,0.667881477446,0.216822531427,0.618721689173
35774053,27.1666666667,1,6,1.0,False,6,0.756818181818,0.15612553946,0.730314322576
35788601,72.0,1,1,2.0,False,1,0.345238095238,0.289330945481,0.419357374755
35849301,97.7450980392,1,51,1.0,False,51,0.82410766398,0.0833768571721,0.845036340742
35868781,101.4,1,10,1.0,False,10,0.974001094691,0.00186549916708,0.962913180576
35936381,15.9230769231,1,13,1.0,False,13,0.777410661234,0.128388970165,0.811089235397
36100207,90.25,1,4,1.0,False,4,0.6015625,0.263138489072,0.650373787334
36120362,209.0,1,1,1.0,False,1,0.928571428571,0.00294551449842,0.977125006273
36155226,34.3333333333,1,6,1.0,False,6,0.727777777778,0.170643804452,0.726125186196
36159158,91.2,1,5,1.0,False,5,0.95,0.0025527925348,0.952151482131
36218728,66.5,1,10,1.0,False,10,0.904404761905,0.0182386237036,0.907325189552
36240629,70.7058823529,1,17,1.0,False,17,0.883290504045,0.0647510772338,0.894508232108
36261795,42.3088235294,1,68,1.01470588235,False,68,0.828007654938,0.0655436350934,0.863507068551
36267735,25.4,1,10,1.0,False,10,0.726759259259,0.0602431968602,0.901663101243
36304401,80.1590909091,1,44,1.02272727273,False,44,0.728329707971,0.182321744493,0.688726526422
36313199,36.9663865546,1,238,1.01680672269,False,238,0.778154707278,0.0880134372523,0.825224787297
36340274,312.797153025,1,281,1.0,False,281,0.782873374597,0.152156107387,0.747899653001
36350388,135.05,1,40,1.0,False,40,0.798425272015,0.097065451789,0.817692358484
36405459,72.5714285714,1,28,1.0,False,28,0.936320580625,0.037040907711,0.927450200049
36430872,38.1666666667,1,12,1.0,False,12,0.784325396825,0.0882018869031,0.820339321453
36448777,42.4939759036,1,83,1.0,False,83,0.818033895186,0.148464470861,0.765083439372
36468960,46.44,1,50,1.02,False,50,0.862846854819,0.0644125790063,0.867774049551
36489962,52.709273183,1,399,1.0,False,399,0.766037249641,0.0814815160599,0.844248602228
36500598,66.7,1,10,1.0,False,10,0.840452140452,0.0369989664369,0.917522104236
36501503,45.9047619048,1,168,1.1130952381,False,168,0.776062628911,0.109940137122,0.790025397948
36517633,37.9,1,10,1.0,False,10,0.85308499744,0.120169607416,0.850651500084
36518946,63.1818181818,1,11,1.0,False,11,0.711666666667,0.194628960385,0.668626319495
36530035,72.0222222222,1,45,1.02222222222,False,45,0.864832105554,0.0472462561461,0.887398360282
36559976,63.9,1,10,1.1,False,10,0.708537946429,0.149451083227,0.728272885083
36568312,38.7,1,10,1.0,False,10,0.890740740741,0.019503195691,0.918125093379
36600154,211.9,1,20,1.1,False,20,0.848627997298,0.0565760293038,0.897350394751
36616997,168.5,1,4,1.5,False,4,0.531481481481,0.12420460533,0.712895459039
36678859,174.857142857,1,7,1.0,False,7,0.915966386555,0.0176158683633,0.917510268734
36686636,193.1,1,10,1.0,False,10,0.905658436214,0.0502754495642,0.896492136926
36781223,44.8,1,10,1.0,False,10,0.760480442177,0.151314205054,0.736312612309
36781511,45.2777777778,1,18,1.05555555556,False,18,0.536153395785,0.311553508375,0.532858464921
36795545,73.5,1,60,1.01666666667,False,60,0.8168652689,0.0988820812441,0.795063684725
36812057,84.85,1,20,1.0,False,20,0.831571895425,0.104330732693,0.860411101489
36826029,78.6086956522,1,368,1.00815217391,False,368,0.798196952798,0.0946022475314,0.804784252749
36837746,68.7,1,10,1.0,False,10,0.795873015873,0.176304697604,0.758362239313
36851940,72.1232032854,1,487,1.00616016427,False,487,0.81157170052,0.0858858565085,0.83603980306
36871506,197.0,1,12,1.0,False,12,0.657275132275,0.286215180015,0.595259340321
36895228,82.0,1,1,1.0,False,1,1.0,0.0,1.0
36909846,210.833333333,1,6,1.0,False,6,0.857407407407,0.130787937377,0.872429679219
36913780,99.1428571429,1,7,1.14285714286,False,7,0.772222222222,0.0521794754151,0.887066247148
37011810,264.5,1,2,1.0,False,2,0.78125,0.040889995252,0.794239588714
37012492,146.69,1,100,1.0,False,100,0.86902397927,0.0473118317563,0.912155109225
37053183,79.0344827586,1,29,1.20689655172,False,29,0.636810279667,0.227711853686,0.63279382296
37060395,33.6052631579,1,190,1.01052631579,False,190,0.831064405501,0.0555111615309,0.866201935708
37079883,21.2406015038,1,133,1.03007518797,False,133,0.792281256203,0.106193395474,0.782198130684
37094049,34.25,1,4,1.0,False,4,0.83908045977,0.0266898719693,0.908751491623
37094596,123.811320755,1,53,1.0,False,53,0.795947733118,0.113023871436,0.794092882383
37098004,101.666666667,1,57,1.12280701754,False,57,0.736519486634,0.182429109982,0.710383636016
37102649,39.0,1,3,1.0,False,3,0.888888888889,0.0117453929208,0.953879134753
37108400,95.2941176471,1,51,1.0,False,51,0.811895019932,0.0746949165146,0.837878756027
37121659,74.0,1,8,1.0,False,8,0.506870748299,0.250968901132,0.4776604067
37145875,184.5,1,2,1.0,False,2,0.875,0.00827579533314,0.895562859595
37206449,88.375,1,24,1.04166666667,False,24,0.656823386674,0.247738229006,0.572555926995
37249532,115.575,1,40,1.0,False,40,0.921123165755,0.0156291788743,0.940818890964
37258901,39.0,1,7,1.0,False,7,0.789682539683,0.146852117088,0.761003405238
37262070,33.5,1,2,1.0,False,2,0.423076923077,0.453562160905,0.17846401233
37264533,65.0,1,1,1.0,True,1,0.142857142857,0.835601012695,0.019603383521
37336603,60.5,1,10,1.0,False,10,0.842984693878,0.117215628948,0.789632510515
37368882,136.0,1,2,1.0,False,2,0.796875,0.0316754040142,0.79607923659
37378324,87.4615384615,1,13,1.0,False,13,0.869320436508,0.021218241766,0.941132558747
37388839,67.9,1,10,1.1,False,10,0.633293650794,0.291704759235,0.498815374141
37415218,548.0,1,1,1.0,False,1,0.785714285714,0.0352361787623,0.805297994027
37444739,20.95,1,20,1.0,False,20,0.846831763008,0.0727075156814,0.844838691538
37455907,186.5,1,2,1.0,False,2,1.0,0.0,1.0
37480948,42.8228571429,1,175,1.06857142857,False,175,0.662543265255,0.225391781068,0.628535552082
37488421,69.85,1,20,1.0,False,20,0.810744701921,0.0852477287073,0.849619724726
37496830,58.7,1,10,1.0,False,10,0.828431372549,0.115499684314,0.837416608145
37501225,53.4666666667,1,15,1.0,False,15,0.762907137907,0.169961721444,0.739912689052
37559426,28.7105263158,1,152,1.03289473684,False,152,0.686023461897,0.176319134415,0.665934138862
37574526,33.36,1,50,1.02,False,50,0.655262608638,0.280881204798,0.535595527983
37604123,51.3666666667,1,30,1.06666666667,False,30,0.847728105228,0.0861648940035,0.810964736745
37604477,33.9375,1,16,1.0,False,16,0.772677669553,0.101926433381,0.857796097786
37654450,52.55,1,20,1.0,False,20,0.703243637675,0.154720163198,0.711158397658
37657237,74.0,1,6,1.0,False,6,1.0,0.0,1.0
37678342,84.6352941176,1,85,1.07058823529,False,85,0.80529597306,0.0816728140097,0.844667286678
37692662,52.4,1,5,1.0,False,5,0.869642857143,0.0400623094983,0.882833961377
37710009,65.2,1,15,1.0,False,15,0.906639928699,0.00459229119453,0.973450715939
37739447,88.0,1,2,1.0,False,2,0.558823529412,0.235761654557,0.549619710749
37740195,109.777777778,1,9,1.0,False,9,0.694626322751,0.302596841556,0.510838823334
37758476,66.7,1,10,1.0,False,10,0.726018518519,0.119508098446,0.72752806907
37766446,85.4708737864,1,206,1.05339805825,False,206,0.72654509008,0.216494555459,0.640380385976
37779726,75.6,1,10,1.0,False,10,0.809562211982,0.153984329325,0.799820969767
37781749,92.3,1,10,1.0,False,10,0.722650049603,0.298370190823,0.58215334555
