_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,hiddeninput,selectedtags_desc,_pos_tags_vb,doc_id,event_lemma,event_tokens,events,hiddeninput_gold,index,selectedtags_desc_gold,sentence,sentence_id,stanford_lemmas,stanford_pos_tags,tokens,validate_verbs
1368377125,9/6/2017 22:08:09,2811546290,9/6/2017 22:07:49,false,elite,1.0,43783971,USA,CA,San Jose,68.68.96.46,,"[""is_39_41"",""is_70_72"",""going_73_78"",""build_104_109"",""force_120_125"",""in_126_128""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:09:03,2811547522,9/6/2017 22:08:25,false,elite,1.0,43792193,USA,FL,Miami,23.27.45.253,,"[""is_39_41"",""is_70_72"",""going_73_78"",""build_104_109"",""force_120_125"",""in_126_128""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:09:58,2811548699,9/6/2017 22:08:50,false,elite,1.0,43818472,USA,NJ,Edison,196.53.35.244,,"[""is_39_41"",""is_70_72"",""going_73_78"",""build_104_109"",""force_120_125"",""in_126_128""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:13:40,2811553749,9/6/2017 22:13:27,false,neodev,1.0,43731097,USA,FL,Miami,23.27.45.253,,"[""is_39_41"",""is_70_72"",""going_73_78"",""build_104_109"",""force_120_125"",""in_126_128""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:17:13,2811558791,9/6/2017 22:16:51,false,clixsense,1.0,43379244,GBR,K2,Kidlington,90.202.3.197,,"[""going_73_78"",""build_104_109"",""force_120_125""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:20:09,2811562749,9/6/2017 22:19:51,false,gifthunterclub,1.0,43772426,USA,FL,Miami,23.27.45.253,,"[""is_39_41"",""is_70_72"",""going_73_78"",""build_104_109"",""force_120_125"",""in_126_128""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:42:42,2811625768,9/6/2017 22:42:29,false,neodev,1.0,43828967,USA,FL,Miami,23.27.45.162,,"[""is_39_41"",""is_70_72"",""going_73_78"",""build_104_109"",""force_120_125"",""in_126_128""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:46:49,2811637143,9/6/2017 22:46:31,false,prodege,1.0,38202325,USA,ME,Caribou,98.13.82.121,,"[""going_73_78"",""build_104_109"",""force_120_125""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:47:34,2811639112,9/6/2017 22:47:22,false,neodev,1.0,43787316,USA,CA,San Jose,173.245.66.15,,"[""is_39_41"",""is_70_72"",""going_73_78"",""build_104_109"",""force_120_125"",""in_126_128""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:51:36,2811648805,9/6/2017 22:51:07,false,personaly,1.0,36891115,USA,CO,Colorado Springs,75.163.164.249,,"[""is_39_41"",""is_70_72"",""going_73_78""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:52:58,2811651804,9/6/2017 22:52:42,false,bitcoinget,1,43356235,USA,NY,New York,165.227.84.137,,"[""going_73_78"",""build_104_109""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377125,9/6/2017 22:53:10,2811652221,9/6/2017 22:52:49,false,instagc,1.0,19302668,USA,IN,Avon,107.147.110.170,,"[""is_39_41"",""is_70_72"",""going_73_78"",""build_104_109"",""in_126_128""]",4,WSJ900813-0157,7,6,0,,510,,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,51,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,29,is_39_41 is_70_72 going_73_78 build_104_109 force_120_125 in_126_128
1368377126,9/6/2017 21:57:47,2811529339,9/6/2017 21:57:33,false,elite,1.0,43836412,USA,FL,Miami,23.27.45.253,,"[""in_33_35"",""head_85_89"",""are_138_141"",""in_142_144""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:02:27,2811536634,9/6/2017 22:02:14,false,elite,1.0,43745902,USA,FL,Miami,23.27.45.253,,"[""in_33_35"",""head_85_89"",""are_138_141"",""in_142_144""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:02:33,2811536839,9/6/2017 22:02:01,false,prodege,1.0,11131207,CAN,ON,Scarborough,99.232.31.152,,"[""no_event""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:08:27,2811546711,9/6/2017 22:08:12,false,elite,1.0,43783971,USA,CA,San Jose,68.68.96.46,,"[""in_33_35"",""head_85_89"",""are_138_141"",""in_142_144""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:09:17,2811547742,9/6/2017 22:09:05,false,elite,1.0,43792193,USA,FL,Miami,23.27.45.253,,"[""in_33_35"",""head_85_89"",""are_138_141"",""in_142_144""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:11:33,2811550973,9/6/2017 22:10:01,false,elite,1.0,43818472,USA,NJ,Edison,196.53.35.244,,"[""in_33_35"",""head_85_89"",""are_138_141"",""in_142_144""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:14:00,2811554192,9/6/2017 22:13:42,false,neodev,1.0,43731097,USA,FL,Miami,23.27.45.253,,"[""in_33_35"",""head_85_89"",""are_138_141"",""in_142_144""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:17:35,2811559287,9/6/2017 22:17:14,false,clixsense,1.0,43379244,GBR,K2,Kidlington,90.202.3.197,,"[""no_event""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:20:24,2811563064,9/6/2017 22:20:10,false,gifthunterclub,1.0,43772426,USA,FL,Miami,23.27.45.253,,"[""in_33_35"",""head_85_89"",""are_138_141"",""in_142_144""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:42:54,2811626333,9/6/2017 22:42:44,false,neodev,1.0,43828967,USA,FL,Miami,23.27.45.162,,"[""in_33_35"",""head_85_89"",""are_138_141"",""in_142_144""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:47:21,2811638437,9/6/2017 22:46:51,false,prodege,1.0,38202325,USA,ME,Caribou,98.13.82.121,,"[""head_85_89"",""are_138_141""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:47:49,2811639542,9/6/2017 22:47:36,false,neodev,1.0,43787316,USA,CA,San Jose,173.245.66.15,,"[""in_33_35"",""head_85_89"",""are_138_141"",""in_142_144""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:51:54,2811649362,9/6/2017 22:51:38,false,personaly,1.0,36891115,USA,CO,Colorado Springs,75.163.164.249,,"[""are_138_141""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:53:16,2811652391,9/6/2017 22:53:00,false,bitcoinget,1.0,43356235,USA,NY,New York,165.227.84.137,,"[""no_event""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377126,9/6/2017 22:53:21,2811652538,9/6/2017 22:52:55,false,instagc,1.0,36851940,CAN,AB,Calgary,108.173.152.169,,"[""no_event""]",3,PRI19980303.2000.2550,5,4,0,,511,,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",5,"inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .",29,in_33_35 head_85_89 are_138_141 in_142_144
1368377127,9/6/2017 22:43:08,2811626951,9/6/2017 22:42:56,false,neodev,1.0,43828967,USA,FL,Miami,23.27.45.162,,"[""has_29_32"",""on_53_55"",""is_73_75"",""known_76_81"",""be_85_87"",""comes_133_138"",""persecution_152_163""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 22:48:02,2811640021,9/6/2017 22:47:51,false,neodev,1.0,43787316,USA,CA,San Jose,173.245.66.15,,"[""has_29_32"",""on_53_55"",""is_73_75"",""known_76_81"",""be_85_87"",""comes_133_138"",""persecution_152_163""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 22:52:29,2811650887,9/6/2017 22:51:57,false,personaly,1.0,36891115,USA,CO,Colorado Springs,75.163.164.249,,"[""has_29_32"",""is_73_75"",""comes_133_138""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 22:53:25,2811652678,9/6/2017 22:53:06,false,elite,1,43825820,GBR,Q3,Wolverhampton,2.97.73.32,,"[""comes_133_138"",""persecution_152_163""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 22:53:33,2811652980,9/6/2017 22:53:18,false,bitcoinget,1.0,43356235,USA,NY,New York,165.227.84.137,,"[""has_29_32"",""known_76_81"",""comes_133_138""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 22:53:36,2811653117,9/6/2017 22:53:11,false,instagc,1.0,19302668,USA,IN,Avon,107.147.110.170,,"[""has_29_32"",""is_73_75"",""comes_133_138""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 22:53:43,2811653320,9/6/2017 22:53:22,false,instagc,1.0,36851940,CAN,AB,Calgary,108.173.152.169,,"[""persecution_152_163""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 22:59:24,2811665235,9/6/2017 22:59:11,false,bitcoinget,1.0,43828007,USA,"","",207.189.9.244,,"[""has_29_32"",""on_53_55"",""is_73_75"",""known_76_81"",""be_85_87"",""comes_133_138"",""persecution_152_163""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 23:04:07,2811675276,9/6/2017 23:03:08,false,instagc,1,43806412,USA,WI,West Bend,75.129.136.97,,"[""has_29_32"",""known_76_81""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 23:04:47,2811676451,9/6/2017 22:53:16,false,neodev,1.0,43687297,USA,NC,Durham,50.111.7.53,,"[""has_29_32"",""is_73_75"",""known_76_81"",""be_85_87"",""comes_133_138"",""persecution_152_163""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 23:13:32,2811689722,9/6/2017 23:12:52,false,elite,1.0,42590151,USA,OH,Cleveland,216.230.82.39,,"[""no_event""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 23:20:31,2811698179,9/6/2017 23:19:53,false,neodev,1.0,43155126,CAN,QC,Deux-montagnes,70.29.204.254,,"[""persecution_152_163""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
1368377127,9/6/2017 23:25:33,2811703555,9/6/2017 23:24:34,false,instagc,1,39250191,USA,OH,Toledo,172.4.218.22,,"[""has_29_32"",""on_53_55"",""known_76_81"",""be_85_87"",""comes_133_138"",""persecution_152_163""]",6,PRI19980303.2000.2550,8,7,0,,512,,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,19,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,29,has_29_32 on_53_55 is_73_75 known_76_81 be_85_87 comes_133_138 persecution_152_163
